,player,response,round,rt
3240,3240,1,0,5.66
3241,3241,0,0,2.27
3242,3242,1,0,1.8800000000000001
3243,3243,1,0,0.97
3244,3244,1,0,2.23
3245,3245,1,0,2.52
3246,3246,1,0,5.0
3247,3247,0,0,3.7800000000000002
3248,3248,1,0,5.97
3249,3249,1,0,3.64
3250,3250,1,0,3.3000000000000003
3251,3251,1,0,3.66
3252,3252,1,0,3.21
3253,3253,1,0,5.13
3254,3254,1,0,4.99
3255,3255,1,0,4.22
3256,3256,1,0,5.01
3257,3257,1,0,5.2
3258,3258,1,0,8.45
3259,3259,0,0,4.12
3260,3260,1,0,6.34
3261,3261,1,0,11.83
3262,3262,1,0,3.62
3263,3263,1,0,5.61
3264,3264,1,0,6.86
3265,3265,1,0,2.61
3266,3266,0,0,10.58
3267,3267,1,0,8.46
3268,3268,0,0,0.85
3269,3269,1,0,4.11
3270,3270,1,0,2.47
3271,3271,1,0,1.81
3272,3272,1,0,1.32
3273,3273,1,0,8.61
3274,3274,1,0,3.71
3275,3275,1,0,7.45
3276,3276,1,0,3.38
3277,3277,1,0,9.4
3278,3278,0,0,11.200000000000001
3279,3279,1,0,5.36
3280,3280,1,0,3.15
3281,3281,1,0,2.25
3282,3282,1,0,4.59
3283,3283,1,0,2.15
3284,3284,1,0,4.05
3285,3285,1,0,5.67
3286,3286,1,0,4.97
3287,3287,1,0,7.1000000000000005
3288,3288,1,0,2.16
3289,3289,0,0,6.78
3290,3290,1,0,3.94
3291,3291,1,0,3.2800000000000002
3292,3292,1,0,4.24
3293,3293,1,0,1.84
3294,3294,1,0,4.0
3295,3295,1,0,2.66
3296,3296,1,0,1.85
3297,3297,1,0,1.36
3298,3298,1,0,5.12
3299,3299,1,0,5.05
3300,3300,1,0,2.66
3301,3301,1,0,3.37
3302,3302,1,0,2.13
3303,3303,1,0,2.58
3304,3304,0,0,1.03
3305,3305,1,0,1.6300000000000001
3306,3306,1,0,1.96
3307,3307,1,0,1.21
3308,3308,1,0,1.18
3309,3309,1,0,6.93
3310,3310,1,0,7.13
3311,3311,1,0,1.6300000000000001
3312,3312,0,0,2.24
3313,3313,1,0,2.68
3314,3314,1,0,2.07
3315,3315,1,0,4.49
3316,3316,1,0,3.54
3317,3317,1,0,3.75
3318,3318,1,0,2.5500000000000003
3319,3319,1,0,6.12
3320,3320,0,0,4.43
3321,3321,1,0,2.11
3322,3322,1,0,2.02
3323,3323,1,0,1.4000000000000001
3324,3324,0,0,0.9500000000000001
3325,3325,1,0,6.140000000000001
3326,3326,1,0,1.95
3327,3327,1,0,6.59
3328,3328,1,0,2.2600000000000002
3329,3329,1,0,1.1300000000000001
3330,3330,1,0,2.87
3331,3331,1,0,8.33
3332,3332,1,0,3.35
3333,3333,1,0,11.540000000000001
3334,3334,1,0,2.27
3335,3335,1,0,1.41
3336,3336,1,0,0.85
3337,3337,1,0,2.56
3338,3338,1,0,8.6
3339,3339,1,0,4.07
3340,3340,1,0,2.5100000000000002
3341,3341,1,0,1.01
3342,3342,1,0,1.46
3343,3343,0,0,0.54
3344,3344,1,0,1.3800000000000001
3345,3345,1,0,3.21
3346,3346,1,0,2.86
3347,3347,1,0,4.48
3348,3348,1,0,0.81
3349,3349,1,0,3.2600000000000002
3350,3350,1,0,4.17
3351,3351,1,0,1.1
3352,3352,1,0,4.01
3353,3353,1,0,1.24
3354,3354,1,0,1.72
3355,3355,1,0,7.58
3356,3356,1,0,2.66
3357,3357,1,0,10.81
3358,3358,1,0,2.74
3359,3359,1,0,2.35
3360,3360,1,0,3.77
3361,3361,1,0,7.44
3362,3362,1,0,3.66
3363,3363,1,0,5.0200000000000005
3364,3364,0,0,4.57
3365,3365,1,0,6.51
3366,3366,0,0,2.48
3367,3367,1,0,6.53
3368,3368,1,0,3.08
3369,3369,1,0,2.58
3370,3370,1,0,3.9
3371,3371,1,0,4.8100000000000005
3372,3372,1,0,3.7800000000000002
3373,3373,1,0,4.78
3374,3374,0,0,3.09
3375,3375,1,0,3.12
3376,3376,0,0,1.78
3377,3377,1,0,5.14
3378,3378,1,0,12.43
3379,3379,1,0,15.43
3380,3380,1,0,9.08
3381,3381,1,0,6.42
3382,3382,1,0,3.61
3383,3383,1,0,2.91
3384,3384,1,0,6.07
3385,3385,1,0,10.09
3386,3386,1,0,7.1000000000000005
3387,3387,1,0,2.37
3388,3388,1,0,2.73
3389,3389,1,0,2.68
3390,3390,1,0,4.58
3391,3391,1,0,19.150000000000002
3392,3392,1,0,2.57
3393,3393,1,0,2.17
3394,3394,1,0,8.67
3395,3395,1,0,6.94
3396,3396,1,0,6.13
3397,3397,1,0,2.33
3398,3398,1,0,3.5
3399,3399,1,0,4.12
3400,3400,1,0,3.0
3401,3401,1,0,6.78
3402,3402,1,0,4.51
3403,3403,1,0,2.58
3404,3404,1,0,11.88
3405,3405,1,0,1.98
3406,3406,1,0,3.8200000000000003
3407,3407,1,0,3.5300000000000002
3408,3408,1,0,2.15
3409,3409,1,0,4.5200000000000005
3410,3410,0,0,1.93
3411,3411,0,0,5.61
3412,3412,1,0,8.96
3413,3413,1,0,8.74
3414,3414,1,0,7.2700000000000005
3415,3415,1,0,3.44
3416,3416,1,0,4.94
3417,3417,1,0,2.46
3418,3418,1,0,4.2
3419,3419,1,0,0.8300000000000001
3420,3420,1,0,7.0600000000000005
3421,3421,1,0,5.87
3422,3422,1,0,2.58
3423,3423,1,0,5.04
3424,3424,1,0,2.99
3425,3425,1,0,5.38
3426,3426,1,0,4.42
3427,3427,0,0,0.86
3428,3428,1,0,3.54
3429,3429,1,0,1.11
3430,3430,1,0,1.82
3431,3431,1,0,5.51
3432,3432,1,0,4.17
3433,3433,1,0,4.47
3434,3434,1,0,7.42
3435,3435,1,0,4.0200000000000005
3436,3436,1,0,6.16
3437,3437,1,0,6.98
3438,3438,1,0,9.84
3439,3439,1,0,4.11
3440,3440,0,0,6.62
3441,3441,1,0,7.25
3442,3442,1,0,2.63
3443,3443,1,0,3.08
3444,3444,0,0,1.18
3445,3445,0,0,7.8100000000000005
3446,3446,1,0,2.14
3447,3447,0,0,0.64
3448,3448,1,0,1.09
3449,3449,1,0,6.2
3450,3450,1,0,2.58
3451,3451,1,0,5.29
3452,3452,1,0,12.85
3453,3453,1,0,3.48
3454,3454,1,0,3.97
3455,3455,1,0,3.69
3456,3456,1,0,1.23
3457,3457,1,0,1.9000000000000001
3458,3458,0,0,1.6
3459,3459,1,0,3.2600000000000002
3460,3460,1,0,6.36
3461,3461,1,0,4.48
3462,3462,1,0,1.79
3463,3463,0,0,1.74
3464,3464,1,0,3.45
3465,3465,0,0,2.48
3466,3466,1,0,10.71
3467,3467,1,0,2.22
3468,3468,1,0,1.54
3469,3469,1,0,3.43
3470,3470,1,0,7.16
3471,3471,1,0,2.8000000000000003
3472,3472,1,0,3.02
3473,3473,0,0,7.22
3474,3474,1,0,9.790000000000001
3475,3475,1,0,7.66
3476,3476,1,0,1.96
3477,3477,1,0,4.16
3478,3478,1,0,0.78
3479,3479,1,0,5.72
3480,3480,1,0,4.69
3481,3481,0,0,0.86
3482,3482,1,0,2.23
3483,3483,1,0,6.47
3484,3484,0,0,3.92
3485,3485,1,0,10.85
3486,3486,1,0,5.41
3487,3487,1,0,5.9
3488,3488,1,0,5.79
3489,3489,1,0,3.5500000000000003
3490,3490,1,0,9.67
3491,3491,1,0,5.5200000000000005
3492,3492,1,0,2.67
3493,3493,1,0,4.09
3494,3494,1,0,13.280000000000001
3495,3495,1,0,4.65
3496,3496,1,0,2.7
3497,3497,1,0,4.3500000000000005
3498,3498,1,0,3.13
3499,3499,1,0,3.79
3500,3500,1,0,2.07
3501,3501,1,0,7.18
3502,3502,1,0,3.69
3503,3503,1,0,4.58
3504,3504,1,0,1.84
3505,3505,1,0,2.9
3506,3506,1,0,8.19
3507,3507,1,0,5.72
3508,3508,1,0,6.63
3509,3509,1,0,2.49
3510,3510,1,0,7.24
3511,3511,1,0,7.43
3512,3512,1,0,5.08
3513,3513,1,0,2.0300000000000002
3514,3514,1,0,7.45
3515,3515,1,0,8.47
3516,3516,0,0,1.5
3517,3517,1,0,9.27
3518,3518,1,0,2.22
3519,3519,1,0,11.09
3520,3520,1,0,0.89
3521,3521,1,0,2.7800000000000002
3522,3522,1,0,2.09
3523,3523,0,0,2.81
3524,3524,0,0,5.75
3525,3525,1,0,8.870000000000001
3526,3526,1,0,6.65
3527,3527,1,0,2.5300000000000002
3528,3528,1,0,2.15
3529,3529,1,0,6.3100000000000005
3530,3530,1,0,6.890000000000001
3531,3531,1,0,4.0
3532,3532,1,0,2.5
3533,3533,1,0,7.16
3534,3534,1,0,6.2700000000000005
3535,3535,1,0,1.71
3536,3536,1,0,1.47
3537,3537,1,0,3.18
3538,3538,1,0,2.19
3539,3539,1,0,5.82
3540,3540,1,0,2.07
3541,3541,1,0,6.78
3542,3542,1,0,5.88
3543,3543,1,0,3.54
3544,3544,1,0,3.0700000000000003
3545,3545,1,0,1.62
3546,3546,0,0,3.67
3547,3547,1,0,2.88
3548,3548,1,0,2.98
3549,3549,1,0,2.15
3550,3550,1,0,3.31
3551,3551,1,0,3.02
3552,3552,1,0,3.56
3553,3553,1,0,7.01
3554,3554,1,0,3.8000000000000003
3555,3555,1,0,6.08
3556,3556,1,0,6.55
3557,3557,1,0,2.54
3558,3558,1,0,2.12
3559,3559,0,0,3.59
3560,3560,1,0,4.26
3561,3561,1,0,1.97
3562,3562,1,0,1.41
3563,3563,1,0,7.63
3564,3564,1,0,5.49
3565,3565,1,0,9.73
3566,3566,1,0,4.68
3567,3567,1,0,11.57
3568,3568,1,0,3.22
3569,3569,1,0,2.94
3570,3570,1,0,2.11
3571,3571,1,0,1.6400000000000001
3572,3572,1,0,15.91
3573,3573,0,0,1.07
3574,3574,1,0,5.84
3575,3575,1,0,6.4
3576,3576,1,0,1.58
3577,3577,1,0,3.3000000000000003
3578,3578,1,0,2.22
3579,3579,1,0,6.88
3580,3580,1,0,12.950000000000001
3581,3581,1,0,1.68
3582,3582,1,0,6.25
3583,3583,1,0,10.94
3584,3584,1,0,5.89
3585,3585,1,0,2.68
3586,3586,1,0,3.68
3587,3587,1,0,8.370000000000001
3588,3588,1,0,1.67
3589,3589,1,0,12.26
3590,3590,1,0,0.85
3591,3591,1,0,11.200000000000001
3592,3592,0,0,2.93
3593,3593,1,0,4.43
3594,3594,1,0,6.5
3595,3595,1,0,1.85
3596,3596,0,0,0.53
3597,3597,1,0,3.25
3598,3598,1,0,2.79
3599,3599,1,0,2.08
3600,3600,1,0,2.61
3601,3601,1,0,1.44
3602,3602,1,0,6.67
3603,3603,1,0,1.92
3604,3604,1,0,12.97
3605,3605,1,0,3.95
3606,3606,1,0,4.2700000000000005
3607,3607,1,0,2.93
3608,3608,1,0,2.83
3609,3609,1,0,12.790000000000001
3610,3610,1,0,5.33
3611,3611,1,0,2.73
3612,3612,1,0,1.67
3613,3613,1,0,3.89
3614,3614,1,0,10.65
3615,3615,1,0,10.5
3616,3616,1,0,6.8500000000000005
3617,3617,1,0,2.75
3618,3618,0,0,1.08
3619,3619,1,0,1.56
3620,3620,1,0,2.99
3621,3621,1,0,1.47
3622,3622,0,0,1.71
3623,3623,1,0,2.36
3624,3624,1,0,6.5600000000000005
3625,3625,1,0,4.4
3626,3626,1,0,2.86
3627,3627,1,0,4.44
3628,3628,1,0,4.83
3629,3629,1,0,7.140000000000001
3630,3630,1,0,0.98
3631,3631,1,0,14.74
3632,3632,1,0,6.12
3633,3633,1,0,5.74
3634,3634,1,0,3.7800000000000002
3635,3635,1,0,5.43
3636,3636,1,0,16.52
3637,3637,1,0,1.9000000000000001
3638,3638,1,0,2.48
3639,3639,1,0,6.63
3640,3640,1,0,9.06
3641,3641,1,0,2.4
3642,3642,1,0,1.57
3643,3643,1,0,4.87
3644,3644,1,0,3.72
3645,3645,1,0,3.4
3646,3646,1,0,10.76
3647,3647,1,0,3.75
3648,3648,1,0,4.8
3649,3649,1,0,4.39
3650,3650,1,0,3.4
3651,3651,1,0,1.6300000000000001
3652,3652,1,0,3.87
3653,3653,1,0,4.45
3654,3654,1,0,1.6500000000000001
3655,3655,1,0,7.19
3656,3656,1,0,4.53
3657,3657,1,0,5.43
3658,3658,1,0,5.14
3659,3659,1,0,3.69
3660,3660,1,0,3.37
3661,3661,1,0,6.48
3662,3662,1,0,2.22
3663,3663,1,0,4.54
3664,3664,1,0,3.73
3665,3665,1,0,2.14
3666,3666,1,0,2.38
3667,3667,1,0,5.89
3668,3668,1,0,1.76
3669,3669,1,0,1.44
3670,3670,1,0,4.18
3671,3671,1,0,5.67
3672,3672,1,0,2.92
3673,3673,1,0,4.98
3674,3674,1,0,3.91
3675,3675,1,0,3.34
3676,3676,1,0,2.95
3677,3677,1,0,2.33
3678,3678,1,0,1.07
3679,3679,1,0,7.22
3680,3680,1,0,4.33
3681,3681,1,0,11.53
3682,3682,1,0,6.01
3683,3683,1,0,3.2600000000000002
3684,3684,1,0,4.2
3685,3685,1,0,1.47
3686,3686,1,0,1.44
3687,3687,1,0,6.0200000000000005
3688,3688,0,0,3.69
3689,3689,1,0,7.92
3690,3690,1,0,2.22
3691,3691,1,0,5.26
3692,3692,1,0,1.85
3693,3693,1,0,6.08
3694,3694,1,0,6.6000000000000005
3695,3695,1,0,1.79
3696,3696,1,0,4.3100000000000005
3697,3697,1,0,4.44
3698,3698,1,0,4.5600000000000005
3699,3699,1,0,0.98
3700,3700,1,0,3.24
3701,3701,1,0,3.5100000000000002
3702,3702,1,0,1.93
3703,3703,1,0,4.13
3704,3704,1,0,3.27
3705,3705,1,0,2.58
3706,3706,1,0,3.2800000000000002
3707,3707,1,0,6.12
3708,3708,1,0,4.17
3709,3709,1,0,5.43
3710,3710,1,0,2.5300000000000002
3711,3711,1,0,4.57
3712,3712,1,0,3.63
3713,3713,1,0,6.69
3714,3714,1,0,1.43
3715,3715,1,0,3.81
3716,3716,1,0,10.41
3717,3717,1,0,15.05
3718,3718,1,0,10.05
3719,3719,1,0,2.57
3720,3720,1,0,6.66
3721,3721,1,0,5.18
3722,3722,1,0,3.45
3723,3723,1,0,5.21
3724,3724,1,0,10.21
3725,3725,1,0,1.86
3726,3726,1,0,2.09
3727,3727,1,0,1.68
3728,3728,1,0,5.93
3729,3729,1,0,1.23
3730,3730,1,0,6.62
3731,3731,1,0,2.68
3732,3732,1,0,1.73
3733,3733,1,0,2.02
3734,3734,1,0,3.19
3735,3735,1,0,2.86
3736,3736,1,0,6.3100000000000005
3737,3737,1,0,6.37
3738,3738,1,0,6.62
3739,3739,1,0,5.13
3740,3740,1,0,6.66
3741,3741,1,0,2.08
3742,3742,1,0,2.93
3743,3743,1,0,9.48
3744,3744,1,0,2.32
3745,3745,1,0,2.07
3746,3746,1,0,2.64
3747,3747,1,0,3.42
3748,3748,1,0,4.84
3749,3749,1,0,3.61
3750,3750,1,0,1.22
3751,3751,1,0,2.98
3752,3752,1,0,5.55
3753,3753,1,0,1.53
3754,3754,1,0,2.35
3755,3755,1,0,3.27
3756,3756,1,0,6.49
3757,3757,1,0,2.0300000000000002
3758,3758,1,0,1.16
3759,3759,1,0,9.120000000000001
3760,3760,1,0,4.7700000000000005
3761,3761,0,0,2.1
3762,3762,1,0,3.2600000000000002
3763,3763,1,0,2.39
3764,3764,1,0,6.45
3765,3765,1,0,17.62
3766,3766,1,0,1.58
3767,3767,1,0,3.06
3768,3768,1,0,4.43
3769,3769,0,0,7.18
3770,3770,1,0,4.75
3771,3771,1,0,1.44
3772,3772,1,0,2.45
3773,3773,1,0,2.91
3774,3774,1,0,3.65
3775,3775,1,0,4.41
3776,3776,0,0,1.34
3777,3777,1,0,2.0100000000000002
3778,3778,1,0,2.94
3779,3779,1,0,3.25
3780,3780,1,0,4.75
3781,3781,1,0,2.47
3782,3782,1,0,2.7600000000000002
3783,3783,1,0,6.05
3784,3784,1,0,4.95
3785,3785,1,0,2.1
3786,3786,1,0,6.28
3787,3787,1,0,4.66
3788,3788,1,0,1.27
3789,3789,0,0,3.3200000000000003
3790,3790,0,0,1.08
3791,3791,1,0,7.41
3792,3792,1,0,2.05
3793,3793,1,0,6.0600000000000005
3794,3794,1,0,3.92
3795,3795,1,0,12.61
3796,3796,1,0,8.58
3797,3797,1,0,0.8
3798,3798,1,0,4.8500000000000005
3799,3799,1,0,17.490000000000002
3800,3800,1,0,6.0600000000000005
3801,3801,1,0,2.82
3802,3802,1,0,2.72
3803,3803,1,0,12.74
3804,3804,1,0,2.9
3805,3805,1,0,2.5300000000000002
3806,3806,1,0,4.86
3807,3807,1,0,1.68
3808,3808,1,0,20.82
3809,3809,0,0,2.5100000000000002
3810,3810,1,0,5.5
3811,3811,1,0,2.67
3812,3812,1,0,1.74
3813,3813,1,0,5.68
3814,3814,1,0,9.94
3815,3815,1,0,8.27
3816,3816,1,0,11.06
3817,3817,1,0,2.07
3818,3818,1,0,5.28
3819,3819,1,0,9.43
3820,3820,1,0,2.83
3821,3821,1,0,8.08
3822,3822,1,0,3.7600000000000002
3823,3823,1,0,2.43
3824,3824,1,0,4.12
3825,3825,1,0,3.77
3826,3826,1,0,5.11
3827,3827,1,0,3.9
3828,3828,1,0,5.97
3829,3829,1,0,6.8100000000000005
3830,3830,1,0,3.91
3831,3831,0,0,10.0
3832,3832,1,0,4.5
3833,3833,1,0,8.55
3834,3834,1,0,1.77
3835,3835,1,0,1.75
3836,3836,1,0,3.17
3837,3837,1,0,15.5
3838,3838,1,0,8.16
3839,3839,1,0,2.65
3840,3840,1,0,1.94
3841,3841,1,0,3.97
3842,3842,1,0,3.06
3843,3843,1,0,2.62
3844,3844,1,0,0.98
3845,3845,1,0,9.120000000000001
3846,3846,1,0,2.02
3847,3847,1,0,2.67
3848,3848,1,0,4.15
3849,3849,1,0,8.59
3850,3850,0,0,1.76
3851,3851,1,0,6.08
3852,3852,1,0,10.35
3853,3853,1,0,3.5500000000000003
3854,3854,1,0,1.17
3855,3855,1,0,6.91
3856,3856,1,0,5.28
3857,3857,1,0,4.66
3858,3858,1,0,1.47
3859,3859,1,0,1.86
3860,3860,1,0,3.47
3861,3861,1,0,4.88
3862,3862,1,0,5.8100000000000005
3863,3863,1,0,13.83
3864,3864,1,0,3.27
3865,3865,1,0,13.16
3866,3866,1,0,12.33
3867,3867,1,0,2.07
3868,3868,1,0,3.14
3869,3869,1,0,4.8
3870,3870,1,0,3.43
3871,3871,1,0,2.85
3872,3872,1,0,5.05
3873,3873,1,0,5.75
3874,3874,1,0,3.69
3875,3875,1,0,8.48
3876,3876,0,0,4.75
3877,3877,1,0,2.7800000000000002
3878,3878,1,0,20.11
3879,3879,1,0,2.52
3880,3880,0,0,1.04
3881,3881,1,0,3.33
3882,3882,1,0,4.8
3883,3883,1,0,7.96
3884,3884,1,0,2.62
3885,3885,0,0,2.59
3886,3886,1,0,5.2700000000000005
3887,3887,0,0,12.15
3888,3888,0,0,3.83
3889,3889,1,0,4.22
3890,3890,0,0,6.65
3891,3891,1,0,3.91
3892,3892,1,0,9.71
3893,3893,1,0,2.58
3894,3894,1,0,6.9
3895,3895,1,0,0.62
3896,3896,1,0,9.43
3897,3897,1,0,6.44
3898,3898,1,0,1.25
3899,3899,1,0,2.29
3900,3900,1,0,7.2
3901,3901,0,0,2.1
3902,3902,1,0,3.5100000000000002
3903,3903,1,0,4.53
3904,3904,0,0,1.74
3905,3905,1,0,3.66
3906,3906,1,0,4.2
3907,3907,1,0,5.2
3908,3908,1,0,5.88
3909,3909,1,0,7.12
3910,3910,1,0,3.06
3911,3911,1,0,4.45
3912,3912,1,0,5.0
3913,3913,1,0,6.28
3914,3914,1,0,6.98
3915,3915,1,0,5.48
3916,3916,1,0,3.88
3917,3917,1,0,2.7800000000000002
3918,3918,0,0,0.73
3919,3919,1,0,1.94
3920,3920,1,0,1.85
3921,3921,1,0,1.47
3922,3922,1,0,6.97
3923,3923,1,0,5.2
3924,3924,1,0,3.8000000000000003
3925,3925,1,0,1.6600000000000001
3926,3926,0,0,1.45
3927,3927,1,0,1.54
3928,3928,0,0,4.68
3929,3929,1,0,3.16
3930,3930,1,0,6.59
3931,3931,0,0,6.16
3932,3932,0,0,7.33
3933,3933,0,0,3.35
3934,3934,1,0,4.33
3935,3935,1,0,2.82
3936,3936,1,0,6.21
3937,3937,1,0,7.67
3938,3938,1,0,4.47
3939,3939,1,0,1.6300000000000001
3940,3940,1,0,2.75
3941,3941,1,0,5.2700000000000005
3942,3942,1,0,4.46
3943,3943,1,0,1.94
3944,3944,1,0,3.16
3945,3945,1,0,2.92
3946,3946,1,0,3.46
3947,3947,1,0,9.34
3948,3948,1,0,4.67
3949,3949,1,0,3.77
3950,3950,1,0,7.5
3951,3951,1,0,2.5100000000000002
3952,3952,1,0,7.140000000000001
3953,3953,1,0,6.7700000000000005
3954,3954,1,0,3.8000000000000003
3955,3955,1,0,9.450000000000001
3956,3956,1,0,2.06
3957,3957,1,0,2.67
3958,3958,1,0,4.15
3959,3959,1,0,4.5
3960,3960,1,0,2.89
3961,3961,1,0,8.72
3962,3962,1,0,1.59
3963,3963,1,0,5.2700000000000005
3964,3964,0,0,4.37
3965,3965,1,0,2.7600000000000002
3966,3966,1,0,2.84
3967,3967,1,0,1.71
3968,3968,1,0,3.89
3969,3969,0,0,3.96
3970,3970,1,0,1.48
3971,3971,1,0,6.58
3972,3972,1,0,2.08
3973,3973,1,0,2.95
3974,3974,1,0,5.21
3975,3975,1,0,2.07
3976,3976,0,0,2.47
3977,3977,1,0,3.85
3978,3978,1,0,8.43
3979,3979,1,0,2.29
3980,3980,0,0,2.2600000000000002
3981,3981,0,0,1.26
3982,3982,1,0,3.64
3983,3983,1,0,3.12
3984,3984,1,0,1.31
3985,3985,1,0,3.79
3986,3986,1,0,11.53
3987,3987,1,0,1.78
3988,3988,1,0,3.34
3989,3989,1,0,2.33
3990,3990,0,0,2.31
3991,3991,1,0,3.17
3992,3992,1,0,5.84
3993,3993,1,0,2.43
3994,3994,1,0,2.75
3995,3995,1,0,2.66
3996,3996,1,0,3.2
3997,3997,0,0,2.5300000000000002
3998,3998,1,0,1.5
3999,3999,1,0,2.7800000000000002
4000,4000,1,0,3.18
4001,4001,1,0,12.81
4002,4002,1,0,2.34
4003,4003,1,0,5.73
4004,4004,1,0,2.11
4005,4005,1,0,9.370000000000001
4006,4006,1,0,2.4
4007,4007,1,0,1.8800000000000001
4008,4008,1,0,4.62
4009,4009,1,0,2.86
4010,4010,1,0,8.48
4011,4011,1,0,3.65
4012,4012,1,0,7.3500000000000005
4013,4013,1,0,2.56
4014,4014,0,0,3.36
4015,4015,1,0,0.9400000000000001
4016,4016,1,0,11.540000000000001
4017,4017,1,0,4.37
4018,4018,1,0,3.2600000000000002
4019,4019,1,0,1.5
4020,4020,1,0,4.54
4021,4021,1,0,2.41
4022,4022,0,0,3.48
4023,4023,1,0,4.45
4024,4024,1,0,1.48
4025,4025,0,0,1.95
4026,4026,1,0,8.81
4027,4027,1,0,3.89
4028,4028,1,0,6.61
4029,4029,1,0,1.3800000000000001
4030,4030,1,0,2.27
4031,4031,1,0,2.79
4032,4032,1,0,4.7
4033,4033,1,0,4.2700000000000005
4034,4034,1,0,1.42
4035,4035,1,0,3.65
4036,4036,1,0,5.24
4037,4037,1,0,2.82
4038,4038,1,0,4.83
4039,4039,1,0,2.65
4040,4040,1,0,2.3000000000000003
4041,4041,1,0,20.09
4042,4042,1,0,2.0300000000000002
4043,4043,1,0,6.69
4044,4044,1,0,2.49
4045,4045,1,0,3.22
4046,4046,1,0,4.83
4047,4047,1,0,3.22
4048,4048,1,0,0.75
4049,4049,1,0,3.93
4050,4050,1,0,2.11
4051,4051,1,0,9.94
4052,4052,1,0,4.69
4053,4053,1,0,9.38
4054,4054,1,0,1.1400000000000001
4055,4055,1,0,4.13
4056,4056,1,0,1.17
4057,4057,1,0,4.69
4058,4058,1,0,2.41
4059,4059,1,0,2.56
4060,4060,1,0,3.8000000000000003
4061,4061,1,0,6.22
4062,4062,1,0,4.89
4063,4063,1,0,7.63
4064,4064,1,0,2.43
4065,4065,1,0,12.5
4066,4066,1,0,2.73
4067,4067,1,0,6.29
4068,4068,1,0,1.6
4069,4069,1,0,8.23
4070,4070,1,0,2.7
4071,4071,1,0,4.15
4072,4072,1,0,3.75
4073,4073,1,0,12.93
4074,4074,1,0,3.64
4075,4075,1,0,0.9500000000000001
4076,4076,1,0,3.72
4077,4077,1,0,2.87
4078,4078,0,0,0.67
4079,4079,1,0,5.17
4080,4080,1,0,8.51
4081,4081,1,0,5.8
4082,4082,1,0,1.35
4083,4083,1,0,6.640000000000001
4084,4084,1,0,6.51
4085,4085,1,0,1.86
4086,4086,0,0,0.81
4087,4087,1,0,7.8
4088,4088,1,0,6.32
4089,4089,1,0,3.5300000000000002
4090,4090,1,0,5.26
4091,4091,1,0,1.96
4092,4092,1,0,3.85
4093,4093,1,0,3.44
4094,4094,1,0,1.9000000000000001
4095,4095,1,0,1.6600000000000001
4096,4096,1,0,6.86
4097,4097,1,0,4.76
4098,4098,1,0,1.6500000000000001
4099,4099,1,0,2.98
4100,4100,0,0,2.05
4101,4101,0,0,4.95
4102,4102,1,0,4.8500000000000005
4103,4103,1,0,2.98
4104,4104,1,0,7.73
4105,4105,1,0,4.75
4106,4106,1,0,7.25
4107,4107,1,0,3.62
4108,4108,1,0,2.29
4109,4109,0,0,0.71
4110,4110,1,0,4.61
4111,4111,1,0,4.17
4112,4112,1,0,2.89
4113,4113,1,0,3.47
4114,4114,1,0,5.98
4115,4115,0,0,2.36
4116,4116,1,0,2.98
4117,4117,1,0,3.12
4118,4118,1,0,2.57
4119,4119,1,0,8.18
4120,4120,1,0,1.57
4121,4121,1,0,3.25
4122,4122,1,0,3.7
4123,4123,1,0,10.16
4124,4124,0,0,2.22
4125,4125,1,0,3.0
4126,4126,1,0,5.89
4127,4127,1,0,4.73
4128,4128,1,0,1.79
4129,4129,0,0,3.8200000000000003
4130,4130,1,0,4.83
4131,4131,1,0,1.8
4132,4132,1,0,2.58
4133,4133,0,0,1.68
4134,4134,1,0,3.34
4135,4135,1,0,2.47
4136,4136,1,0,6.390000000000001
4137,4137,1,0,3.24
4138,4138,1,0,2.73
4139,4139,1,0,3.35
4140,4140,1,0,1.81
4141,4141,0,0,11.89
4142,4142,1,0,1.3900000000000001
4143,4143,1,0,5.57
4144,4144,1,0,2.33
4145,4145,1,0,8.26
4146,4146,1,0,2.24
4147,4147,1,0,8.620000000000001
4148,4148,1,0,4.61
4149,4149,1,0,6.1000000000000005
4150,4150,1,0,2.3000000000000003
4151,4151,1,0,4.26
4152,4152,1,0,4.97
4153,4153,1,0,2.61
4154,4154,1,0,3.5700000000000003
4155,4155,1,0,5.22
4156,4156,1,0,2.57
4157,4157,1,0,1.22
4158,4158,1,0,7.24
4159,4159,1,0,7.55
4160,4160,1,0,8.94
4161,4161,1,0,5.19
4162,4162,1,0,1.6
4163,4163,1,0,4.76
4164,4164,1,0,2.29
4165,4165,1,0,4.47
4166,4166,1,0,4.04
4167,4167,1,0,3.86
4168,4168,1,0,3.2800000000000002
4169,4169,1,0,2.45
4170,4170,1,0,1.04
4171,4171,1,0,3.2
4172,4172,1,0,5.19
4173,4173,0,0,5.3500000000000005
4174,4174,1,0,12.290000000000001
4175,4175,1,0,2.95
4176,4176,1,0,1.55
4177,4177,1,0,2.2
4178,4178,1,0,1.53
4179,4179,1,0,5.45
4180,4180,1,0,1.96
4181,4181,1,0,2.74
4182,4182,1,0,1.43
4183,4183,1,0,5.87
4184,4184,1,0,8.58
4185,4185,1,0,6.9
4186,4186,1,0,6.98
4187,4187,1,0,1.6500000000000001
4188,4188,1,0,3.72
4189,4189,1,0,2.18
4190,4190,1,0,1.68
