,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
358,t,0.183287188,0.023945006,0.134806349,0.167461688,0.184077022,0.200191231,0.226749115,0.000342963,89
359,z,0.511086168,0.017619945,0.476654755,0.499350104,0.511341879,0.522998216,0.545028403,0.000245122,89
360,a,2.43193972,0.062259914,2.31339558,2.389212375,2.431158843,2.473477062,2.55460211,0.000974046,90
361,v,0.244909203,0.052568969,0.143166795,0.20952247,0.244589455,0.280072659,0.351751765,0.000788346,90
362,t,0.186780236,0.023317483,0.138199549,0.171900084,0.187844834,0.203301447,0.228970663,0.000353258,90
363,z,0.508570926,0.017575377,0.474044363,0.496629746,0.508744388,0.520548808,0.542276189,0.000269619,90
364,a,2.415473446,0.061261762,2.298982092,2.373802023,2.414228843,2.455311968,2.541784557,0.000897849,91
365,v,0.248343777,0.052519561,0.146764241,0.212767932,0.248432447,0.283403561,0.351874809,0.000671699,91
366,t,0.191322511,0.023439531,0.141125498,0.176304355,0.192901736,0.20742388,0.233998075,0.000315764,91
367,z,0.510666069,0.017226333,0.476646178,0.499034774,0.510904367,0.522275092,0.5442861,0.000238484,91
368,a,2.375499941,0.060186959,2.259357576,2.334541349,2.374348471,2.416754331,2.496514148,0.00093749,92
369,v,0.246384957,0.05279964,0.14373595,0.211362205,0.246554154,0.281819404,0.351075054,0.000781233,92
370,t,0.197181329,0.022764615,0.149834603,0.182479647,0.197921004,0.213073229,0.238896709,0.000369924,92
371,z,0.514188349,0.017293141,0.47995706,0.502623197,0.514113997,0.52570471,0.547951861,0.000237015,92
372,a,2.364827862,0.061961869,2.247432217,2.322330104,2.363518912,2.405570231,2.490226195,0.001060373,93
373,v,0.253950664,0.053132046,0.149604557,0.217751173,0.254514866,0.290966123,0.35613446,0.000736494,93
374,t,0.216651945,0.023312703,0.166602598,0.201979373,0.218047468,0.232681188,0.258766153,0.00040245,93
375,z,0.513411186,0.017224401,0.479654082,0.501619321,0.513275817,0.525451708,0.54716104,0.000237922,93
376,a,2.348259178,0.060588397,2.232701563,2.306858257,2.346328113,2.387452183,2.47184539,0.001057695,94
377,v,0.269801773,0.054762298,0.160490539,0.233562161,0.270167807,0.306711432,0.37664941,0.000776827,94
378,t,0.208582414,0.02214062,0.160824209,0.194673352,0.209968492,0.224144663,0.24799061,0.000386049,94
379,z,0.508298921,0.017709336,0.47340686,0.496518284,0.508336952,0.520293155,0.542591495,0.000253623,94
380,a,2.314154895,0.05929868,2.203440248,2.272991319,2.31258113,2.353032346,2.43503478,0.000987473,95
381,v,0.279592854,0.055140017,0.169846453,0.243423665,0.279651729,0.317239578,0.387026443,0.000878332,95
382,t,0.212736432,0.021470697,0.16751513,0.198700517,0.214326615,0.227963748,0.251253347,0.0003765,95
383,z,0.511048425,0.017334433,0.477054654,0.499330282,0.511122363,0.52255903,0.545235614,0.000287687,95
384,a,2.291545204,0.064622434,2.169210153,2.246765927,2.290707039,2.334565079,2.42463248,0.000904536,96
385,v,0.306084414,0.061807537,0.18565348,0.264397663,0.306117734,0.347238691,0.428208655,0.000858807,96
386,t,0.215625405,0.02274475,0.167352221,0.201378396,0.217047411,0.231615619,0.256202455,0.000331017,96
387,z,0.509251067,0.019317581,0.470566393,0.496213424,0.509391576,0.521984152,0.547010472,0.000269667,96
388,a,2.277172455,0.072838587,2.141331133,2.226648068,2.275982378,2.324738569,2.423175507,0.001151067,97
389,v,0.312527289,0.06950213,0.175207544,0.266800476,0.312626418,0.359089198,0.447969201,0.001045836,97
390,t,0.212216427,0.025017009,0.159396889,0.196361473,0.213791315,0.229907188,0.256721795,0.000400709,97
391,z,0.509975364,0.021435651,0.467229967,0.495893218,0.510164005,0.524163211,0.552623326,0.000308644,97
392,a,2.271011506,0.081453298,2.117558134,2.214944234,2.26835972,2.324504654,2.438651023,0.001289678,98
393,v,0.334120684,0.080576529,0.177118845,0.279711358,0.334293483,0.388480428,0.491824365,0.001070935,98
394,t,0.209937719,0.028235741,0.148390716,0.192362579,0.212134278,0.229960141,0.258356405,0.000479821,98
395,z,0.503563522,0.02460843,0.454468025,0.487096705,0.503785603,0.520230361,0.550780324,0.00035354,98
396,a,2.284297012,0.096942661,2.101938535,2.217691003,2.281252569,2.347609119,2.480980754,0.001483775,99
397,v,0.335153566,0.096710885,0.150525236,0.268567357,0.335545919,0.400374201,0.52476529,0.001279537,99
398,t,0.190246248,0.032934215,0.120821164,0.168851495,0.192514388,0.213760614,0.247744003,0.000557275,99
399,z,0.508862133,0.029719634,0.45057701,0.488626938,0.509098063,0.52931651,0.565814411,0.000412179,99
