,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
211,z,0.444924161,0.014539473,0.417443927,0.435058454,0.444727553,0.454550901,0.474083339,0.0001827,52
212,a,2.714550478,0.055800421,2.610559422,2.676187399,2.712468865,2.751679353,2.828669697,0.000846585,53
213,v,-0.315405722,0.039289003,-0.393633315,-0.341639091,-0.315173249,-0.288582004,-0.238432243,0.000566113,53
214,t,0.187038835,0.020177341,0.145671738,0.174129569,0.187925355,0.201170178,0.224448401,0.000314007,53
215,z,0.444686584,0.014571624,0.417131599,0.434698207,0.44431926,0.454340924,0.474200706,0.000227762,53
216,a,2.710335979,0.055109652,2.60585249,2.672463832,2.708817675,2.747189337,2.821861466,0.000833715,54
217,v,-0.317874013,0.039328342,-0.395838452,-0.344148834,-0.317587869,-0.291740191,-0.24019583,0.000595211,54
218,t,0.191037599,0.020114554,0.149634631,0.177642587,0.191640064,0.204813194,0.228265496,0.000336595,54
219,z,0.450876064,0.014337441,0.423116152,0.441139614,0.450699504,0.460619639,0.479386208,0.000233972,54
220,a,2.767467048,0.055394848,2.660457185,2.729858648,2.766755173,2.80382716,2.878569151,0.000886846,55
221,v,-0.275731071,0.037983342,-0.350089224,-0.301386432,-0.275646388,-0.249787246,-0.201847472,0.000431886,55
222,t,0.188783135,0.020540314,0.146458997,0.175362156,0.189421485,0.202790345,0.2268623,0.000333569,55
223,z,0.447294797,0.01408478,0.420557163,0.437599486,0.446979286,0.456731535,0.475528133,0.000176345,55
224,a,2.785175239,0.05632358,2.677434025,2.746718162,2.784205584,2.823163364,2.89916109,0.000914869,56
225,v,-0.263839243,0.03735308,-0.336927514,-0.288824894,-0.263606279,-0.238718287,-0.191283186,0.000480401,56
226,t,0.19812358,0.021375989,0.153063143,0.184252465,0.198957298,0.212973851,0.238054126,0.000360505,56
227,z,0.453023268,0.014211129,0.425300865,0.443431534,0.452842626,0.462662337,0.48018942,0.000195039,56
228,a,2.776292802,0.055382499,2.66972441,2.738853485,2.775618881,2.812873238,2.888548317,0.0007822,57
229,v,-0.266669527,0.036740427,-0.339218964,-0.291682008,-0.266536587,-0.241672932,-0.194063935,0.000482168,57
230,t,0.219345608,0.021270864,0.174808825,0.205733436,0.220227276,0.233995098,0.258919715,0.000312167,57
231,z,0.461831981,0.013929214,0.434931677,0.452550444,0.461756361,0.471195354,0.489453937,0.000187853,57
232,a,2.727365793,0.054683389,2.624952229,2.689692474,2.725787435,2.763805899,2.839673895,0.00072051,58
233,v,-0.259443746,0.038668874,-0.336754711,-0.284877905,-0.259675568,-0.233600639,-0.183782971,0.000536241,58
234,t,0.237742628,0.020795648,0.194286253,0.224398999,0.238821905,0.252355925,0.275068041,0.000310225,58
235,z,0.466554994,0.014295425,0.439274571,0.456863451,0.466322116,0.476065,0.495565377,0.000214868,58
236,a,2.684646921,0.053492843,2.58128944,2.648136472,2.684177837,2.720827896,2.790493077,0.00074999,59
237,v,-0.261870902,0.038268076,-0.3366431,-0.287832286,-0.26183508,-0.235701597,-0.187043315,0.000600331,59
238,t,0.23737392,0.019838187,0.196787313,0.224373321,0.238159701,0.251320602,0.27380152,0.000284723,59
239,z,0.474044854,0.014175906,0.446622449,0.46422925,0.473912028,0.483701969,0.50181952,0.00021678,59
240,a,2.645155287,0.053171,2.545221187,2.608743078,2.643949121,2.680465046,2.753785357,0.00085013,60
241,v,-0.261433155,0.038613957,-0.337303496,-0.287300246,-0.261136305,-0.235419905,-0.1868188,0.000505968,60
242,t,0.233575327,0.020697799,0.190612028,0.22031593,0.234438505,0.247930262,0.27160829,0.000335903,60
243,z,0.483051173,0.014134974,0.455913458,0.473377892,0.482968275,0.49273757,0.510843153,0.000203696,60
244,a,2.58090287,0.052453513,2.481067139,2.544273049,2.57966301,2.615696754,2.687822971,0.000752838,61
245,v,-0.279217793,0.040028227,-0.356335814,-0.30663436,-0.279520387,-0.252475849,-0.198849366,0.000593871,61
246,t,0.235061654,0.019449795,0.194380169,0.222420513,0.235775648,0.248664593,0.271013416,0.000297215,61
247,z,0.495599787,0.014095641,0.467861042,0.486253573,0.495615913,0.505049616,0.523418735,0.000204168,61
248,a,2.576660163,0.05222142,2.477055071,2.54110687,2.575303867,2.612196661,2.68053552,0.000811736,62
249,v,-0.289769714,0.039727308,-0.367224891,-0.316666203,-0.290054031,-0.262763995,-0.211766952,0.000528654,62
250,t,0.226572253,0.020208785,0.185531153,0.213372618,0.227379152,0.240826677,0.264137115,0.000313766,62
251,z,0.501095184,0.013984759,0.473772812,0.491560952,0.501011349,0.510571483,0.528361686,0.000203685,62
252,a,2.608060243,0.053000809,2.505093951,2.572217653,2.607547801,2.643381548,2.713278314,0.000803204,63
253,v,-0.299887136,0.03872421,-0.376064252,-0.325858134,-0.299892175,-0.273708482,-0.223447384,0.000534665,63
254,t,0.215971362,0.020518386,0.172372929,0.203050558,0.216691803,0.230312877,0.253054014,0.000308327,63
255,z,0.51255343,0.013852218,0.485889945,0.503181407,0.512599074,0.521850862,0.539291386,0.000191444,63
256,a,2.67497502,0.053108549,2.573365243,2.638414577,2.674851098,2.709442536,2.782107658,0.000768658,64
257,v,-0.318945871,0.03820516,-0.392129752,-0.345432338,-0.319357278,-0.293038119,-0.243312518,0.000629635,64
258,t,0.202864688,0.021469833,0.159025076,0.188779613,0.203414545,0.217602286,0.243560734,0.000294293,64
259,z,0.516291607,0.013940664,0.488847766,0.506924276,0.51617541,0.525819362,0.543384658,0.000229272,64
260,a,2.680641595,0.054474608,2.576808202,2.643334847,2.680091445,2.716933951,2.788214541,0.000799134,65
261,v,-0.327233413,0.03803583,-0.40046211,-0.353332084,-0.327088039,-0.3009053,-0.253973327,0.00051529,65
262,t,0.201914108,0.021960883,0.156032363,0.18805038,0.202656684,0.217008469,0.241922631,0.000327446,65
263,z,0.515666093,0.013830607,0.488818871,0.506139868,0.515597933,0.524987626,0.542669636,0.000180156,65
264,a,2.726359168,0.054675184,2.621692792,2.689489808,2.725193911,2.761934735,2.838615487,0.000758909,66
265,v,-0.311129158,0.037503291,-0.38472329,-0.336397996,-0.311307083,-0.286098218,-0.238100422,0.000576951,66
266,t,0.199353671,0.021747646,0.154242915,0.185258261,0.200367687,0.214593244,0.239230453,0.000319304,66
267,z,0.507094947,0.013997371,0.480220703,0.497733831,0.506819685,0.516391927,0.535228385,0.00022192,66
268,a,2.706072088,0.0544967,2.602524747,2.667975701,2.706125622,2.743044724,2.814502101,0.000789399,67
269,v,-0.323962056,0.038644665,-0.398754987,-0.350248029,-0.324137699,-0.298078363,-0.246982702,0.000574468,67
