,Unnamed: 0,round,response,rt,user,session,subj_id,actions,response_opp
2894,30,31,0,-19.352,usuario3,s4t1500,usuario3s4t1500,100,0
2895,31,32,0,-2.9360000000000004,usuario3,s4t1500,usuario3s4t1500,000,0
2896,32,33,1,4.17,usuario3,s4t1500,usuario3s4t1500,001,1
2897,33,34,1,4.387,usuario3,s4t1500,usuario3s4t1500,111,0
2898,34,35,1,5.141,usuario3,s4t1500,usuario3s4t1500,101,0
2899,35,36,1,2.219,usuario3,s4t1500,usuario3s4t1500,101,0
2900,36,37,0,-1.945,usuario3,s4t1500,usuario3s4t1500,100,0
2901,37,38,0,-5.337000000000001,usuario3,s4t1500,usuario3s4t1500,000,1
2902,38,39,0,-2.551,usuario3,s4t1500,usuario3s4t1500,010,0
2903,39,40,1,1.868,usuario3,s4t1500,usuario3s4t1500,001,0
2904,40,41,0,-2.218,usuario3,s4t1500,usuario3s4t1500,100,0
2905,41,42,0,-3.908,usuario3,s4t1500,usuario3s4t1500,000,0
2906,42,43,0,-10.913,usuario3,s4t1500,usuario3s4t1500,000,1
2907,43,44,0,-4.775,usuario3,s4t1500,usuario3s4t1500,010,1
2908,44,45,0,-1.974,usuario3,s4t1500,usuario3s4t1500,010,0
2909,45,46,1,2.3040000000000003,usuario3,s4t1500,usuario3s4t1500,001,0
2910,46,47,0,-4.11,usuario3,s4t1500,usuario3s4t1500,100,0
2911,47,48,0,-29.489,usuario3,s4t1500,usuario3s4t1500,000,0
2912,48,49,0,-3.036,usuario3,s4t1500,usuario3s4t1500,000,0
2913,49,50,1,2.267,usuario3,s4t1500,usuario3s4t1500,001,1
2914,0,1,1,11.985,usuario12,s4t1500,usuario12s4t1500,--1,1
2915,1,2,1,3.4610000000000003,usuario12,s4t1500,usuario12s4t1500,111,1
2916,2,3,1,3.153,usuario12,s4t1500,usuario12s4t1500,111,1
2917,3,4,1,3.1039999999999996,usuario12,s4t1500,usuario12s4t1500,111,1
2918,4,5,1,1.5730000000000002,usuario12,s4t1500,usuario12s4t1500,111,1
2919,5,6,1,2.708,usuario12,s4t1500,usuario12s4t1500,111,1
2920,6,7,1,2.105,usuario12,s4t1500,usuario12s4t1500,111,1
2921,7,8,1,2.008,usuario12,s4t1500,usuario12s4t1500,111,1
2922,8,9,1,1.8259999999999998,usuario12,s4t1500,usuario12s4t1500,111,1
2923,9,10,1,1.7830000000000001,usuario12,s4t1500,usuario12s4t1500,111,1
2924,10,11,1,1.463,usuario12,s4t1500,usuario12s4t1500,111,1
2925,11,12,1,2.0669999999999997,usuario12,s4t1500,usuario12s4t1500,111,1
2926,12,13,1,1.732,usuario12,s4t1500,usuario12s4t1500,111,1
2927,13,14,1,1.298,usuario12,s4t1500,usuario12s4t1500,111,1
2928,14,15,1,1.6880000000000002,usuario12,s4t1500,usuario12s4t1500,111,1
2929,15,16,1,2.135,usuario12,s4t1500,usuario12s4t1500,111,1
2930,16,17,1,1.8880000000000001,usuario12,s4t1500,usuario12s4t1500,111,1
2931,17,18,1,2.059,usuario12,s4t1500,usuario12s4t1500,111,1
2932,18,19,1,3.801,usuario12,s4t1500,usuario12s4t1500,111,1
2933,19,20,1,2.858,usuario12,s4t1500,usuario12s4t1500,111,1
2934,20,21,1,1.723,usuario12,s4t1500,usuario12s4t1500,111,1
2935,21,22,1,2.026,usuario12,s4t1500,usuario12s4t1500,111,1
2936,22,23,1,2.076,usuario12,s4t1500,usuario12s4t1500,111,1
2937,23,24,1,2.6630000000000003,usuario12,s4t1500,usuario12s4t1500,111,1
2938,24,25,1,2.1069999999999998,usuario12,s4t1500,usuario12s4t1500,111,1
2939,25,26,1,2.963,usuario12,s4t1500,usuario12s4t1500,111,1
2940,26,27,1,2.37,usuario12,s4t1500,usuario12s4t1500,111,1
2941,27,28,1,3.0,usuario12,s4t1500,usuario12s4t1500,111,1
2942,28,29,1,1.626,usuario12,s4t1500,usuario12s4t1500,111,1
2943,29,30,1,1.891,usuario12,s4t1500,usuario12s4t1500,111,1
2944,30,31,1,2.862,usuario12,s4t1500,usuario12s4t1500,111,1
2945,31,32,1,3.763,usuario12,s4t1500,usuario12s4t1500,111,1
2946,32,33,1,1.82,usuario12,s4t1500,usuario12s4t1500,111,1
2947,33,34,1,1.584,usuario12,s4t1500,usuario12s4t1500,111,1
2948,34,35,1,1.966,usuario12,s4t1500,usuario12s4t1500,111,1
2949,35,36,1,1.685,usuario12,s4t1500,usuario12s4t1500,111,1
2950,36,37,1,2.061,usuario12,s4t1500,usuario12s4t1500,111,1
2951,37,38,1,1.3619999999999999,usuario12,s4t1500,usuario12s4t1500,111,1
2952,38,39,1,1.375,usuario12,s4t1500,usuario12s4t1500,111,1
2953,39,40,1,2.324,usuario12,s4t1500,usuario12s4t1500,111,1
2954,40,41,1,1.821,usuario12,s4t1500,usuario12s4t1500,111,1
2955,41,42,1,1.726,usuario12,s4t1500,usuario12s4t1500,111,1
2956,42,43,1,1.89,usuario12,s4t1500,usuario12s4t1500,111,1
2957,43,44,1,1.587,usuario12,s4t1500,usuario12s4t1500,111,1
2958,44,45,1,2.2880000000000003,usuario12,s4t1500,usuario12s4t1500,111,1
2959,45,46,1,1.7519999999999998,usuario12,s4t1500,usuario12s4t1500,111,1
2960,46,47,1,1.443,usuario12,s4t1500,usuario12s4t1500,111,1
2961,47,48,1,1.3359999999999999,usuario12,s4t1500,usuario12s4t1500,111,1
2962,48,49,1,1.787,usuario12,s4t1500,usuario12s4t1500,111,1
2963,49,50,1,1.9269999999999998,usuario12,s4t1500,usuario12s4t1500,111,1
2964,0,1,1,10.14,usuario28,s4t1500,usuario28s4t1500,--1,1
2965,1,2,0,-10.427,usuario28,s4t1500,usuario28s4t1500,110,0
2966,2,3,0,-18.084,usuario28,s4t1500,usuario28s4t1500,000,0
2967,3,4,0,-10.046,usuario28,s4t1500,usuario28s4t1500,000,0
2968,4,5,0,-11.325,usuario28,s4t1500,usuario28s4t1500,000,1
2969,5,6,1,9.821,usuario28,s4t1500,usuario28s4t1500,011,1
2970,6,7,0,-11.213,usuario28,s4t1500,usuario28s4t1500,110,0
2971,7,8,0,-4.763999999999999,usuario28,s4t1500,usuario28s4t1500,000,0
2972,8,9,1,8.877,usuario28,s4t1500,usuario28s4t1500,001,1
2973,9,10,0,-8.884,usuario28,s4t1500,usuario28s4t1500,110,0
2974,10,11,0,-1.936,usuario28,s4t1500,usuario28s4t1500,000,1
2975,11,12,0,-8.193999999999999,usuario28,s4t1500,usuario28s4t1500,010,0
2976,12,13,0,-1.6880000000000002,usuario28,s4t1500,usuario28s4t1500,000,1
2977,13,14,0,-3.545,usuario28,s4t1500,usuario28s4t1500,010,1
2978,14,15,0,-4.279,usuario28,s4t1500,usuario28s4t1500,010,0
2979,15,16,0,-2.1790000000000003,usuario28,s4t1500,usuario28s4t1500,000,1
2980,16,17,0,-9.53,usuario28,s4t1500,usuario28s4t1500,010,0
2981,17,18,0,-2.504,usuario28,s4t1500,usuario28s4t1500,000,1
2982,18,19,0,-2.705,usuario28,s4t1500,usuario28s4t1500,010,0
2983,19,20,1,7.986000000000001,usuario28,s4t1500,usuario28s4t1500,001,0
2984,20,21,0,-3.8569999999999998,usuario28,s4t1500,usuario28s4t1500,100,1
2985,21,22,0,-2.655,usuario28,s4t1500,usuario28s4t1500,010,0
2986,22,23,0,-2.278,usuario28,s4t1500,usuario28s4t1500,000,1
2987,23,24,1,5.559,usuario28,s4t1500,usuario28s4t1500,011,0
2988,24,25,0,-3.964,usuario28,s4t1500,usuario28s4t1500,100,1
2989,25,26,0,-2.2569999999999997,usuario28,s4t1500,usuario28s4t1500,010,0
2990,26,27,0,-2.1719999999999997,usuario28,s4t1500,usuario28s4t1500,000,1
2991,27,28,0,-7.297000000000001,usuario28,s4t1500,usuario28s4t1500,010,1
2992,28,29,0,-2.93,usuario28,s4t1500,usuario28s4t1500,010,0
2993,29,30,0,-2.407,usuario28,s4t1500,usuario28s4t1500,000,0
2994,30,31,1,4.279,usuario28,s4t1500,usuario28s4t1500,001,1
2995,31,32,0,-4.641,usuario28,s4t1500,usuario28s4t1500,110,1
2996,32,33,0,-3.367,usuario28,s4t1500,usuario28s4t1500,010,1
2997,33,34,0,-7.814,usuario28,s4t1500,usuario28s4t1500,010,0
2998,34,35,0,-3.236,usuario28,s4t1500,usuario28s4t1500,000,0
2999,35,36,1,2.6519999999999997,usuario28,s4t1500,usuario28s4t1500,001,0
3000,36,37,0,-2.454,usuario28,s4t1500,usuario28s4t1500,100,0
3001,37,38,0,-1.395,usuario28,s4t1500,usuario28s4t1500,000,0
3002,38,39,0,-1.4240000000000002,usuario28,s4t1500,usuario28s4t1500,000,0
3003,39,40,0,-2.18,usuario28,s4t1500,usuario28s4t1500,000,0
3004,40,41,0,-1.459,usuario28,s4t1500,usuario28s4t1500,000,0
3005,41,42,0,-5.42,usuario28,s4t1500,usuario28s4t1500,000,0
3006,42,43,0,-1.571,usuario28,s4t1500,usuario28s4t1500,000,0
3007,43,44,1,3.5239999999999996,usuario28,s4t1500,usuario28s4t1500,001,0
3008,44,45,1,3.051,usuario28,s4t1500,usuario28s4t1500,101,0
3009,45,46,0,-1.913,usuario28,s4t1500,usuario28s4t1500,100,0
3010,46,47,0,-1.614,usuario28,s4t1500,usuario28s4t1500,000,0
3011,47,48,0,-1.189,usuario28,s4t1500,usuario28s4t1500,000,0
3012,48,49,0,-1.4469999999999998,usuario28,s4t1500,usuario28s4t1500,000,0
3013,49,50,0,-1.7069999999999999,usuario28,s4t1500,usuario28s4t1500,000,0
3014,0,1,1,11.067,usuario36,s4t1500,usuario36s4t1500,--1,0
3015,1,2,1,7.843999999999999,usuario36,s4t1500,usuario36s4t1500,101,1
3016,2,3,1,2.955,usuario36,s4t1500,usuario36s4t1500,111,1
3017,3,4,0,-4.297,usuario36,s4t1500,usuario36s4t1500,110,1
3018,4,5,1,2.766,usuario36,s4t1500,usuario36s4t1500,011,0
3019,5,6,1,3.613,usuario36,s4t1500,usuario36s4t1500,101,0
3020,6,7,1,3.6180000000000003,usuario36,s4t1500,usuario36s4t1500,101,0
3021,7,8,0,-1.91,usuario36,s4t1500,usuario36s4t1500,100,1
3022,8,9,0,-2.637,usuario36,s4t1500,usuario36s4t1500,010,0
3023,9,10,0,-4.004,usuario36,s4t1500,usuario36s4t1500,000,1
3024,10,11,1,2.966,usuario36,s4t1500,usuario36s4t1500,011,0
3025,11,12,1,6.428999999999999,usuario36,s4t1500,usuario36s4t1500,101,1
3026,12,13,0,-3.549,usuario36,s4t1500,usuario36s4t1500,110,0
3027,13,14,1,4.452,usuario36,s4t1500,usuario36s4t1500,001,1
3028,14,15,1,2.931,usuario36,s4t1500,usuario36s4t1500,111,0
3029,15,16,1,10.874,usuario36,s4t1500,usuario36s4t1500,101,0
3030,16,17,0,-3.025,usuario36,s4t1500,usuario36s4t1500,100,1
3031,17,18,0,-2.461,usuario36,s4t1500,usuario36s4t1500,010,0
3032,18,19,0,-2.272,usuario36,s4t1500,usuario36s4t1500,000,0
3033,19,20,0,-2.64,usuario36,s4t1500,usuario36s4t1500,000,1
3034,20,21,0,-2.8710000000000004,usuario36,s4t1500,usuario36s4t1500,010,0
3035,21,22,0,-2.803,usuario36,s4t1500,usuario36s4t1500,000,0
3036,22,23,1,4.311,usuario36,s4t1500,usuario36s4t1500,001,1
3037,23,24,1,2.924,usuario36,s4t1500,usuario36s4t1500,111,0
3038,24,25,1,2.9560000000000004,usuario36,s4t1500,usuario36s4t1500,101,1
3039,25,26,1,2.741,usuario36,s4t1500,usuario36s4t1500,111,1
3040,26,27,1,2.276,usuario36,s4t1500,usuario36s4t1500,111,1
3041,27,28,1,1.9580000000000002,usuario36,s4t1500,usuario36s4t1500,111,1
3042,28,29,1,1.886,usuario36,s4t1500,usuario36s4t1500,111,0
3043,29,30,0,-5.2170000000000005,usuario36,s4t1500,usuario36s4t1500,100,1
3044,30,31,1,4.582,usuario36,s4t1500,usuario36s4t1500,011,1
3045,31,32,1,2.439,usuario36,s4t1500,usuario36s4t1500,111,0
3046,32,33,0,-8.124,usuario36,s4t1500,usuario36s4t1500,100,1
3047,33,34,0,-2.041,usuario36,s4t1500,usuario36s4t1500,010,1
3048,34,35,0,-1.7819999999999998,usuario36,s4t1500,usuario36s4t1500,010,0
3049,35,36,0,-1.913,usuario36,s4t1500,usuario36s4t1500,000,0
3050,36,37,0,-5.096,usuario36,s4t1500,usuario36s4t1500,000,0
3051,37,38,0,-2.247,usuario36,s4t1500,usuario36s4t1500,000,0
3052,38,39,0,-1.5219999999999998,usuario36,s4t1500,usuario36s4t1500,000,0
3053,39,40,0,-1.8090000000000002,usuario36,s4t1500,usuario36s4t1500,000,1
3054,40,41,0,-2.52,usuario36,s4t1500,usuario36s4t1500,010,0
3055,41,42,0,-2.075,usuario36,s4t1500,usuario36s4t1500,000,0
3056,42,43,0,-4.447,usuario36,s4t1500,usuario36s4t1500,000,0
3057,43,44,1,2.4459999999999997,usuario36,s4t1500,usuario36s4t1500,001,0
3058,44,45,1,2.364,usuario36,s4t1500,usuario36s4t1500,101,0
3059,45,46,0,-4.279,usuario36,s4t1500,usuario36s4t1500,100,1
3060,46,47,1,3.698,usuario36,s4t1500,usuario36s4t1500,011,1
3061,47,48,1,2.7030000000000003,usuario36,s4t1500,usuario36s4t1500,111,1
3062,48,49,1,1.814,usuario36,s4t1500,usuario36s4t1500,111,1
3063,49,50,1,1.349,usuario36,s4t1500,usuario36s4t1500,111,1
3064,0,1,1,4.494,usuario24,s4t1500,usuario24s4t1500,--1,0
3065,1,2,1,7.54,usuario24,s4t1500,usuario24s4t1500,101,1
3066,2,3,1,2.347,usuario24,s4t1500,usuario24s4t1500,111,0
3067,3,4,1,4.611000000000001,usuario24,s4t1500,usuario24s4t1500,101,0
3068,4,5,1,6.681,usuario24,s4t1500,usuario24s4t1500,101,0
3069,5,6,0,-6.5489999999999995,usuario24,s4t1500,usuario24s4t1500,100,0
3070,6,7,0,-6.891,usuario24,s4t1500,usuario24s4t1500,000,0
3071,7,8,0,-5.813,usuario24,s4t1500,usuario24s4t1500,000,1
3072,8,9,0,-5.4110000000000005,usuario24,s4t1500,usuario24s4t1500,010,1
3073,9,10,1,4.079,usuario24,s4t1500,usuario24s4t1500,011,0
3074,10,11,0,-1.9,usuario24,s4t1500,usuario24s4t1500,100,0
3075,11,12,0,-2.4090000000000003,usuario24,s4t1500,usuario24s4t1500,000,0
3076,12,13,0,-2.6010000000000004,usuario24,s4t1500,usuario24s4t1500,000,0
3077,13,14,0,-3.415,usuario24,s4t1500,usuario24s4t1500,000,0
3078,14,15,1,5.742000000000001,usuario24,s4t1500,usuario24s4t1500,001,0
3079,15,16,0,-5.367999999999999,usuario24,s4t1500,usuario24s4t1500,100,0
3080,16,17,0,-5.445,usuario24,s4t1500,usuario24s4t1500,000,0
3081,17,18,0,-2.4530000000000003,usuario24,s4t1500,usuario24s4t1500,000,0
3082,18,19,1,7.245,usuario24,s4t1500,usuario24s4t1500,001,0
3083,19,20,1,3.431,usuario24,s4t1500,usuario24s4t1500,101,0
3084,20,21,1,2.9730000000000003,usuario24,s4t1500,usuario24s4t1500,101,0
3085,21,22,1,2.826,usuario24,s4t1500,usuario24s4t1500,101,0
3086,22,23,0,-3.162,usuario24,s4t1500,usuario24s4t1500,100,0
3087,23,24,0,-1.944,usuario24,s4t1500,usuario24s4t1500,000,0
3088,24,25,0,-1.8119999999999998,usuario24,s4t1500,usuario24s4t1500,000,0
3089,25,26,0,-2.164,usuario24,s4t1500,usuario24s4t1500,000,0
3090,26,27,0,-1.8969999999999998,usuario24,s4t1500,usuario24s4t1500,000,0
3091,27,28,0,-2.3169999999999997,usuario24,s4t1500,usuario24s4t1500,000,0
3092,28,29,0,-2.2119999999999997,usuario24,s4t1500,usuario24s4t1500,000,0
3093,29,30,0,-2.26,usuario24,s4t1500,usuario24s4t1500,000,0
3094,30,31,0,-3.1430000000000002,usuario24,s4t1500,usuario24s4t1500,000,0
3095,31,32,0,-2.079,usuario24,s4t1500,usuario24s4t1500,000,0
3096,32,33,0,-2.108,usuario24,s4t1500,usuario24s4t1500,000,0
3097,33,34,0,-13.446,usuario24,s4t1500,usuario24s4t1500,000,0
3098,34,35,0,-22.941,usuario24,s4t1500,usuario24s4t1500,000,0
3099,35,36,0,-4.394,usuario24,s4t1500,usuario24s4t1500,000,0
3100,36,37,0,-1.359,usuario24,s4t1500,usuario24s4t1500,000,0
3101,37,38,0,-0.84,usuario24,s4t1500,usuario24s4t1500,000,0
3102,38,39,0,-1.0959999999999999,usuario24,s4t1500,usuario24s4t1500,000,0
3103,39,40,0,-1.105,usuario24,s4t1500,usuario24s4t1500,000,0
3104,40,41,0,-1.915,usuario24,s4t1500,usuario24s4t1500,000,0
3105,41,42,0,-1.9909999999999999,usuario24,s4t1500,usuario24s4t1500,000,0
3106,42,43,0,-3.258,usuario24,s4t1500,usuario24s4t1500,000,0
3107,43,44,0,-2.276,usuario24,s4t1500,usuario24s4t1500,000,0
3108,44,45,0,-2.168,usuario24,s4t1500,usuario24s4t1500,000,0
3109,45,46,0,-1.979,usuario24,s4t1500,usuario24s4t1500,000,0
3110,46,47,0,-2.056,usuario24,s4t1500,usuario24s4t1500,000,0
3111,47,48,0,-3.272,usuario24,s4t1500,usuario24s4t1500,000,0
3112,48,49,0,-1.226,usuario24,s4t1500,usuario24s4t1500,000,0
3113,49,50,0,-1.8559999999999999,usuario24,s4t1500,usuario24s4t1500,000,0
3114,0,1,1,5.6979999999999995,usuario10,s4t1500,usuario10s4t1500,--1,1
3115,1,2,0,-4.9319999999999995,usuario10,s4t1500,usuario10s4t1500,110,1
3116,2,3,1,4.238,usuario10,s4t1500,usuario10s4t1500,011,1
3117,3,4,1,2.864,usuario10,s4t1500,usuario10s4t1500,111,0
3118,4,5,1,2.7910000000000004,usuario10,s4t1500,usuario10s4t1500,101,1
3119,5,6,1,3.4389999999999996,usuario10,s4t1500,usuario10s4t1500,111,0
3120,6,7,0,-3.167,usuario10,s4t1500,usuario10s4t1500,100,1
3121,7,8,1,3.678,usuario10,s4t1500,usuario10s4t1500,011,1
3122,8,9,1,3.3539999999999996,usuario10,s4t1500,usuario10s4t1500,111,0
3123,9,10,1,4.178,usuario10,s4t1500,usuario10s4t1500,101,1
3124,10,11,0,-2.8360000000000003,usuario10,s4t1500,usuario10s4t1500,110,0
3125,11,12,0,-3.944,usuario10,s4t1500,usuario10s4t1500,000,1
3126,12,13,1,2.124,usuario10,s4t1500,usuario10s4t1500,011,0
3127,13,14,0,-4.407,usuario10,s4t1500,usuario10s4t1500,100,0
3128,14,15,1,4.572,usuario10,s4t1500,usuario10s4t1500,001,0
3129,15,16,0,-2.6310000000000002,usuario10,s4t1500,usuario10s4t1500,100,1
3130,16,17,1,5.0280000000000005,usuario10,s4t1500,usuario10s4t1500,011,0
3131,17,18,0,-2.568,usuario10,s4t1500,usuario10s4t1500,100,0
3132,18,19,0,-1.96,usuario10,s4t1500,usuario10s4t1500,000,0
3133,19,20,0,-1.8940000000000001,usuario10,s4t1500,usuario10s4t1500,000,1
3134,20,21,0,-2.889,usuario10,s4t1500,usuario10s4t1500,010,0
3135,21,22,1,2.6289999999999996,usuario10,s4t1500,usuario10s4t1500,001,0
3136,22,23,1,3.389,usuario10,s4t1500,usuario10s4t1500,101,0
3137,23,24,1,2.924,usuario10,s4t1500,usuario10s4t1500,101,0
3138,24,25,1,3.37,usuario10,s4t1500,usuario10s4t1500,101,0
3139,25,26,0,-2.313,usuario10,s4t1500,usuario10s4t1500,100,0
3140,26,27,1,3.8080000000000003,usuario10,s4t1500,usuario10s4t1500,001,0
3141,27,28,0,-2.293,usuario10,s4t1500,usuario10s4t1500,100,0
3142,28,29,0,-2.155,usuario10,s4t1500,usuario10s4t1500,000,0
3143,29,30,1,5.125,usuario10,s4t1500,usuario10s4t1500,001,0
3144,30,31,0,-7.88,usuario10,s4t1500,usuario10s4t1500,100,0
3145,31,32,0,-1.788,usuario10,s4t1500,usuario10s4t1500,000,1
3146,32,33,0,-3.655,usuario10,s4t1500,usuario10s4t1500,010,0
3147,33,34,1,3.02,usuario10,s4t1500,usuario10s4t1500,001,0
3148,34,35,0,-2.75,usuario10,s4t1500,usuario10s4t1500,100,0
3149,35,36,0,-4.1739999999999995,usuario10,s4t1500,usuario10s4t1500,000,0
3150,36,37,0,-2.2030000000000003,usuario10,s4t1500,usuario10s4t1500,000,1
3151,37,38,1,4.317,usuario10,s4t1500,usuario10s4t1500,011,0
3152,38,39,0,-3.0660000000000003,usuario10,s4t1500,usuario10s4t1500,100,0
3153,39,40,0,-2.439,usuario10,s4t1500,usuario10s4t1500,000,0
3154,40,41,0,-2.392,usuario10,s4t1500,usuario10s4t1500,000,1
3155,41,42,1,5.71,usuario10,s4t1500,usuario10s4t1500,011,0
3156,42,43,1,5.692,usuario10,s4t1500,usuario10s4t1500,101,0
3157,43,44,1,2.674,usuario10,s4t1500,usuario10s4t1500,101,0
3158,44,45,0,-3.844,usuario10,s4t1500,usuario10s4t1500,100,0
3159,45,46,0,-2.839,usuario10,s4t1500,usuario10s4t1500,000,1
3160,46,47,1,2.565,usuario10,s4t1500,usuario10s4t1500,011,0
3161,47,48,1,6.141,usuario10,s4t1500,usuario10s4t1500,101,0
3162,48,49,1,2.281,usuario10,s4t1500,usuario10s4t1500,101,0
3163,49,50,0,-2.675,usuario10,s4t1500,usuario10s4t1500,100,0
3164,0,1,0,-9.913,usuario1,s4t1500,usuario1s4t1500,--0,1
3165,1,2,0,-9.894,usuario1,s4t1500,usuario1s4t1500,010,0
3166,2,3,0,-10.288,usuario1,s4t1500,usuario1s4t1500,000,0
3167,3,4,1,4.495,usuario1,s4t1500,usuario1s4t1500,001,1
3168,4,5,1,3.2969999999999997,usuario1,s4t1500,usuario1s4t1500,111,0
3169,5,6,1,8.205,usuario1,s4t1500,usuario1s4t1500,101,1
3170,6,7,1,2.7089999999999996,usuario1,s4t1500,usuario1s4t1500,111,0
3171,7,8,0,-8.63,usuario1,s4t1500,usuario1s4t1500,100,0
3172,8,9,0,-6.642,usuario1,s4t1500,usuario1s4t1500,000,1
3173,9,10,1,6.928999999999999,usuario1,s4t1500,usuario1s4t1500,011,0
3174,10,11,1,2.9139999999999997,usuario1,s4t1500,usuario1s4t1500,101,1
3175,11,12,1,3.4330000000000003,usuario1,s4t1500,usuario1s4t1500,111,0
3176,12,13,1,5.105,usuario1,s4t1500,usuario1s4t1500,101,0
3177,13,14,1,3.4939999999999998,usuario1,s4t1500,usuario1s4t1500,101,1
3178,14,15,1,2.589,usuario1,s4t1500,usuario1s4t1500,111,1
3179,15,16,1,2.947,usuario1,s4t1500,usuario1s4t1500,111,0
3180,16,17,1,8.693,usuario1,s4t1500,usuario1s4t1500,101,0
3181,17,18,0,-4.34,usuario1,s4t1500,usuario1s4t1500,100,0
3182,18,19,0,-3.157,usuario1,s4t1500,usuario1s4t1500,000,1
3183,19,20,0,-3.426,usuario1,s4t1500,usuario1s4t1500,010,1
3184,20,21,0,-2.734,usuario1,s4t1500,usuario1s4t1500,010,1
3185,21,22,0,-2.71,usuario1,s4t1500,usuario1s4t1500,010,0
3186,22,23,0,-2.958,usuario1,s4t1500,usuario1s4t1500,000,1
3187,23,24,1,3.588,usuario1,s4t1500,usuario1s4t1500,011,0
3188,24,25,1,2.385,usuario1,s4t1500,usuario1s4t1500,101,0
3189,25,26,1,1.226,usuario1,s4t1500,usuario1s4t1500,101,1
3190,26,27,1,1.6159999999999999,usuario1,s4t1500,usuario1s4t1500,111,0
3191,27,28,1,4.345,usuario1,s4t1500,usuario1s4t1500,101,0
3192,28,29,1,3.517,usuario1,s4t1500,usuario1s4t1500,101,0
3193,29,30,1,5.938,usuario1,s4t1500,usuario1s4t1500,101,1
3194,30,31,1,8.657,usuario1,s4t1500,usuario1s4t1500,111,0
3195,31,32,0,-4.591,usuario1,s4t1500,usuario1s4t1500,100,0
3196,32,33,0,-2.681,usuario1,s4t1500,usuario1s4t1500,000,0
3197,33,34,1,2.7689999999999997,usuario1,s4t1500,usuario1s4t1500,001,1
3198,34,35,1,1.883,usuario1,s4t1500,usuario1s4t1500,111,1
3199,35,36,1,2.224,usuario1,s4t1500,usuario1s4t1500,111,0
3200,36,37,0,-8.667,usuario1,s4t1500,usuario1s4t1500,100,0
3201,37,38,1,3.523,usuario1,s4t1500,usuario1s4t1500,001,0
3202,38,39,0,-2.354,usuario1,s4t1500,usuario1s4t1500,100,0
3203,39,40,1,3.5380000000000003,usuario1,s4t1500,usuario1s4t1500,001,0
3204,40,41,1,3.109,usuario1,s4t1500,usuario1s4t1500,101,0
3205,41,42,0,-3.67,usuario1,s4t1500,usuario1s4t1500,100,0
3206,42,43,0,-1.1909999999999998,usuario1,s4t1500,usuario1s4t1500,000,0
3207,43,44,0,-2.377,usuario1,s4t1500,usuario1s4t1500,000,0
3208,44,45,0,-2.778,usuario1,s4t1500,usuario1s4t1500,000,0
3209,45,46,0,-4.092,usuario1,s4t1500,usuario1s4t1500,000,1
3210,46,47,1,4.394,usuario1,s4t1500,usuario1s4t1500,011,0
3211,47,48,1,11.110999999999999,usuario1,s4t1500,usuario1s4t1500,101,0
3212,48,49,1,9.091000000000001,usuario1,s4t1500,usuario1s4t1500,101,0
3213,49,50,0,-7.228,usuario1,s4t1500,usuario1s4t1500,100,0
3214,0,1,1,14.298,usuario26,s4t1500,usuario26s4t1500,--1,1
3215,1,2,1,5.211,usuario26,s4t1500,usuario26s4t1500,111,1
3216,2,3,1,4.471,usuario26,s4t1500,usuario26s4t1500,111,1
3217,3,4,1,2.412,usuario26,s4t1500,usuario26s4t1500,111,1
3218,4,5,1,2.886,usuario26,s4t1500,usuario26s4t1500,111,1
3219,5,6,1,2.525,usuario26,s4t1500,usuario26s4t1500,111,1
3220,6,7,1,2.52,usuario26,s4t1500,usuario26s4t1500,111,1
3221,7,8,1,2.5269999999999997,usuario26,s4t1500,usuario26s4t1500,111,1
3222,8,9,1,2.852,usuario26,s4t1500,usuario26s4t1500,111,1
3223,9,10,1,2.5469999999999997,usuario26,s4t1500,usuario26s4t1500,111,1
3224,10,11,1,2.201,usuario26,s4t1500,usuario26s4t1500,111,1
3225,11,12,1,1.8359999999999999,usuario26,s4t1500,usuario26s4t1500,111,1
3226,12,13,1,2.256,usuario26,s4t1500,usuario26s4t1500,111,1
3227,13,14,1,2.742,usuario26,s4t1500,usuario26s4t1500,111,1
3228,14,15,1,3.5860000000000003,usuario26,s4t1500,usuario26s4t1500,111,1
3229,15,16,1,2.616,usuario26,s4t1500,usuario26s4t1500,111,1
3230,16,17,1,3.279,usuario26,s4t1500,usuario26s4t1500,111,1
3231,17,18,1,2.355,usuario26,s4t1500,usuario26s4t1500,111,1
3232,18,19,1,2.8289999999999997,usuario26,s4t1500,usuario26s4t1500,111,1
3233,19,20,1,2.577,usuario26,s4t1500,usuario26s4t1500,111,1
3234,20,21,1,9.742,usuario26,s4t1500,usuario26s4t1500,111,1
3235,21,22,1,7.126,usuario26,s4t1500,usuario26s4t1500,111,1
3236,22,23,1,5.816,usuario26,s4t1500,usuario26s4t1500,111,1
3237,23,24,1,2.5989999999999998,usuario26,s4t1500,usuario26s4t1500,111,1
3238,24,25,1,2.7880000000000003,usuario26,s4t1500,usuario26s4t1500,111,1
3239,25,26,1,2.633,usuario26,s4t1500,usuario26s4t1500,111,1
3240,26,27,1,2.928,usuario26,s4t1500,usuario26s4t1500,111,1
3241,27,28,1,2.5989999999999998,usuario26,s4t1500,usuario26s4t1500,111,1
3242,28,29,1,4.082,usuario26,s4t1500,usuario26s4t1500,111,1
3243,29,30,1,2.455,usuario26,s4t1500,usuario26s4t1500,111,1
