,round,player,response,opponent,action_opponent,payoff,time_php,rt,session,game,strategy
265,15,s3m7_usuario4,1,['s3m7_usuario14'],1,3,714.900016785,0.691,s3m7,weak,11
266,15,s3m7_usuario11,1,['s3m7_usuario3'],0,0,3261.49988174,3.217,s3m7,weak,10
267,15,s3m7_usuario3,0,['s3m7_usuario11'],1,4,680.29999733,-0.656,s3m7,weak,01
268,15,s3m7_usuario8,1,['s3m7_usuario1'],1,3,3306.29992485,3.283,s3m7,weak,11
269,15,s3m7_usuario1,1,['s3m7_usuario8'],1,3,5941.69998169,5.914,s3m7,weak,11
270,16,s3m7_usuario9,0,['s3m7_usuario18'],0,0,1619.10009384,-1.591,s3m7,weak,00
271,16,s3m7_usuario18,0,['s3m7_usuario9'],0,0,3060.69993973,-3.036,s3m7,weak,00
272,16,s3m7_usuario7,1,['s3m7_usuario10'],1,3,525.400161743,0.502,s3m7,weak,11
273,16,s3m7_usuario10,1,['s3m7_usuario7'],1,3,633.599996567,0.617,s3m7,weak,11
274,16,s3m7_usuario13,1,['s3m7_usuario5'],1,3,579.499959946,0.563,s3m7,weak,11
275,16,s3m7_usuario5,1,['s3m7_usuario13'],1,3,896.8000411989999,0.873,s3m7,weak,11
276,16,s3m7_usuario15,1,['s3m7_usuario16'],1,3,1135.39981842,1.11,s3m7,weak,11
277,16,s3m7_usuario16,1,['s3m7_usuario15'],1,3,831.7000865939999,0.807,s3m7,weak,11
278,16,s3m7_usuario12,1,['s3m7_usuario6'],1,3,1142.8000927,1.119,s3m7,weak,11
279,16,s3m7_usuario6,1,['s3m7_usuario12'],1,3,1189.09978867,1.174,s3m7,weak,11
280,16,s3m7_usuario17,1,['s3m7_usuario2'],0,0,2590.70014954,2.568,s3m7,weak,10
281,16,s3m7_usuario2,0,['s3m7_usuario17'],1,4,4697.39985466,-4.67,s3m7,weak,01
282,16,s3m7_usuario14,1,['s3m7_usuario4'],1,3,939.899921417,0.916,s3m7,weak,11
283,16,s3m7_usuario4,1,['s3m7_usuario14'],1,3,603.100061417,0.588,s3m7,weak,11
284,16,s3m7_usuario11,1,['s3m7_usuario3'],0,0,4745.90015411,4.72,s3m7,weak,10
285,16,s3m7_usuario3,0,['s3m7_usuario11'],1,4,607.599973679,-0.587,s3m7,weak,01
286,16,s3m7_usuario8,1,['s3m7_usuario1'],1,3,1571.59996033,1.545,s3m7,weak,11
287,16,s3m7_usuario1,1,['s3m7_usuario8'],1,3,1509.59992409,1.483,s3m7,weak,11
288,17,s3m7_usuario9,0,['s3m7_usuario18'],0,0,4057.60002136,-4.035,s3m7,weak,00
289,17,s3m7_usuario18,0,['s3m7_usuario9'],0,0,2104.79998589,-2.089,s3m7,weak,00
290,17,s3m7_usuario7,1,['s3m7_usuario10'],1,3,481.80007934599996,0.466,s3m7,weak,11
291,17,s3m7_usuario10,1,['s3m7_usuario7'],1,3,656.300067902,0.629,s3m7,weak,11
292,17,s3m7_usuario13,1,['s3m7_usuario5'],1,3,1127.79998779,1.101,s3m7,weak,11
293,17,s3m7_usuario5,1,['s3m7_usuario13'],1,3,1084.20014381,1.059,s3m7,weak,11
294,17,s3m7_usuario15,1,['s3m7_usuario16'],1,3,4864.30001259,4.843,s3m7,weak,11
295,17,s3m7_usuario16,1,['s3m7_usuario15'],1,3,940.69981575,0.926,s3m7,weak,11
296,17,s3m7_usuario12,1,['s3m7_usuario6'],1,3,1516.99995995,1.502,s3m7,weak,11
297,17,s3m7_usuario6,1,['s3m7_usuario12'],1,3,977.9999256130001,0.954,s3m7,weak,11
298,17,s3m7_usuario17,1,['s3m7_usuario2'],0,0,3896.60000801,3.871,s3m7,weak,10
299,17,s3m7_usuario2,0,['s3m7_usuario17'],1,4,6161.20004654,-6.132,s3m7,weak,01
300,17,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1085.19983292,1.062,s3m7,weak,11
301,17,s3m7_usuario4,1,['s3m7_usuario14'],1,3,713.500022888,0.689,s3m7,weak,11
302,17,s3m7_usuario11,1,['s3m7_usuario3'],0,0,7855.29994965,7.825,s3m7,weak,10
303,17,s3m7_usuario3,0,['s3m7_usuario11'],1,4,370.10002136199995,-0.348,s3m7,weak,01
304,17,s3m7_usuario8,1,['s3m7_usuario1'],0,0,1882.69996643,1.858,s3m7,weak,10
305,17,s3m7_usuario1,0,['s3m7_usuario8'],1,4,4479.599952699999,-4.455,s3m7,weak,01
306,18,s3m7_usuario9,1,['s3m7_usuario18'],1,3,2543.49994659,2.52,s3m7,weak,11
307,18,s3m7_usuario18,1,['s3m7_usuario9'],1,3,2333.70018005,2.311,s3m7,weak,11
308,18,s3m7_usuario7,1,['s3m7_usuario10'],1,3,541.5999889369999,0.516,s3m7,weak,11
309,18,s3m7_usuario10,1,['s3m7_usuario7'],1,3,498.299837112,0.481,s3m7,weak,11
310,18,s3m7_usuario13,1,['s3m7_usuario5'],1,3,736.09995842,0.713,s3m7,weak,11
311,18,s3m7_usuario5,1,['s3m7_usuario13'],1,3,588.5999202730001,0.573,s3m7,weak,11
312,18,s3m7_usuario15,1,['s3m7_usuario16'],1,3,3330.10005951,3.308,s3m7,weak,11
313,18,s3m7_usuario16,1,['s3m7_usuario15'],1,3,386.799812317,0.363,s3m7,weak,11
314,18,s3m7_usuario12,1,['s3m7_usuario6'],1,3,1210.09993553,1.184,s3m7,weak,11
315,18,s3m7_usuario6,1,['s3m7_usuario12'],1,3,1547.99985886,1.522,s3m7,weak,11
316,18,s3m7_usuario17,0,['s3m7_usuario2'],1,4,1294.89994049,-1.258,s3m7,weak,01
317,18,s3m7_usuario2,1,['s3m7_usuario17'],0,0,4783.69998932,4.768,s3m7,weak,10
318,18,s3m7_usuario14,1,['s3m7_usuario4'],1,3,951.40004158,0.923,s3m7,weak,11
319,18,s3m7_usuario4,1,['s3m7_usuario14'],1,3,568.000078201,0.544,s3m7,weak,11
320,18,s3m7_usuario11,0,['s3m7_usuario3'],0,0,936.4998340610001,-0.914,s3m7,weak,00
321,18,s3m7_usuario3,0,['s3m7_usuario11'],0,0,644.3998813630001,-0.587,s3m7,weak,00
322,18,s3m7_usuario8,0,['s3m7_usuario1'],0,0,2006.79993629,-1.983,s3m7,weak,00
323,18,s3m7_usuario1,0,['s3m7_usuario8'],0,0,5833.69994164,-5.804,s3m7,weak,00
324,19,s3m7_usuario9,0,['s3m7_usuario18'],1,4,4922.10006714,-4.897,s3m7,weak,01
325,19,s3m7_usuario18,1,['s3m7_usuario9'],0,0,2716.30001068,2.689,s3m7,weak,10
326,19,s3m7_usuario7,1,['s3m7_usuario10'],1,3,417.700052261,0.393,s3m7,weak,11
327,19,s3m7_usuario10,1,['s3m7_usuario7'],1,3,720.100164413,0.696,s3m7,weak,11
328,19,s3m7_usuario13,1,['s3m7_usuario5'],1,3,740.6001091,0.716,s3m7,weak,11
329,19,s3m7_usuario5,1,['s3m7_usuario13'],1,3,766.000032425,0.742,s3m7,weak,11
330,19,s3m7_usuario15,1,['s3m7_usuario16'],1,3,2307.20019341,2.234,s3m7,weak,11
331,19,s3m7_usuario16,1,['s3m7_usuario15'],1,3,1127.4998188,1.103,s3m7,weak,11
332,19,s3m7_usuario12,1,['s3m7_usuario6'],1,3,964.7998809810001,0.94,s3m7,weak,11
333,19,s3m7_usuario6,1,['s3m7_usuario12'],1,3,1029.99997139,1.013,s3m7,weak,11
334,19,s3m7_usuario17,0,['s3m7_usuario2'],0,0,2168.30015182,-2.143,s3m7,weak,00
335,19,s3m7_usuario2,0,['s3m7_usuario17'],0,0,3416.10002518,-3.401,s3m7,weak,00
336,19,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1664.00003433,1.636,s3m7,weak,11
337,19,s3m7_usuario4,1,['s3m7_usuario14'],1,3,590.700149536,0.563,s3m7,weak,11
338,19,s3m7_usuario11,0,['s3m7_usuario3'],0,0,1689.19992447,-1.663,s3m7,weak,00
339,19,s3m7_usuario3,0,['s3m7_usuario11'],0,0,603.600025177,-0.587,s3m7,weak,00
340,19,s3m7_usuario8,0,['s3m7_usuario1'],0,0,3822.20005989,-3.798,s3m7,weak,00
341,19,s3m7_usuario1,0,['s3m7_usuario8'],0,0,2347.8000164,-2.322,s3m7,weak,00
342,20,s3m7_usuario9,1,['s3m7_usuario18'],1,3,3206.00008965,3.181,s3m7,weak,11
343,20,s3m7_usuario18,1,['s3m7_usuario9'],1,3,1216.90011024,1.192,s3m7,weak,11
344,20,s3m7_usuario7,1,['s3m7_usuario10'],1,3,577.8000354769999,0.554,s3m7,weak,11
345,20,s3m7_usuario10,1,['s3m7_usuario7'],1,3,859.800100327,0.832,s3m7,weak,11
346,20,s3m7_usuario13,1,['s3m7_usuario5'],1,3,1874.00007248,1.857,s3m7,weak,11
347,20,s3m7_usuario5,1,['s3m7_usuario13'],1,3,1528.59997749,1.502,s3m7,weak,11
348,20,s3m7_usuario15,1,['s3m7_usuario16'],1,3,4755.69987297,4.738,s3m7,weak,11
349,20,s3m7_usuario16,1,['s3m7_usuario15'],1,3,793.90001297,0.77,s3m7,weak,11
350,20,s3m7_usuario12,1,['s3m7_usuario6'],1,3,967.200040817,0.943,s3m7,weak,11
351,20,s3m7_usuario6,1,['s3m7_usuario12'],1,3,1149.00016785,1.12,s3m7,weak,11
352,20,s3m7_usuario17,1,['s3m7_usuario2'],0,0,3306.29992485,3.277,s3m7,weak,10
353,20,s3m7_usuario2,0,['s3m7_usuario17'],1,4,2421.90003395,-2.396,s3m7,weak,01
354,20,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1018.80002022,0.996,s3m7,weak,11
355,20,s3m7_usuario4,1,['s3m7_usuario14'],1,3,1282.40013123,1.258,s3m7,weak,11
356,20,s3m7_usuario11,0,['s3m7_usuario3'],1,4,4488.10005188,-4.46,s3m7,weak,01
357,20,s3m7_usuario3,1,['s3m7_usuario11'],0,0,1694.09990311,1.67,s3m7,weak,10
358,20,s3m7_usuario8,0,['s3m7_usuario1'],1,4,2469.79999542,-2.446,s3m7,weak,01
359,20,s3m7_usuario1,1,['s3m7_usuario8'],0,0,1294.49987411,1.271,s3m7,weak,10
360,21,s3m7_usuario9,0,['s3m7_usuario18'],0,0,2516.20006561,-2.49,s3m7,weak,00
361,21,s3m7_usuario18,0,['s3m7_usuario9'],0,0,1813.40003014,-1.786,s3m7,weak,00
362,21,s3m7_usuario7,1,['s3m7_usuario10'],1,3,637.700080872,0.613,s3m7,weak,11
363,21,s3m7_usuario10,1,['s3m7_usuario7'],1,3,465.49987793,0.44,s3m7,weak,11
364,21,s3m7_usuario13,1,['s3m7_usuario5'],1,3,944.000005722,0.916,s3m7,weak,11
365,21,s3m7_usuario5,1,['s3m7_usuario13'],1,3,2288.69986534,2.264,s3m7,weak,11
366,21,s3m7_usuario15,1,['s3m7_usuario16'],1,3,4481.100082399999,4.456,s3m7,weak,11
367,21,s3m7_usuario16,1,['s3m7_usuario15'],1,3,687.99996376,0.673,s3m7,weak,11
368,21,s3m7_usuario12,1,['s3m7_usuario6'],1,3,561.399936676,0.536,s3m7,weak,11
369,21,s3m7_usuario6,1,['s3m7_usuario12'],1,3,1105.70001602,1.084,s3m7,weak,11
370,21,s3m7_usuario17,0,['s3m7_usuario2'],1,4,972.899913788,-0.942,s3m7,weak,01
371,21,s3m7_usuario2,1,['s3m7_usuario17'],0,0,2156.59999847,2.131,s3m7,weak,10
372,21,s3m7_usuario14,1,['s3m7_usuario4'],1,3,920.099973679,0.891,s3m7,weak,11
373,21,s3m7_usuario4,1,['s3m7_usuario14'],1,3,753.599882126,0.731,s3m7,weak,11
374,21,s3m7_usuario11,1,['s3m7_usuario3'],1,3,1800.00019073,1.77,s3m7,weak,11
375,21,s3m7_usuario3,1,['s3m7_usuario11'],1,3,734.800100327,0.709,s3m7,weak,11
376,21,s3m7_usuario8,1,['s3m7_usuario1'],1,3,1442.70014763,1.419,s3m7,weak,11
377,21,s3m7_usuario1,1,['s3m7_usuario8'],1,3,2896.20018005,2.868,s3m7,weak,11
378,22,s3m7_usuario9,1,['s3m7_usuario18'],0,0,3230.60011864,3.21,s3m7,weak,10
379,22,s3m7_usuario18,0,['s3m7_usuario9'],1,4,1681.90002441,-1.664,s3m7,weak,01
380,22,s3m7_usuario7,1,['s3m7_usuario10'],1,3,420.20010948199996,0.392,s3m7,weak,11
381,22,s3m7_usuario10,1,['s3m7_usuario7'],1,3,523.5998630519999,0.498,s3m7,weak,11
382,22,s3m7_usuario13,1,['s3m7_usuario5'],1,3,3137.49980927,3.114,s3m7,weak,11
383,22,s3m7_usuario5,1,['s3m7_usuario13'],1,3,1803.69997025,1.778,s3m7,weak,11
384,22,s3m7_usuario15,1,['s3m7_usuario16'],1,3,3027.09984779,2.999,s3m7,weak,11
385,22,s3m7_usuario16,1,['s3m7_usuario15'],1,3,1463.2999897,1.437,s3m7,weak,11
386,22,s3m7_usuario12,1,['s3m7_usuario6'],1,3,646.399974823,0.621,s3m7,weak,11
387,22,s3m7_usuario6,1,['s3m7_usuario12'],1,3,864.599943161,0.84,s3m7,weak,11
388,22,s3m7_usuario17,0,['s3m7_usuario2'],0,0,2180.89985847,-2.165,s3m7,weak,00
389,22,s3m7_usuario2,0,['s3m7_usuario17'],0,0,2621.79994583,-2.598,s3m7,weak,00
390,22,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1112.79988289,1.087,s3m7,weak,11
391,22,s3m7_usuario4,1,['s3m7_usuario14'],1,3,829.59985733,0.804,s3m7,weak,11
392,22,s3m7_usuario11,1,['s3m7_usuario3'],1,3,2036.79990768,2.011,s3m7,weak,11
393,22,s3m7_usuario3,1,['s3m7_usuario11'],1,3,412.400007248,0.39,s3m7,weak,11
394,22,s3m7_usuario8,1,['s3m7_usuario1'],1,3,1130.30004501,1.102,s3m7,weak,11
395,22,s3m7_usuario1,1,['s3m7_usuario8'],1,3,1541.00012779,1.523,s3m7,weak,11
396,23,s3m7_usuario9,0,['s3m7_usuario18'],0,0,4073.60005379,-4.054,s3m7,weak,00
397,23,s3m7_usuario18,0,['s3m7_usuario9'],0,0,2101.00007057,-2.085,s3m7,weak,00
398,23,s3m7_usuario7,1,['s3m7_usuario10'],1,3,453.59992981,0.429,s3m7,weak,11
399,23,s3m7_usuario10,1,['s3m7_usuario7'],1,3,627.00009346,0.603,s3m7,weak,11
400,23,s3m7_usuario13,1,['s3m7_usuario5'],1,3,879.199981689,0.853,s3m7,weak,11
401,23,s3m7_usuario5,1,['s3m7_usuario13'],1,3,726.9001007080001,0.702,s3m7,weak,11
402,23,s3m7_usuario15,1,['s3m7_usuario16'],1,3,2672.09982872,2.646,s3m7,weak,11
403,23,s3m7_usuario16,1,['s3m7_usuario15'],1,3,925.2002239230001,0.9,s3m7,weak,11
404,23,s3m7_usuario12,1,['s3m7_usuario6'],1,3,590.000152588,0.561,s3m7,weak,11
405,23,s3m7_usuario6,1,['s3m7_usuario12'],1,3,967.49997139,0.942,s3m7,weak,11
406,23,s3m7_usuario17,1,['s3m7_usuario2'],0,0,2120.30005455,2.095,s3m7,weak,10
407,23,s3m7_usuario2,0,['s3m7_usuario17'],1,4,1347.50008583,-1.317,s3m7,weak,01
408,23,s3m7_usuario14,1,['s3m7_usuario4'],1,3,820.099830627,0.793,s3m7,weak,11
409,23,s3m7_usuario4,1,['s3m7_usuario14'],1,3,658.999919891,0.634,s3m7,weak,11
410,23,s3m7_usuario11,1,['s3m7_usuario3'],1,3,3520.99990845,3.505,s3m7,weak,11
411,23,s3m7_usuario3,1,['s3m7_usuario11'],1,3,458.60004425,0.435,s3m7,weak,11
412,23,s3m7_usuario8,0,['s3m7_usuario1'],1,4,2291.70012474,-2.27,s3m7,weak,01
413,23,s3m7_usuario1,1,['s3m7_usuario8'],0,0,1602.59985924,1.579,s3m7,weak,10
414,24,s3m7_usuario9,0,['s3m7_usuario18'],0,0,1909.29985046,-1.883,s3m7,weak,00
415,24,s3m7_usuario18,0,['s3m7_usuario9'],0,0,1991.19997025,-1.962,s3m7,weak,00
416,24,s3m7_usuario7,1,['s3m7_usuario10'],1,3,520.200014114,0.496,s3m7,weak,11
417,24,s3m7_usuario10,1,['s3m7_usuario7'],1,3,544.800043106,0.528,s3m7,weak,11
418,24,s3m7_usuario13,1,['s3m7_usuario5'],1,3,751.3999938960001,0.724,s3m7,weak,11
419,24,s3m7_usuario5,1,['s3m7_usuario13'],1,3,653.899908066,0.627,s3m7,weak,11
420,24,s3m7_usuario15,1,['s3m7_usuario16'],1,3,795.3000068660001,0.764,s3m7,weak,11
421,24,s3m7_usuario16,1,['s3m7_usuario15'],1,3,996.400117874,0.97,s3m7,weak,11
422,24,s3m7_usuario12,1,['s3m7_usuario6'],1,3,610.599994659,0.589,s3m7,weak,11
423,24,s3m7_usuario6,1,['s3m7_usuario12'],1,3,978.3999919889999,0.962,s3m7,weak,11
424,24,s3m7_usuario17,0,['s3m7_usuario2'],0,0,1121.0000515000002,-1.096,s3m7,weak,00
425,24,s3m7_usuario2,0,['s3m7_usuario17'],0,0,7765.19989967,-7.736,s3m7,weak,00
426,24,s3m7_usuario14,1,['s3m7_usuario4'],1,3,963.700056076,0.936,s3m7,weak,11
427,24,s3m7_usuario4,1,['s3m7_usuario14'],1,3,748.399972916,0.732,s3m7,weak,11
428,24,s3m7_usuario11,1,['s3m7_usuario3'],1,3,2213.2999897,2.187,s3m7,weak,11
429,24,s3m7_usuario3,1,['s3m7_usuario11'],1,3,408.299922943,0.385,s3m7,weak,11
430,24,s3m7_usuario8,1,['s3m7_usuario1'],1,3,1827.80003548,1.806,s3m7,weak,11
431,24,s3m7_usuario1,1,['s3m7_usuario8'],1,3,2254.40001488,2.23,s3m7,weak,11
432,25,s3m7_usuario9,0,['s3m7_usuario18'],0,0,1711.69996262,-1.686,s3m7,weak,00
433,25,s3m7_usuario18,0,['s3m7_usuario9'],0,0,2442.60001183,-2.418,s3m7,weak,00
434,25,s3m7_usuario7,1,['s3m7_usuario10'],1,3,729.5000553130001,0.706,s3m7,weak,11
435,25,s3m7_usuario10,1,['s3m7_usuario7'],1,3,554.600000381,0.529,s3m7,weak,11
436,25,s3m7_usuario13,1,['s3m7_usuario5'],1,3,645.099878311,0.619,s3m7,weak,11
437,25,s3m7_usuario5,1,['s3m7_usuario13'],1,3,702.200174332,0.687,s3m7,weak,11
438,25,s3m7_usuario15,1,['s3m7_usuario16'],1,3,1392.79985428,1.371,s3m7,weak,11
439,25,s3m7_usuario16,1,['s3m7_usuario15'],1,3,790.1999950410001,0.774,s3m7,weak,11
440,25,s3m7_usuario12,1,['s3m7_usuario6'],1,3,876.3999938960001,0.85,s3m7,weak,11
441,25,s3m7_usuario6,1,['s3m7_usuario12'],1,3,801.899909973,0.777,s3m7,weak,11
442,25,s3m7_usuario17,0,['s3m7_usuario2'],1,4,2042.00005531,-2.014,s3m7,weak,01
443,25,s3m7_usuario2,1,['s3m7_usuario17'],0,0,2479.50005531,2.455,s3m7,weak,10
444,25,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1135.40005684,1.111,s3m7,weak,11
445,25,s3m7_usuario4,1,['s3m7_usuario14'],1,3,609.500169754,0.578,s3m7,weak,11
446,25,s3m7_usuario11,1,['s3m7_usuario3'],1,3,1514.50014114,1.49,s3m7,weak,11
447,25,s3m7_usuario3,1,['s3m7_usuario11'],1,3,483.299970627,0.459,s3m7,weak,11
448,25,s3m7_usuario8,1,['s3m7_usuario1'],0,0,1334.89990234,1.311,s3m7,weak,10
449,25,s3m7_usuario1,0,['s3m7_usuario8'],1,4,1651.10015869,-1.634,s3m7,weak,01
450,26,s3m7_usuario9,0,['s3m7_usuario18'],0,0,2305.99999428,-2.288,s3m7,weak,00
451,26,s3m7_usuario18,0,['s3m7_usuario9'],0,0,3029.40011024,-3.003,s3m7,weak,00
452,26,s3m7_usuario7,1,['s3m7_usuario10'],1,3,1023.69999886,1.002,s3m7,weak,11
453,26,s3m7_usuario10,1,['s3m7_usuario7'],1,3,3799.39985275,3.782,s3m7,weak,11
454,26,s3m7_usuario13,1,['s3m7_usuario5'],1,3,797.1999645230001,0.773,s3m7,weak,11
455,26,s3m7_usuario5,1,['s3m7_usuario13'],1,3,559.99994278,0.532,s3m7,weak,11
456,26,s3m7_usuario15,1,['s3m7_usuario16'],1,3,1084.10000801,1.067,s3m7,weak,11
457,26,s3m7_usuario16,1,['s3m7_usuario15'],1,3,869.600057602,0.846,s3m7,weak,11
458,26,s3m7_usuario12,1,['s3m7_usuario6'],1,3,1650.09999275,1.625,s3m7,weak,11
459,26,s3m7_usuario6,1,['s3m7_usuario12'],1,3,586.29989624,0.561,s3m7,weak,11
460,26,s3m7_usuario17,0,['s3m7_usuario2'],1,4,2337.80002594,-2.311,s3m7,weak,01
461,26,s3m7_usuario2,1,['s3m7_usuario17'],0,0,6154.59990501,6.126,s3m7,weak,10
462,26,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1122.60007858,1.098,s3m7,weak,11
463,26,s3m7_usuario4,1,['s3m7_usuario14'],1,3,586.199998856,0.57,s3m7,weak,11
464,26,s3m7_usuario11,1,['s3m7_usuario3'],1,3,1253.20005417,1.23,s3m7,weak,11
465,26,s3m7_usuario3,1,['s3m7_usuario11'],1,3,718.9998626710001,0.702,s3m7,weak,11
466,26,s3m7_usuario8,1,['s3m7_usuario1'],1,3,2940.79995155,2.916,s3m7,weak,11
467,26,s3m7_usuario1,1,['s3m7_usuario8'],1,3,3871.40011787,3.857,s3m7,weak,11
468,27,s3m7_usuario9,0,['s3m7_usuario18'],1,4,2035.59994698,-2.012,s3m7,weak,01
469,27,s3m7_usuario18,1,['s3m7_usuario9'],0,0,1595.00002861,1.57,s3m7,weak,10
470,27,s3m7_usuario7,1,['s3m7_usuario10'],1,3,1156.20017052,1.139,s3m7,weak,11
471,27,s3m7_usuario10,1,['s3m7_usuario7'],1,3,562.799930573,0.546,s3m7,weak,11
472,27,s3m7_usuario13,1,['s3m7_usuario5'],1,3,782.00006485,0.754,s3m7,weak,11
473,27,s3m7_usuario5,1,['s3m7_usuario13'],1,3,759.20009613,0.735,s3m7,weak,11
474,27,s3m7_usuario15,1,['s3m7_usuario16'],1,3,944.70000267,0.916,s3m7,weak,11
475,27,s3m7_usuario16,1,['s3m7_usuario15'],1,3,957.2000503539999,0.935,s3m7,weak,11
476,27,s3m7_usuario12,1,['s3m7_usuario6'],1,3,1288.89989853,1.264,s3m7,weak,11
477,27,s3m7_usuario6,1,['s3m7_usuario12'],1,3,868.1001663210001,0.843,s3m7,weak,11
478,27,s3m7_usuario17,0,['s3m7_usuario2'],0,0,1627.79998779,-1.599,s3m7,weak,00
479,27,s3m7_usuario2,0,['s3m7_usuario17'],0,0,1278.00011635,-1.25,s3m7,weak,00
480,27,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1404.50000763,1.379,s3m7,weak,11
481,27,s3m7_usuario4,1,['s3m7_usuario14'],1,3,628.600120544,0.611,s3m7,weak,11
482,27,s3m7_usuario11,1,['s3m7_usuario3'],1,3,947.599887848,0.926,s3m7,weak,11
483,27,s3m7_usuario3,1,['s3m7_usuario11'],1,3,512.799978256,0.488,s3m7,weak,11
484,27,s3m7_usuario8,1,['s3m7_usuario1'],0,0,1949.10001755,1.924,s3m7,weak,10
485,27,s3m7_usuario1,0,['s3m7_usuario8'],1,4,2016.4000987999998,-1.993,s3m7,weak,01
486,28,s3m7_usuario9,0,['s3m7_usuario18'],1,4,3547.80006409,-3.519,s3m7,weak,01
487,28,s3m7_usuario18,1,['s3m7_usuario9'],0,0,1695.89996338,1.676,s3m7,weak,10
488,28,s3m7_usuario7,1,['s3m7_usuario10'],1,3,585.900068283,0.565,s3m7,weak,11
489,28,s3m7_usuario10,1,['s3m7_usuario7'],1,3,777.6000499730001,0.753,s3m7,weak,11
490,28,s3m7_usuario13,1,['s3m7_usuario5'],1,3,1048.90012741,1.024,s3m7,weak,11
491,28,s3m7_usuario5,1,['s3m7_usuario13'],1,3,750.49996376,0.726,s3m7,weak,11
492,28,s3m7_usuario15,1,['s3m7_usuario16'],1,3,1044.50011253,1.02,s3m7,weak,11
493,28,s3m7_usuario16,1,['s3m7_usuario15'],1,3,1194.70000267,1.17,s3m7,weak,11
494,28,s3m7_usuario12,1,['s3m7_usuario6'],1,3,1542.90008545,1.518,s3m7,weak,11
495,28,s3m7_usuario6,1,['s3m7_usuario12'],1,3,710.3998661039999,0.685,s3m7,weak,11
496,28,s3m7_usuario17,0,['s3m7_usuario2'],0,0,2065.70005417,-2.04,s3m7,weak,00
497,28,s3m7_usuario2,0,['s3m7_usuario17'],0,0,1071.60019875,-1.045,s3m7,weak,00
498,28,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1008.89992714,0.984,s3m7,weak,11
499,28,s3m7_usuario4,1,['s3m7_usuario14'],1,3,546.59986496,0.531,s3m7,weak,11
500,28,s3m7_usuario11,1,['s3m7_usuario3'],1,3,1273.2000351,1.251,s3m7,weak,11
501,28,s3m7_usuario3,1,['s3m7_usuario11'],1,3,491.300106049,0.468,s3m7,weak,11
502,28,s3m7_usuario8,0,['s3m7_usuario1'],1,4,5401.59988403,-5.346,s3m7,weak,01
503,28,s3m7_usuario1,1,['s3m7_usuario8'],0,0,3296.99993134,3.273,s3m7,weak,10
504,29,s3m7_usuario9,1,['s3m7_usuario18'],1,3,2142.10009575,2.115,s3m7,weak,11
505,29,s3m7_usuario18,1,['s3m7_usuario9'],1,3,1620.50008774,1.596,s3m7,weak,11
506,29,s3m7_usuario7,1,['s3m7_usuario10'],1,3,623.399972916,0.6,s3m7,weak,11
507,29,s3m7_usuario10,1,['s3m7_usuario7'],1,3,697.1001625060001,0.672,s3m7,weak,11
508,29,s3m7_usuario13,1,['s3m7_usuario5'],1,3,843.6000347139999,0.826,s3m7,weak,11
509,29,s3m7_usuario5,1,['s3m7_usuario13'],1,3,663.5000705719999,0.638,s3m7,weak,11
510,29,s3m7_usuario15,1,['s3m7_usuario16'],1,3,975.19993782,0.951,s3m7,weak,11
511,29,s3m7_usuario16,1,['s3m7_usuario15'],1,3,782.2999954219999,0.756,s3m7,weak,11
512,29,s3m7_usuario12,1,['s3m7_usuario6'],1,3,594.599962234,0.571,s3m7,weak,11
513,29,s3m7_usuario6,1,['s3m7_usuario12'],1,3,790.400028229,0.771,s3m7,weak,11
514,29,s3m7_usuario17,1,['s3m7_usuario2'],0,0,1289.49999809,1.265,s3m7,weak,10
515,29,s3m7_usuario2,0,['s3m7_usuario17'],1,4,3867.89989471,-3.84,s3m7,weak,01
516,29,s3m7_usuario14,1,['s3m7_usuario4'],1,3,1012.20011711,0.988,s3m7,weak,11
517,29,s3m7_usuario4,1,['s3m7_usuario14'],1,3,534.199953079,0.509,s3m7,weak,11
518,29,s3m7_usuario11,1,['s3m7_usuario3'],1,3,1125.30016899,1.109,s3m7,weak,11
519,29,s3m7_usuario3,1,['s3m7_usuario11'],1,3,412.899971008,0.386,s3m7,weak,11
520,29,s3m7_usuario8,1,['s3m7_usuario1'],1,3,4481.19997978,4.451,s3m7,weak,11
521,29,s3m7_usuario1,1,['s3m7_usuario8'],1,3,5221.60005569,5.202,s3m7,weak,11
522,30,s3m7_usuario9,1,['s3m7_usuario18'],1,3,2410.49981117,2.387,s3m7,weak,11
523,30,s3m7_usuario18,1,['s3m7_usuario9'],1,3,1581.69984818,1.56,s3m7,weak,11
524,30,s3m7_usuario7,1,['s3m7_usuario10'],1,3,506.00004196199995,0.48,s3m7,weak,11
525,30,s3m7_usuario10,1,['s3m7_usuario7'],1,3,2552.79994011,2.536,s3m7,weak,11
526,30,s3m7_usuario13,1,['s3m7_usuario5'],1,3,585.0000381469999,0.559,s3m7,weak,11
527,30,s3m7_usuario5,1,['s3m7_usuario13'],1,3,846.800088882,0.822,s3m7,weak,11
