,round,player,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time
289,17,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-2.089,s3m7,weak,DDD,0,2.089
290,17,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.466,s3m7,weak,CCC,1,0.466
291,17,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.629,s3m7,weak,CCC,1,0.629
292,17,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1.101,s3m7,weak,CCC,1,1.101
293,17,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.059,s3m7,weak,CCC,1,1.059
294,17,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4.843,s3m7,weak,CCC,1,4.843
295,17,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.926,s3m7,weak,CCC,1,0.926
296,17,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.502,s3m7,weak,CCC,1,1.502
297,17,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.954,s3m7,weak,CCC,1,0.954
298,17,s3m7_usuario17,C,['s3m7_usuario2'],D,0,3.871,s3m7,weak,CDC,1,3.871
299,17,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-6.132,s3m7,weak,DCD,0,6.132
300,17,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.062,s3m7,weak,CCC,1,1.062
301,17,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.689,s3m7,weak,CCC,1,0.689
302,17,s3m7_usuario11,C,['s3m7_usuario3'],D,0,7.825,s3m7,weak,CDC,1,7.825
303,17,s3m7_usuario3,D,['s3m7_usuario11'],C,4,-0.348,s3m7,weak,DCD,0,0.348
304,17,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1.858,s3m7,weak,CCC,1,1.858
305,17,s3m7_usuario1,D,['s3m7_usuario8'],C,4,-4.455,s3m7,weak,CCD,0,4.455
306,18,s3m7_usuario9,C,['s3m7_usuario18'],C,3,2.52,s3m7,weak,DDC,1,2.52
307,18,s3m7_usuario18,C,['s3m7_usuario9'],C,3,2.311,s3m7,weak,DDC,1,2.311
308,18,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.516,s3m7,weak,CCC,1,0.516
309,18,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.481,s3m7,weak,CCC,1,0.481
310,18,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.713,s3m7,weak,CCC,1,0.713
311,18,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.573,s3m7,weak,CCC,1,0.573
312,18,s3m7_usuario15,C,['s3m7_usuario16'],C,3,3.308,s3m7,weak,CCC,1,3.308
313,18,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.363,s3m7,weak,CCC,1,0.363
314,18,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.184,s3m7,weak,CCC,1,1.184
315,18,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.522,s3m7,weak,CCC,1,1.522
316,18,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-1.258,s3m7,weak,CDD,0,1.258
317,18,s3m7_usuario2,C,['s3m7_usuario17'],D,0,4.768,s3m7,weak,DCC,1,4.768
318,18,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.923,s3m7,weak,CCC,1,0.923
319,18,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.544,s3m7,weak,CCC,1,0.544
320,18,s3m7_usuario11,D,['s3m7_usuario3'],D,0,-0.914,s3m7,weak,CDD,0,0.914
321,18,s3m7_usuario3,D,['s3m7_usuario11'],D,0,-0.587,s3m7,weak,DCD,0,0.587
322,18,s3m7_usuario8,D,['s3m7_usuario1'],D,0,-1.983,s3m7,weak,CDD,0,1.983
323,18,s3m7_usuario1,D,['s3m7_usuario8'],D,0,-5.804,s3m7,weak,DCD,0,5.804
324,19,s3m7_usuario9,D,['s3m7_usuario18'],C,4,-4.897,s3m7,weak,CCD,0,4.897
325,19,s3m7_usuario18,C,['s3m7_usuario9'],D,0,2.689,s3m7,weak,CCC,1,2.689
326,19,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.393,s3m7,weak,CCC,1,0.393
327,19,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.696,s3m7,weak,CCC,1,0.696
328,19,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.716,s3m7,weak,CCC,1,0.716
329,19,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.742,s3m7,weak,CCC,1,0.742
330,19,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.234,s3m7,weak,CCC,1,2.234
331,19,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1.103,s3m7,weak,CCC,1,1.103
332,19,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.94,s3m7,weak,CCC,1,0.94
333,19,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.013,s3m7,weak,CCC,1,1.013
334,19,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-2.143,s3m7,weak,DCD,0,2.143
335,19,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-3.401,s3m7,weak,CDD,0,3.401
336,19,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.636,s3m7,weak,CCC,1,1.636
337,19,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.563,s3m7,weak,CCC,1,0.563
338,19,s3m7_usuario11,D,['s3m7_usuario3'],D,0,-1.663,s3m7,weak,DDD,0,1.663
339,19,s3m7_usuario3,D,['s3m7_usuario11'],D,0,-0.587,s3m7,weak,DDD,0,0.587
340,19,s3m7_usuario8,D,['s3m7_usuario1'],D,0,-3.798,s3m7,weak,DDD,0,3.798
341,19,s3m7_usuario1,D,['s3m7_usuario8'],D,0,-2.322,s3m7,weak,DDD,0,2.322
342,20,s3m7_usuario9,C,['s3m7_usuario18'],C,3,3.181,s3m7,weak,DCC,1,3.181
343,20,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1.192,s3m7,weak,CDC,1,1.192
344,20,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.554,s3m7,weak,CCC,1,0.554
345,20,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.832,s3m7,weak,CCC,1,0.832
346,20,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1.857,s3m7,weak,CCC,1,1.857
347,20,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.502,s3m7,weak,CCC,1,1.502
348,20,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4.738,s3m7,weak,CCC,1,4.738
349,20,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.77,s3m7,weak,CCC,1,0.77
350,20,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.943,s3m7,weak,CCC,1,0.943
351,20,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.12,s3m7,weak,CCC,1,1.12
352,20,s3m7_usuario17,C,['s3m7_usuario2'],D,0,3.277,s3m7,weak,DDC,1,3.277
353,20,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-2.396,s3m7,weak,DDD,0,2.396
354,20,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.996,s3m7,weak,CCC,1,0.996
355,20,s3m7_usuario4,C,['s3m7_usuario14'],C,3,1.258,s3m7,weak,CCC,1,1.258
356,20,s3m7_usuario11,D,['s3m7_usuario3'],C,4,-4.46,s3m7,weak,DDD,0,4.46
357,20,s3m7_usuario3,C,['s3m7_usuario11'],D,0,1.67,s3m7,weak,DDC,1,1.67
358,20,s3m7_usuario8,D,['s3m7_usuario1'],C,4,-2.446,s3m7,weak,DDD,0,2.446
359,20,s3m7_usuario1,C,['s3m7_usuario8'],D,0,1.271,s3m7,weak,DDC,1,1.271
360,21,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-2.49,s3m7,weak,CCD,0,2.49
361,21,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-1.786,s3m7,weak,CCD,0,1.786
362,21,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.613,s3m7,weak,CCC,1,0.613
363,21,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.44,s3m7,weak,CCC,1,0.44
364,21,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.916,s3m7,weak,CCC,1,0.916
365,21,s3m7_usuario5,C,['s3m7_usuario13'],C,3,2.264,s3m7,weak,CCC,1,2.264
366,21,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4.456,s3m7,weak,CCC,1,4.456
367,21,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.673,s3m7,weak,CCC,1,0.673
368,21,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.536,s3m7,weak,CCC,1,0.536
369,21,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.084,s3m7,weak,CCC,1,1.084
370,21,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-0.942,s3m7,weak,CDD,0,0.942
371,21,s3m7_usuario2,C,['s3m7_usuario17'],D,0,2.131,s3m7,weak,DCC,1,2.131
372,21,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.891,s3m7,weak,CCC,1,0.891
373,21,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.731,s3m7,weak,CCC,1,0.731
374,21,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.77,s3m7,weak,DCC,1,1.77
375,21,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.709,s3m7,weak,CDC,1,0.709
376,21,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.419,s3m7,weak,DCC,1,1.419
377,21,s3m7_usuario1,C,['s3m7_usuario8'],C,3,2.868,s3m7,weak,CDC,1,2.868
378,22,s3m7_usuario9,C,['s3m7_usuario18'],D,0,3.21,s3m7,weak,DDC,1,3.21
379,22,s3m7_usuario18,D,['s3m7_usuario9'],C,4,-1.664,s3m7,weak,DDD,0,1.664
380,22,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.392,s3m7,weak,CCC,1,0.392
381,22,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.498,s3m7,weak,CCC,1,0.498
382,22,s3m7_usuario13,C,['s3m7_usuario5'],C,3,3.114,s3m7,weak,CCC,1,3.114
383,22,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.778,s3m7,weak,CCC,1,1.778
384,22,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.999,s3m7,weak,CCC,1,2.999
385,22,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1.437,s3m7,weak,CCC,1,1.437
386,22,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.621,s3m7,weak,CCC,1,0.621
387,22,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.84,s3m7,weak,CCC,1,0.84
388,22,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-2.165,s3m7,weak,DCD,0,2.165
389,22,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-2.598,s3m7,weak,CDD,0,2.598
390,22,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.087,s3m7,weak,CCC,1,1.087
391,22,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.804,s3m7,weak,CCC,1,0.804
392,22,s3m7_usuario11,C,['s3m7_usuario3'],C,3,2.011,s3m7,weak,CCC,1,2.011
393,22,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.39,s3m7,weak,CCC,1,0.39
394,22,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.102,s3m7,weak,CCC,1,1.102
395,22,s3m7_usuario1,C,['s3m7_usuario8'],C,3,1.523,s3m7,weak,CCC,1,1.523
396,23,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-4.054,s3m7,weak,CDD,0,4.054
397,23,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-2.085,s3m7,weak,DCD,0,2.085
398,23,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.429,s3m7,weak,CCC,1,0.429
399,23,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.603,s3m7,weak,CCC,1,0.603
400,23,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.853,s3m7,weak,CCC,1,0.853
401,23,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.702,s3m7,weak,CCC,1,0.702
402,23,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.646,s3m7,weak,CCC,1,2.646
403,23,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.9,s3m7,weak,CCC,1,0.9
404,23,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.561,s3m7,weak,CCC,1,0.561
405,23,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.942,s3m7,weak,CCC,1,0.942
406,23,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2.095,s3m7,weak,DDC,1,2.095
407,23,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-1.317,s3m7,weak,DDD,0,1.317
408,23,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.793,s3m7,weak,CCC,1,0.793
409,23,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.634,s3m7,weak,CCC,1,0.634
410,23,s3m7_usuario11,C,['s3m7_usuario3'],C,3,3.505,s3m7,weak,CCC,1,3.505
411,23,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.435,s3m7,weak,CCC,1,0.435
412,23,s3m7_usuario8,D,['s3m7_usuario1'],C,4,-2.27,s3m7,weak,CCD,0,2.27
413,23,s3m7_usuario1,C,['s3m7_usuario8'],D,0,1.579,s3m7,weak,CCC,1,1.579
414,24,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-1.883,s3m7,weak,DDD,0,1.883
415,24,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-1.962,s3m7,weak,DDD,0,1.962
416,24,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.496,s3m7,weak,CCC,1,0.496
417,24,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.528,s3m7,weak,CCC,1,0.528
418,24,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.724,s3m7,weak,CCC,1,0.724
419,24,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.627,s3m7,weak,CCC,1,0.627
420,24,s3m7_usuario15,C,['s3m7_usuario16'],C,3,0.764,s3m7,weak,CCC,1,0.764
421,24,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.97,s3m7,weak,CCC,1,0.97
422,24,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.589,s3m7,weak,CCC,1,0.589
423,24,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.962,s3m7,weak,CCC,1,0.962
424,24,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-1.096,s3m7,weak,CDD,0,1.096
425,24,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-7.736,s3m7,weak,DCD,0,7.736
426,24,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.936,s3m7,weak,CCC,1,0.936
427,24,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.732,s3m7,weak,CCC,1,0.732
428,24,s3m7_usuario11,C,['s3m7_usuario3'],C,3,2.187,s3m7,weak,CCC,1,2.187
429,24,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.385,s3m7,weak,CCC,1,0.385
430,24,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.806,s3m7,weak,DCC,1,1.806
431,24,s3m7_usuario1,C,['s3m7_usuario8'],C,3,2.23,s3m7,weak,CDC,1,2.23
432,25,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-1.686,s3m7,weak,DDD,0,1.686
433,25,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-2.418,s3m7,weak,DDD,0,2.418
434,25,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.706,s3m7,weak,CCC,1,0.706
435,25,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.529,s3m7,weak,CCC,1,0.529
436,25,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.619,s3m7,weak,CCC,1,0.619
437,25,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.687,s3m7,weak,CCC,1,0.687
438,25,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.371,s3m7,weak,CCC,1,1.371
439,25,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.774,s3m7,weak,CCC,1,0.774
440,25,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.85,s3m7,weak,CCC,1,0.85
441,25,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.777,s3m7,weak,CCC,1,0.777
442,25,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-2.014,s3m7,weak,DDD,0,2.014
443,25,s3m7_usuario2,C,['s3m7_usuario17'],D,0,2.455,s3m7,weak,DDC,1,2.455
444,25,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.111,s3m7,weak,CCC,1,1.111
445,25,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.578,s3m7,weak,CCC,1,0.578
446,25,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.49,s3m7,weak,CCC,1,1.49
447,25,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.459,s3m7,weak,CCC,1,0.459
448,25,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1.311,s3m7,weak,CCC,1,1.311
449,25,s3m7_usuario1,D,['s3m7_usuario8'],C,4,-1.634,s3m7,weak,CCD,0,1.634
450,26,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-2.288,s3m7,weak,DDD,0,2.288
451,26,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-3.003,s3m7,weak,DDD,0,3.003
452,26,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1.002,s3m7,weak,CCC,1,1.002
453,26,s3m7_usuario10,C,['s3m7_usuario7'],C,3,3.782,s3m7,weak,CCC,1,3.782
454,26,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.773,s3m7,weak,CCC,1,0.773
455,26,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.532,s3m7,weak,CCC,1,0.532
456,26,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.067,s3m7,weak,CCC,1,1.067
457,26,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.846,s3m7,weak,CCC,1,0.846
458,26,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.625,s3m7,weak,CCC,1,1.625
459,26,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.561,s3m7,weak,CCC,1,0.561
460,26,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-2.311,s3m7,weak,DCD,0,2.311
461,26,s3m7_usuario2,C,['s3m7_usuario17'],D,0,6.126,s3m7,weak,CDC,1,6.126
462,26,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.098,s3m7,weak,CCC,1,1.098
463,26,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.57,s3m7,weak,CCC,1,0.57
464,26,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.23,s3m7,weak,CCC,1,1.23
465,26,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.702,s3m7,weak,CCC,1,0.702
466,26,s3m7_usuario8,C,['s3m7_usuario1'],C,3,2.916,s3m7,weak,CDC,1,2.916
467,26,s3m7_usuario1,C,['s3m7_usuario8'],C,3,3.857,s3m7,weak,DCC,1,3.857
468,27,s3m7_usuario9,D,['s3m7_usuario18'],C,4,-2.012,s3m7,weak,DDD,0,2.012
469,27,s3m7_usuario18,C,['s3m7_usuario9'],D,0,1.57,s3m7,weak,DDC,1,1.57
470,27,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1.139,s3m7,weak,CCC,1,1.139
471,27,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.546,s3m7,weak,CCC,1,0.546
472,27,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.754,s3m7,weak,CCC,1,0.754
473,27,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.735,s3m7,weak,CCC,1,0.735
474,27,s3m7_usuario15,C,['s3m7_usuario16'],C,3,0.916,s3m7,weak,CCC,1,0.916
475,27,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.935,s3m7,weak,CCC,1,0.935
476,27,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.264,s3m7,weak,CCC,1,1.264
477,27,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.843,s3m7,weak,CCC,1,0.843
478,27,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-1.599,s3m7,weak,DCD,0,1.599
479,27,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-1.25,s3m7,weak,CDD,0,1.25
480,27,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.379,s3m7,weak,CCC,1,1.379
481,27,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.611,s3m7,weak,CCC,1,0.611
482,27,s3m7_usuario11,C,['s3m7_usuario3'],C,3,0.926,s3m7,weak,CCC,1,0.926
483,27,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.488,s3m7,weak,CCC,1,0.488
484,27,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1.924,s3m7,weak,CCC,1,1.924
485,27,s3m7_usuario1,D,['s3m7_usuario8'],C,4,-1.993,s3m7,weak,CCD,0,1.993
486,28,s3m7_usuario9,D,['s3m7_usuario18'],C,4,-3.519,s3m7,weak,DCD,0,3.519
487,28,s3m7_usuario18,C,['s3m7_usuario9'],D,0,1.676,s3m7,weak,CDC,1,1.676
488,28,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.565,s3m7,weak,CCC,1,0.565
489,28,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.753,s3m7,weak,CCC,1,0.753
490,28,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1.024,s3m7,weak,CCC,1,1.024
491,28,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.726,s3m7,weak,CCC,1,0.726
492,28,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.02,s3m7,weak,CCC,1,1.02
493,28,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1.17,s3m7,weak,CCC,1,1.17
494,28,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.518,s3m7,weak,CCC,1,1.518
495,28,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.685,s3m7,weak,CCC,1,0.685
496,28,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-2.04,s3m7,weak,DDD,0,2.04
497,28,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-1.045,s3m7,weak,DDD,0,1.045
498,28,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.984,s3m7,weak,CCC,1,0.984
499,28,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.531,s3m7,weak,CCC,1,0.531
500,28,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.251,s3m7,weak,CCC,1,1.251
501,28,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.468,s3m7,weak,CCC,1,0.468
502,28,s3m7_usuario8,D,['s3m7_usuario1'],C,4,-5.346,s3m7,weak,CDD,0,5.346
503,28,s3m7_usuario1,C,['s3m7_usuario8'],D,0,3.273,s3m7,weak,DCC,1,3.273
504,29,s3m7_usuario9,C,['s3m7_usuario18'],C,3,2.115,s3m7,weak,DCC,1,2.115
505,29,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1.596,s3m7,weak,CDC,1,1.596
506,29,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.6,s3m7,weak,CCC,1,0.6
507,29,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.672,s3m7,weak,CCC,1,0.672
508,29,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.826,s3m7,weak,CCC,1,0.826
509,29,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.638,s3m7,weak,CCC,1,0.638
510,29,s3m7_usuario15,C,['s3m7_usuario16'],C,3,0.951,s3m7,weak,CCC,1,0.951
511,29,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.756,s3m7,weak,CCC,1,0.756
512,29,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.571,s3m7,weak,CCC,1,0.571
513,29,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.771,s3m7,weak,CCC,1,0.771
514,29,s3m7_usuario17,C,['s3m7_usuario2'],D,0,1.265,s3m7,weak,DDC,1,1.265
515,29,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-3.84,s3m7,weak,DDD,0,3.84
516,29,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.988,s3m7,weak,CCC,1,0.988
517,29,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.509,s3m7,weak,CCC,1,0.509
518,29,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.109,s3m7,weak,CCC,1,1.109
519,29,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.386,s3m7,weak,CCC,1,0.386
520,29,s3m7_usuario8,C,['s3m7_usuario1'],C,3,4.451,s3m7,weak,DCC,1,4.451
521,29,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5.202,s3m7,weak,CDC,1,5.202
522,30,s3m7_usuario9,C,['s3m7_usuario18'],C,3,2.387,s3m7,weak,CCC,1,2.387
523,30,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1.56,s3m7,weak,CCC,1,1.56
524,30,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.48,s3m7,weak,CCC,1,0.48
525,30,s3m7_usuario10,C,['s3m7_usuario7'],C,3,2.536,s3m7,weak,CCC,1,2.536
526,30,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.559,s3m7,weak,CCC,1,0.559
527,30,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.822,s3m7,weak,CCC,1,0.822
528,30,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.072,s3m7,weak,CCC,1,1.072
529,30,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.673,s3m7,weak,CCC,1,0.673
530,30,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.558,s3m7,weak,CCC,1,0.558
531,30,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.728,s3m7,weak,CCC,1,0.728
532,30,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-3.893,s3m7,weak,CDD,0,3.893
533,30,s3m7_usuario2,C,['s3m7_usuario17'],D,0,4.493,s3m7,weak,DCC,1,4.493
534,30,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.734,s3m7,weak,CCC,1,0.734
535,30,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.534,s3m7,weak,CCC,1,0.534
536,30,s3m7_usuario11,C,['s3m7_usuario3'],C,3,0.491,s3m7,weak,CCC,1,0.491
537,30,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.342,s3m7,weak,CCC,1,0.342
538,30,s3m7_usuario8,C,['s3m7_usuario1'],C,3,3.515,s3m7,weak,CCC,1,3.515
539,30,s3m7_usuario1,C,['s3m7_usuario8'],C,3,4.447,s3m7,weak,CCC,1,4.447
540,31,s3m7_usuario9,D,['s3m7_usuario18'],C,4,-4.932,s3m7,weak,CCD,0,4.932
541,31,s3m7_usuario18,C,['s3m7_usuario9'],D,0,1.118,s3m7,weak,CCC,1,1.118
542,31,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.468,s3m7,weak,CCC,1,0.468
543,31,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.648,s3m7,weak,CCC,1,0.648
544,31,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.844,s3m7,weak,CCC,1,0.844
545,31,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.455,s3m7,weak,CCC,1,0.455
