round player action_player opponent action_opponent payoff time_php time_js who_played
50 usuario6 D ['usuario13'] D 1 1934.29994583 1904 user
50 usuario7 D ['usuario17'] D 1 491.400003433 463 user
50 usuario8 C ['usuario15'] D 0 1192.29984283 1165 user
50 usuario9 D ['usuario4'] C 4 1070.89996338 1042 user
50 usuario10 D ['usuario5'] C 4 889.800071716 845 user
50 usuario11 D ['usuario14'] D 1 1200.79994202 1172 user
50 usuario12 D ['usuario3'] D 1 845.400094986 818 user
50 usuario13 D ['usuario6'] D 1 1102.60009766 1083 user
50 usuario14 D ['usuario11'] D 1 1999.30000305 1971 user
50 usuario15 D ['usuario8'] C 4 2808.3999157 2790 user
50 usuario16 D ['usuario1'] D 1 924.999952316 899 user
50 usuario17 D ['usuario7'] D 1 1161.90004349 1143 user
50 usuario18 D ['usuario2'] D 1 909.899950027 882 user
51 usuario1 D ['usuario5'] D 1 2176.89990997 2152 user
51 usuario2 D ['usuario3'] D 1 607.000112534 583 user
51 usuario3 D ['usuario2'] D 1 964.900016785 947 user
51 usuario4 C ['usuario11'] D 0 464.30015564 440 user
51 usuario5 D ['usuario1'] D 1 1069.90003586 1044 user
51 usuario6 D ['usuario14'] D 1 2588.89985085 2565 user
51 usuario7 D ['usuario12'] D 1 501.499891281 482 user
51 usuario8 C ['usuario17'] D 0 917.099952698 892 user
51 usuario9 D ['usuario10'] D 1 1146.20018005 1119 user
51 usuario10 D ['usuario9'] D 1 1987.6999855 1958 user
51 usuario11 D ['usuario4'] C 4 1023.29993248 999 user
51 usuario12 D ['usuario7'] D 1 855.200052261 826 user
51 usuario13 D ['usuario15'] D 1 1046.59986496 1019 user
51 usuario14 D ['usuario6'] D 1 1185.49990654 1165 user
51 usuario15 D ['usuario13'] D 1 1807.19995499 1778 user
51 usuario16 D ['usuario18'] D 1 679.100036621 651 user
51 usuario17 D ['usuario8'] C 4 1549.1001606 1522 user
51 usuario18 D ['usuario16'] D 1 921.799898148 897 user
52 usuario1 D ['usuario5'] D 1 1214.40005302 1187 user
52 usuario2 D ['usuario12'] D 1 705.60002327 679 user
52 usuario3 C ['usuario8'] C 3 1200.70004463 1175 user
52 usuario4 C ['usuario17'] D 0 462.500095367 434 user
52 usuario5 D ['usuario1'] D 1 389.699935913 362 user
52 usuario6 D ['usuario9'] D 1 2576.20000839 2549 user
52 usuario7 D ['usuario18'] D 1 375.799894333 347 user
52 usuario8 C ['usuario3'] C 3 1197.39985466 1172 user
52 usuario9 D ['usuario6'] D 1 2506.09993935 2479 user
52 usuario10 D ['usuario11'] D 1 1112.80012131 1087 user
52 usuario11 D ['usuario10'] D 1 1199.39994812 1172 user
52 usuario12 D ['usuario2'] D 1 581.499814987 564 user
52 usuario13 D ['usuario15'] D 1 1256.70003891 1230 user
52 usuario14 D ['usuario16'] D 1 1252.30002403 1227 user
52 usuario15 D ['usuario13'] D 1 1565.09995461 1540 user
52 usuario16 D ['usuario14'] D 1 986.199855804 959 user
52 usuario17 D ['usuario4'] C 4 1709.59997177 1682 user
52 usuario18 D ['usuario7'] D 1 683.799982071 654 user
53 usuario1 D ['usuario7'] D 1 669.500112534 645 user
53 usuario2 D ['usuario18'] D 1 659.599781036 623 user
53 usuario3 C ['usuario9'] D 0 943.500041962 918 user
53 usuario4 C ['usuario11'] D 0 415.099859238 391 user
53 usuario5 D ['usuario13'] D 1 405.900001526 382 user
53 usuario6 D ['usuario10'] D 1 1335.99996567 1308 user
53 usuario7 D ['usuario1'] D 1 466.599941254 440 user
53 usuario8 C ['usuario17'] D 0 848.700046539 827 user
53 usuario9 D ['usuario3'] C 4 1454.99992371 1428 user
53 usuario10 D ['usuario6'] D 1 917.700052261 893 user
53 usuario11 D ['usuario4'] C 4 1131.70003891 1104 user
53 usuario12 D ['usuario15'] C 4 736.299991608 708 user
53 usuario13 D ['usuario5'] D 1 655.299901962 628 user
53 usuario14 D ['usuario16'] D 1 1115.40007591 1089 user
53 usuario15 C ['usuario12'] D 0 1379.19998169 1360 user
53 usuario16 D ['usuario14'] D 1 805.29999733 786 user
53 usuario17 D ['usuario8'] C 4 2881.39986992 2856 user
53 usuario18 D ['usuario2'] D 1 795.300006866 769 user
54 usuario1 D ['usuario16'] D 1 2533.59985352 2481 user
54 usuario2 D ['usuario17'] D 1 1133.80002975 1108 user
54 usuario3 C ['usuario4'] C 3 1224.2000103 1200 user
54 usuario4 C ['usuario3'] C 3 434.099912643 408 user
54 usuario5 D ['usuario6'] D 1 420.099973679 392 user
54 usuario6 D ['usuario5'] D 1 706.799983978 683 user
54 usuario7 D ['usuario13'] D 1 534.600019455 505 user
54 usuario8 C ['usuario14'] D 0 978.299856186 954 user
54 usuario9 D ['usuario18'] D 1 1681.29992485 1651 user
54 usuario10 D ['usuario11'] D 1 548.799991608 512 user
54 usuario11 D ['usuario10'] D 1 1102.80013084 1077 user
54 usuario12 D ['usuario15'] D 1 1131.29997253 1104 user
54 usuario13 D ['usuario7'] D 1 518.299818039 492 user
54 usuario14 D ['usuario8'] C 4 1034.69991684 1020 user
54 usuario15 D ['usuario12'] D 1 3028.19991112 3012 user
54 usuario16 D ['usuario1'] D 1 961.199998856 946 user
54 usuario17 D ['usuario2'] D 1 3593.99986267 1748 user
54 usuario18 D ['usuario9'] D 1 599.400043488 574 user
55 usuario1 D ['usuario17'] C 4 1125.70023537 1107 user
55 usuario2 D ['usuario16'] D 1 1330.39999008 1304 user
55 usuario3 C ['usuario14'] C 3 748.100042343 731 user
55 usuario4 C ['usuario12'] D 0 412.800073624 396 user
55 usuario5 D ['usuario15'] D 1 410.399913788 384 user
55 usuario6 D ['usuario18'] D 1 589.8001194 563 user
55 usuario7 D ['usuario8'] C 4 403.899908066 384 user
55 usuario8 C ['usuario7'] D 0 2417.00005531 2392 user
55 usuario9 D ['usuario13'] D 1 1051.30004883 1027 user
55 usuario10 D ['usuario11'] D 1 1080.39999008 1057 user
55 usuario11 D ['usuario10'] D 1 780.600070953 754 user
55 usuario12 D ['usuario4'] C 4 471.199989319 448 user
55 usuario13 D ['usuario9'] D 1 978.399991989 953 user
55 usuario14 C ['usuario3'] C 3 3957.19981194 3931 user
55 usuario15 D ['usuario5'] D 1 1928.1001091 1901 user
55 usuario16 D ['usuario2'] D 1 784.600019455 756 user
55 usuario17 C ['usuario1'] D 0 4259.59992409 4233 user
55 usuario18 D ['usuario6'] D 1 1535.89987755 1505 user
56 usuario1 C ['usuario13'] D 0 1435.9998703 1418 user
56 usuario2 D ['usuario4'] C 4 786.600112915 759 user
56 usuario3 C ['usuario14'] C 3 645.900011063 630 user
56 usuario4 C ['usuario2'] D 0 467.400074005 439 user
56 usuario5 D ['usuario11'] D 1 393.59998703 375 user
56 usuario6 D ['usuario18'] D 1 740.200042725 713 user
56 usuario7 D ['usuario12'] D 1 1239.90011215 1212 user
56 usuario8 D ['usuario9'] D 1 1945.70016861 1918 user
56 usuario9 D ['usuario8'] D 1 813.099861145 788 user
56 usuario10 D ['usuario15'] C 4 769.699811935 720 user
56 usuario11 D ['usuario5'] D 1 946.70009613 928 user
56 usuario12 D ['usuario7'] D 1 902.3001194 884 user
56 usuario13 D ['usuario1'] C 4 683.199882507 655 user
56 usuario14 C ['usuario3'] C 3 6940.10019302 6911 user
56 usuario15 C ['usuario10'] D 0 5552.50000954 5501 user
56 usuario16 D ['usuario17'] D 1 1219.59996223 1194 user
56 usuario17 D ['usuario16'] D 1 6062.20006943 6032 user
56 usuario18 D ['usuario6'] D 1 745.399951935 728 user
57 usuario1 C ['usuario6'] D 0 749.300003052 725 user
57 usuario2 D ['usuario15'] D 1 538.900136948 513 user
57 usuario3 C ['usuario16'] D 0 614.599943161 589 user
57 usuario4 C ['usuario5'] C 3 416.700124741 391 user
57 usuario5 C ['usuario4'] C 3 4025.40016174 4008 user
57 usuario6 D ['usuario1'] C 4 1891.00003242 1861 user
57 usuario7 D ['usuario10'] D 1 473.699808121 449 user
57 usuario8 C ['usuario13'] D 0 2902.40001678 2878 user
57 usuario9 D ['usuario11'] D 1 758.699893951 730 user
57 usuario10 D ['usuario7'] D 1 1286.00001335 1246 user
57 usuario11 D ['usuario9'] D 1 1137.39991188 1110 user
57 usuario12 D ['usuario14'] C 4 845.499992371 819 user
57 usuario13 D ['usuario8'] C 4 948.299884796 921 user
57 usuario14 C ['usuario12'] D 0 2426.19991302 2398 user
57 usuario15 D ['usuario2'] D 1 8656.39996529 8636 user
57 usuario16 D ['usuario3'] C 4 859.299898148 835 user
57 usuario17 D ['usuario18'] D 1 10899.6999264 10870 user
57 usuario18 D ['usuario17'] D 1 795.599937439 767 user
58 usuario1 C ['usuario5'] C 3 685.099840164 658 user
58 usuario2 D ['usuario11'] D 1 739.599943161 713 user
58 usuario3 C ['usuario13'] D 0 1371.19984627 1344 user
58 usuario4 C ['usuario8'] C 3 780.299901962 753 user
58 usuario5 C ['usuario1'] C 3 760.999917984 736 user
58 usuario6 D ['usuario15'] D 1 1744.70019341 1718 user
58 usuario7 D ['usuario14'] D 1 510.100126266 482 user
58 usuario8 C ['usuario4'] C 3 12206.799984 12174 user
58 usuario9 D ['usuario12'] D 1 881.400108337 852 user
58 usuario10 D ['usuario16'] D 1 3937.70003319 3910 user
58 usuario11 D ['usuario2'] D 1 1461.80009842 1435 user
58 usuario12 D ['usuario9'] D 1 801.900148392 784 user
58 usuario13 D ['usuario3'] C 4 812.700033188 789 user
58 usuario14 D ['usuario7'] D 1 1807.30009079 1791 user
58 usuario15 D ['usuario6'] D 1 964.599847794 938 user
58 usuario16 D ['usuario10'] D 1 3690.99998474 3664 user
58 usuario17 D ['usuario18'] D 1 2147.50003815 2116 user
58 usuario18 D ['usuario17'] D 1 5534.60001945 5504 user
59 usuario1 D ['usuario8'] C 4 1068.70007515 1043 user
59 usuario2 D ['usuario17'] D 1 946.70009613 920 user
59 usuario3 D ['usuario10'] D 1 2474.59983826 2448 user
59 usuario4 C ['usuario14'] D 0 418.599843979 399 user
59 usuario5 D ['usuario18'] D 1 795.40014267 768 user
59 usuario6 D ['usuario13'] D 1 1186.89990044 1161 user
59 usuario7 D ['usuario15'] D 1 5190.79995155 5159 user
59 usuario8 C ['usuario1'] D 0 10557.6000214 10527 user
59 usuario9 D ['usuario16'] D 1 998.199939728 972 user
59 usuario10 D ['usuario3'] D 1 10385.999918 10302 user
59 usuario11 D ['usuario12'] D 1 826.200008392 802 user
59 usuario12 D ['usuario11'] D 1 801.700115204 783 user
59 usuario13 D ['usuario6'] D 1 789.999961853 762 user
59 usuario14 D ['usuario4'] C 4 1254.49991226 1222 user
59 usuario15 D ['usuario7'] D 1 1654.00004387 1635 user
59 usuario16 D ['usuario9'] D 1 1145.90001106 1114 user
59 usuario17 D ['usuario2'] D 1 1536.79990768 1508 user
59 usuario18 D ['usuario5'] D 1 2440.39988518 2416 user
60 usuario1 D ['usuario13'] D 1 1473.90007973 1445 user
60 usuario2 D ['usuario5'] D 1 3354.79998589 3336 user
60 usuario3 D ['usuario7'] D 1 854.599952698 836 user
60 usuario4 C ['usuario16'] D 0 855.200052261 839 user
60 usuario5 D ['usuario2'] D 1 560.099840164 534 user
60 usuario6 D ['usuario8'] C 4 2098.70004654 2073 user
60 usuario7 D ['usuario3'] D 1 54035.0000858 54007 user
60 usuario8 C ['usuario6'] D 0 1066.4999485 1037 user
60 usuario9 D ['usuario14'] D 1 795.899868011 770 user
60 usuario10 D ['usuario11'] D 1 665.499925613 623 user
60 usuario11 D ['usuario10'] D 1 1147.90010452 1121 user
60 usuario12 D ['usuario15'] D 1 626.300096512 597 user
60 usuario13 D ['usuario1'] D 1 985.699892044 965 user
60 usuario14 D ['usuario9'] D 1 1455.10005951 1430 user
60 usuario15 D ['usuario12'] D 1 1497.80011177 1470 user
60 usuario16 D ['usuario4'] C 4 982.200145721 963 user
60 usuario17 D ['usuario18'] D 1 2520.59984207 2491 user
60 usuario18 D ['usuario17'] D 1 673.399925232 647 user
61 usuario1 D ['usuario16'] D 1 1653.20014954 1625 user
61 usuario2 D ['usuario5'] D 1 1313.60006332 1286 user
61 usuario3 C ['usuario8'] C 3 2530.09986877 2512 user
61 usuario4 C ['usuario13'] D 0 1257.20000267 1232 user
61 usuario5 D ['usuario2'] D 1 4069.60010529 4040 user
61 usuario6 D ['usuario17'] D 1 14042.1998501 14007 user
61 usuario7 D ['usuario14'] C 4 11553.0998707 11521 user
61 usuario8 C ['usuario3'] C 3 3730.39984703 3702 user
61 usuario9 D ['usuario11'] D 1 3312.20006943 3284 user
61 usuario10 D ['usuario12'] D 1 3142.60005951 3110 user
61 usuario11 D ['usuario9'] D 1 7780.09986877 7750 user
61 usuario12 D ['usuario10'] D 1 4234.70020294 4205 user
61 usuario13 D ['usuario4'] C 4 1370.19991875 1344 user
61 usuario14 C ['usuario7'] D 0 6936.00010872 6883 user
61 usuario15 C ['usuario18'] C 3 2936.50007248 2909 user
61 usuario16 D ['usuario1'] D 1 3573.49991798 3553 user
61 usuario17 D ['usuario6'] D 1 3013.70000839 2987 user
61 usuario18 C ['usuario15'] C 3 4749.40013885 4731 user
62 usuario1 D ['usuario8'] C 4 781.899929047 752 user
62 usuario2 D ['usuario12'] C 4 958.400011063 934 user
62 usuario3 C ['usuario15'] D 0 1058.30001831 1034 user
62 usuario4 C ['usuario7'] D 0 967.700004578 942 user
62 usuario5 D ['usuario18'] C 4 1439.59999084 1416 user
62 usuario6 D ['usuario10'] D 1 1835.10017395 1806 user
62 usuario7 D ['usuario4'] C 4 17308.5999489 17288 user
62 usuario8 C ['usuario1'] D 0 1388.8001442 1362 user
62 usuario9 D ['usuario16'] D 1 2575.9999752 2551 user
62 usuario10 D ['usuario6'] D 1 1155.00020981 1125 user
62 usuario11 D ['usuario14'] C 4 10929.3000698 10894 user
62 usuario12 C ['usuario2'] D 0 3516.39986038 3498 user
62 usuario13 D ['usuario17'] D 1 1233.00004005 1208 user
62 usuario14 C ['usuario11'] D 0 813.400030136 793 user
62 usuario15 D ['usuario3'] C 4 1904.29997444 1879 user
62 usuario16 D ['usuario9'] D 1 1088.2999897 1059 user
62 usuario17 D ['usuario13'] D 1 3312.10017204 3286 user
62 usuario18 C ['usuario5'] D 0 2232.10000992 2205 user
63 usuario1 D ['usuario16'] D 1 1347.00012207 1319 user
63 usuario2 D ['usuario9'] D 1 897.300004959 879 user
63 usuario3 C ['usuario10'] D 0 1323.10009003 1298 user
63 usuario4 C ['usuario18'] D 0 634.20009613 608 user
63 usuario5 D ['usuario17'] D 1 425.499916077 399 user
63 usuario6 D ['usuario15'] D 1 2313.19999695 2294 user
63 usuario7 D ['usuario13'] D 1 12825.6001472 12795 user
63 usuario8 C ['usuario11'] D 0 3747.00021744 3723 user
63 usuario9 D ['usuario2'] D 1 2304.30006981 2287 user
63 usuario10 D ['usuario3'] C 4 2020.4000473 1981 user
63 usuario11 D ['usuario8'] C 4 1134.19985771 1108 user
63 usuario12 C ['usuario14'] C 3 1059.79990959 1032 user
63 usuario13 D ['usuario7'] D 1 890.799999237 863 user
63 usuario14 C ['usuario12'] C 3 1377.00009346 1351 user
63 usuario15 D ['usuario6'] D 1 3157.59992599 3131 user
63 usuario16 D ['usuario1'] D 1 1473.29998016 1449 user
63 usuario17 D ['usuario5'] D 1 2948.49991798 2924 user
63 usuario18 D ['usuario4'] C 4 2192.49987602 2166 user
64 usuario1 C ['usuario11'] D 0 1262.70008087 1235 user
64 usuario2 D ['usuario15'] C 4 880.800008774 858 user
64 usuario3 D ['usuario16'] D 1 1120.00012398 1092 user
64 usuario4 C ['usuario7'] D 0 1888.60011101 1871 user
64 usuario5 D ['usuario8'] C 4 1094.50006485 1070 user
64 usuario6 D ['usuario12'] C 4 1226.59993172 1207 user
64 usuario7 D ['usuario4'] C 4 12203.5999298 12171 user
64 usuario8 C ['usuario5'] D 0 2031.20017052 2003 user
64 usuario9 D ['usuario10'] D 1 2648.69999886 2629 user
64 usuario10 D ['usuario9'] D 1 1922.6000309 1879 user
64 usuario11 D ['usuario1'] C 4 835.000038147 805 user
64 usuario12 C ['usuario6'] D 0 1288.19990158 1262 user
64 usuario13 D ['usuario17'] D 1 1593.8000679 1567 user
64 usuario14 C ['usuario18'] D 0 890.699863434 867 user
64 usuario15 C ['usuario2'] D 0 2122.30014801 2100 user
64 usuario16 D ['usuario3'] D 1 1621.50001526 1605 user
64 usuario17 D ['usuario13'] D 1 14536.3998413 14515 user
64 usuario18 D ['usuario14'] C 4 1593.79982948 1569 user
65 usuario1 C ['usuario9'] D 0 602.799892426 576 user
65 usuario2 D ['usuario10'] D 1 1639.20021057 1615 user
65 usuario3 D ['usuario17'] D 1 1021.49987221 991 user
65 usuario4 C ['usuario5'] D 0 498.199939728 481 user
65 usuario5 D ['usuario4'] C 4 699.599981308 673 user
65 usuario6 D ['usuario14'] C 4 1088.00005913 1060 user
65 usuario7 D ['usuario18'] D 1 11735.1000309 11701 user
65 usuario8 D ['usuario15'] C 4 2130.3999424 2089 user
65 usuario9 D ['usuario1'] C 4 2259.90009308 2234 user
65 usuario10 D ['usuario2'] D 1 1614.50004578 1567 user
65 usuario11 D ['usuario16'] D 1 1066.29991531 1040 user
65 usuario12 C ['usuario13'] D 0 923.500061035 897 user
65 usuario13 D ['usuario12'] C 4 1258.70013237 1234 user
65 usuario14 C ['usuario6'] D 0 1293.20001602 1267 user
65 usuario15 C ['usuario8'] D 0 1337.90016174 1310 user
65 usuario16 D ['usuario11'] D 1 1151.90005302 1123 user
65 usuario17 D ['usuario3'] D 1 1751.3999939 1725 user
65 usuario18 D ['usuario7'] D 1 1165.90023041 1149 user
66 usuario1 C ['usuario13'] D 0 1160.3000164 1133 user
66 usuario2 D ['usuario3'] D 1 1183.69984627 1157 user
66 usuario3 D ['usuario2'] D 1 806.200027466 780 user
66 usuario4 D ['usuario14'] C 4 1622.29990959 1597 user
66 usuario5 C ['usuario17'] D 0 752.799987793 722 user
66 usuario6 D ['usuario7'] D 1 2408.80012512 2384 user
66 usuario7 D ['usuario6'] D 1 6209.90014076 6178 user
66 usuario8 C ['usuario10'] D 0 4110.30006409 4080 user
66 usuario9 D ['usuario16'] D 1 1763.29994202 1737 user
66 usuario10 D ['usuario8'] C 4 1640.59996605 1599 user
66 usuario11 D ['usuario18'] D 1 633.500099182 607 user
66 usuario12 C ['usuario15'] C 3 1027.00018883 1000 user
66 usuario13 D ['usuario1'] C 4 1984.49993134 1959 user
66 usuario14 C ['usuario4'] D 0 723.600149155 698 user
66 usuario15 C ['usuario12'] C 3 2769.00005341 2743 user
66 usuario16 D ['usuario9'] D 1 1239.40014839 1213 user
66 usuario17 D ['usuario5'] C 4 1417.50001907 1389 user
66 usuario18 D ['usuario11'] D 1 1174.79991913 1148 user
67 usuario1 C ['usuario14'] D 0 1377.19988823 1351 user
67 usuario2 D ['usuario4'] C 4 1629.29987907 1603 user
67 usuario3 D ['usuario16'] D 1 901.999950409 872 user
67 usuario4 C ['usuario2'] D 0 1339.10012245 1315 user
67 usuario5 C ['usuario9'] D 0 830.399990082 804 user
67 usuario6 D ['usuario11'] D 1 2616.80006981 2593 user
67 usuario7 D ['usuario18'] D 1 10587.6998901 10559 user
67 usuario8 C ['usuario13'] D 0 2218.49989891 2189 user
67 usuario9 D ['usuario5'] C 4 1640.70010185 1616 user
67 usuario10 D ['usuario12'] C 4 7591.2001133 7558 user
67 usuario11 D ['usuario6'] D 1 705.899953842 682 user
67 usuario12 C ['usuario10'] D 0 1221.40002251 1194 user
67 usuario13 D ['usuario8'] C 4 1183.90011787 1157 user
67 usuario14 D ['usuario1'] C 4 1650.39992332 1624 user
67 usuario15 D ['usuario17'] D 1 1128.9999485 1102 user
67 usuario16 D ['usuario3'] D 1 1051.39994621 1033 user
67 usuario17 D ['usuario15'] D 1 3099.90000725 3072 user
67 usuario18 D ['usuario7'] D 1 886.39998436 859 user
68 usuario1 C ['usuario5'] D 0 669.699907303 650 user
68 usuario2 D ['usuario10'] D 1 2085.09993553 2061 user
68 usuario3 D ['usuario9'] D 1 698.89998436 674 user
68 usuario4 D ['usuario18'] D 1 1156.3000679 1127 user
68 usuario5 D ['usuario1'] C 4 762.39991188 736 user
68 usuario6 D ['usuario13'] D 1 2050.40001869 2023 user
68 usuario7 D ['usuario12'] C 4 5507.60006905 5478 user
68 usuario8 D ['usuario15'] D 1 2252.59995461 2226 user
68 usuario9 D ['usuario3'] D 1 1600.50010681 1574 user
68 usuario10 D ['usuario2'] D 1 22930.5000305 22900 user
68 usuario11 D ['usuario16'] D 1 677.099943161 648 user
68 usuario12 C ['usuario7'] D 0 644.599914551 620 user
68 usuario13 D ['usuario6'] D 1 819.399833679 790 user
68 usuario14 D ['usuario17'] D 1 1551.10001564 1522 user
68 usuario15 D ['usuario8'] D 1 1139.29986954 1112 user
68 usuario16 D ['usuario11'] D 1 1397.79996872 1369 user
68 usuario17 D ['usuario14'] D 1 2010.09988785 1983 user
68 usuario18 D ['usuario4'] D 1 8559.20004845 8538 user
69 usuario1 C ['usuario13'] D 0 1093.49989891 1066 user
69 usuario2 D ['usuario14'] D 1 1084.00011063 1057 user
69 usuario3 D ['usuario9'] D 1 706.299781799 687 user
69 usuario4 C ['usuario12'] C 3 689.799785614 664 user
69 usuario5 D ['usuario10'] D 1 1136.10005379 1107 user
69 usuario6 D ['usuario11'] D 1 2453.70006561 2425 user
69 usuario7 D ['usuario18'] D 1 6785.20011902 6757 user
69 usuario8 C ['usuario16'] D 0 16422.6999283 16357 user
69 usuario9 D ['usuario3'] D 1 1930.50003052 1907 user
69 usuario10 D ['usuario5'] D 1 1596.69995308 1572 user
69 usuario11 D ['usuario6'] D 1 809.099912643 779 user
69 usuario12 C ['usuario4'] C 3 1819.09990311 1793 user
69 usuario13 D ['usuario1'] C 4 1082.29994774 1055 user
69 usuario14 D ['usuario2'] D 1 738.10005188 714 user
69 usuario15 D ['usuario17'] D 1 1323.99988174 1298 user
69 usuario16 D ['usuario8'] C 4 2542.99998283 2516 user
69 usuario17 D ['usuario15'] D 1 2616.10007286 2591 user
69 usuario18 D ['usuario7'] D 1 1441.69998169 1422 user
70 usuario1 C ['usuario16'] D 0 966.80021286 941 user
70 usuario2 D ['usuario4'] D 1 1125.50020218 1096 user
70 usuario3 D ['usuario8'] C 4 808.799982071 784 user
70 usuario4 D ['usuario2'] D 1 1725.70014 1699 user
70 usuario5 D ['usuario6'] D 1 570.300102234 527 user
70 usuario6 D ['usuario5'] D 1 1225.39997101 1196 user
70 usuario7 D ['usuario17'] D 1 20360.8000278 20332 user
70 usuario8 C ['usuario3'] D 0 1108.29997063 1082 user
70 usuario9 D ['usuario10'] D 1 949.800014496 925 user
70 usuario10 D ['usuario9'] D 1 3448.5001564 3402 user
70 usuario11 D ['usuario12'] C 4 878.099918365 853 user
70 usuario12 C ['usuario11'] D 0 1779.29997444 1751 user
70 usuario13 D ['usuario18'] D 1 740.899801254 712 user
70 usuario14 D ['usuario15'] D 1 879.200220108 850 user
70 usuario15 D ['usuario14'] D 1 2559.80014801 2542 user
70 usuario16 D ['usuario1'] C 4 3239.59994316 3208 user
70 usuario17 D ['usuario7'] D 1 3444.29993629 3417 user
70 usuario18 D ['usuario13'] D 1 779.900074005 756 user
71 usuario1 C ['usuario17'] D 0 775.899887085 754 user
71 usuario2 D ['usuario11'] D 1 1491.89996719 1466 user
71 usuario3 C ['usuario10'] D 0 2184.99994278 2159 user
71 usuario4 C ['usuario9'] D 0 1015.70010185 989 user
71 usuario5 D ['usuario13'] D 1 394.299983978 367 user
71 usuario6 D ['usuario12'] C 4 1361.40012741 1337 user
71 usuario7 C ['usuario14'] D 0 9098.90007973 9067 user
71 usuario8 C ['usuario15'] D 0 1379.49991226 1352 user
71 usuario9 D ['usuario4'] C 4 3017.29989052 2993 user
71 usuario10 D ['usuario3'] C 4 1898.19979668 1865 user
71 usuario11 D ['usuario2'] D 1 1661.20004654 1631 user
71 usuario12 C ['usuario6'] D 0 2856.99987411 2831 user
71 usuario13 D ['usuario5'] D 1 953.200101852 923 user
71 usuario14 D ['usuario7'] C 4 821.500062943 794 user
71 usuario15 D ['usuario8'] C 4 2018.59998703 1988 user
71 usuario16 D ['usuario18'] D 1 4571.8998909 4545 user
71 usuario17 D ['usuario1'] C 4 10304.6000004 10250 user
71 usuario18 D ['usuario16'] D 1 1861.79995537 1835 user
72 usuario1 C ['usuario9'] D 0 1364.30001259 1337 user
72 usuario2 D ['usuario10'] D 1 1462.20016479 1443 user
72 usuario3 D ['usuario8'] C 4 1771.6999054 1744 user
72 usuario4 D ['usuario17'] D 1 1535.39991379 1515 user
72 usuario5 D ['usuario18'] D 1 880.200147629 855 user
72 usuario6 D ['usuario7'] D 1 1736.89985275 1718 user
72 usuario7 D ['usuario6'] D 1 5975.6000042 5921 user
72 usuario8 C ['usuario3'] D 0 2012.3000145 1984 user
72 usuario9 D ['usuario1'] C 4 1390.0001049 1362 user
72 usuario10 D ['usuario2'] D 1 2497.60007858 2444 user
72 usuario11 D ['usuario14'] D 1 920.000076294 892 user
72 usuario12 C ['usuario16'] D 0 1090.00015259 1065 user
72 usuario13 D ['usuario15'] D 1 746.999979019 721 user
72 usuario14 D ['usuario11'] D 1 1310.80007553 1288 user
72 usuario15 D ['usuario13'] D 1 1342.39983559 1315 user
72 usuario16 D ['usuario12'] C 4 1418.09988022 1393 user
72 usuario17 D ['usuario4'] D 1 3255.40018082 3225 user
72 usuario18 D ['usuario5'] D 1 666.699886322 640 user
73 usuario1 C ['usuario7'] C 3 784.900188446 756 user
73 usuario2 D ['usuario6'] D 1 765.399932861 738 user
73 usuario3 C ['usuario14'] D 0 1926.30004883 1908 user
73 usuario4 C ['usuario5'] D 0 683.300018311 660 user
73 usuario5 D ['usuario4'] C 4 1931.9999218 1905 user
73 usuario6 D ['usuario2'] D 1 2696.90012932 2672 user
73 usuario7 C ['usuario1'] C 3 1786.49997711 1763 user
73 usuario8 D ['usuario12'] C 4 4820.89996338 4796 user
73 usuario9 D ['usuario13'] D 1 2142.29989052 2115 user
73 usuario10 D ['usuario11'] D 1 1206.49981499 1167 user
73 usuario11 D ['usuario10'] D 1 910.300016403 892 user
73 usuario12 C ['usuario8'] D 0 827.300071716 801 user
73 usuario13 D ['usuario9'] D 1 1233.700037 1207 user
73 usuario14 D ['usuario3'] C 4 1294.89994049 1266 user
73 usuario15 C ['usuario18'] D 0 2813.80009651 2788 user
73 usuario16 D ['usuario17'] D 1 2908.29992294 2891 user
73 usuario17 D ['usuario16'] D 1 2125.0 2106 user
73 usuario18 D ['usuario15'] C 4 663.699865341 636 user
74 usuario1 D ['usuario2'] D 1 1703.70006561 1678 user
74 usuario2 D ['usuario1'] D 1 1174.70002174 1149 user
74 usuario3 C ['usuario6'] D 0 1611.09995842 1584 user
74 usuario4 D ['usuario8'] D 1 565.400123596 542 user
74 usuario5 C ['usuario16'] D 0 983.40010643 957 user
74 usuario6 D ['usuario3'] C 4 1798.20013046 1770 user
74 usuario7 C ['usuario11'] D 0 3295.19987106 3271 user
74 usuario8 D ['usuario4'] D 1 5037.49990463 5002 user
74 usuario9 D ['usuario13'] D 1 2086.69996262 2059 user
74 usuario10 D ['usuario18'] D 1 865.299940109 824 user
74 usuario11 D ['usuario7'] C 4 1007.40003586 979 user
74 usuario12 C ['usuario15'] D 0 1232.00011253 1204 user
74 usuario13 D ['usuario9'] D 1 890.500068665 859 user
74 usuario14 D ['usuario17'] D 1 1259.5000267 1239 user
74 usuario15 D ['usuario12'] C 4 10217.799902 10189 user
74 usuario16 D ['usuario5'] C 4 1040.49992561 1013 user
74 usuario17 D ['usuario14'] D 1 1643.99981499 1620 user
74 usuario18 D ['usuario10'] D 1 1031.59999847 1002 user
75 usuario1 D ['usuario8'] D 1 773.399829865 746 user
