userid,rt,response,round,context,strategy
 56, 6.00, 0,34, 2,MCC
 56, 4.24, 1,35, 3,MCC
 56, 3.82, 1,36, 3,MCC
 56, 5.27, 0,37, 3,MCC
 56, 2.63, 0,38, 4,MCC
 56, 8.62, 0,39, 4,MCC
 56, 2.89, 1,40, 2,MCC
 56, 4.46, 1,41, 5,MCC
 56, 3.02, 0,42, 4,MCC
 56, 6.05, 0,43, 1,MCC
 56, 3.86, 0,44, 3,MCC
 56, 2.75, 1,45, 4,MCC
 56, 4.13, 0,46, 5,MCC
 56, 6.80, 0,47, 4,MCC
 19, 4.34, 0, 1,nan,PD
 19, 9.14, 0, 2, 4,PD
 19, 5.57, 0, 3, 6,PD
 19, 4.58, 0, 4, 5,PD
 19, 6.45, 0, 5, 2,PD
 19, 4.44, 0, 6, 2,PD
 19, 6.47, 0, 7, 1,PD
 19, 6.15, 0, 8, 5,PD
 19, 4.62, 0, 9, 3,PD
 19, 4.70, 0,10, 3,PD
 19, 3.19, 0,11, 3,PD
 19, 3.63, 0,12, 4,PD
 19, 3.86, 1,13, 2,PD
 19, 3.81, 0,14, 2,PD
 19, 5.59, 0,15, 4,PD
 19, 5.05, 0,16, 1,PD
 19, 5.00, 0,17, 2,PD
 19, 5.21, 0,18, 3,PD
 19, 5.85, 0,19, 3,PD
 19, 3.50, 0,20, 2,PD
 19, 4.97, 1,21, 2,PD
 19, 4.17, 0,22, 2,PD
 19, 4.50, 0,23, 2,PD
 19, 2.45, 0,24, 4,PD
 19, 3.07, 0,25, 2,PD
 19, 8.78, 0,26, 0,PD
 19, 3.34, 0,27, 1,PD
 19, 4.84, 0,28, 1,PD
 19, 1.84, 0,29, 2,PD
 19, 2.93, 0,30, 3,PD
 19, 4.14, 0,31, 1,PD
 19, 2.67, 0,32, 2,PD
 19, 2.05, 0,33, 1,PD
 19, 2.22, 0,34, 1,PD
 19, 2.24, 0,35, 2,PD
 19, 9.31, 0,36, 3,PD
 19, 2.24, 0,37, 3,PD
 19, 1.99, 0,38, 4,PD
 19, 9.30, 0,39, 2,PD
 19, 8.90, 1,40, 1,PD
 19, 3.84, 0,41, 5,PD
 19, 7.48, 0,42, 3,PD
 19, 6.09, 0,43, 1,PD
 19, 8.56, 0,44, 3,PD
 19, 5.24, 0,45, 2,PD
 19, 6.43, 0,46, 5,PD
 19, 2.85, 0,47, 2,PD
 48, 8.22, 0, 1,nan,MCC
 48,11.83, 1, 2, 4,MCC
 48,12.45, 0, 3, 5,MCC
 48,15.65, 0, 4, 4,MCC
 48, 7.87, 0, 5, 2,MCC
 48, 9.84, 0, 6, 5,MCC
 48,17.24, 0, 7, 2,MCC
 48,21.58, 0, 8, 4,MCC
 48,14.71, 1, 9, 2,MCC
 48,15.71, 0,10, 2,MCC
 48,13.45, 0,11, 4,MCC
 48,13.24, 0,12, 3,MCC
 48, 7.85, 0,13, 2,MCC
 48, 6.71, 0,14, 3,MCC
 48, 7.57, 0,15, 5,MCC
 48,14.62, 0,16, 4,MCC
 48, 9.99, 0,17, 2,MCC
 48,12.63, 0,18, 1,MCC
 48,24.01, 0,19, 3,MCC
 48, 5.40, 0,20, 3,MCC
 48, 5.10, 1,21, 4,MCC
 48,10.31, 0,22, 3,MCC
 48, 4.33, 0,23, 3,MCC
 48,12.29, 0,24, 3,MCC
 48, 7.77, 0,25, 2,MCC
 48, 6.96, 0,26, 0,MCC
 48, 5.28, 0,27, 0,MCC
 48,10.63, 0,28, 2,MCC
 48, 8.40, 0,29, 2,MCC
 48, 8.06, 0,30, 3,MCC
 48, 8.38, 0,31, 2,MCC
 48, 5.07, 0,32, 3,MCC
 48, 4.83, 0,33, 2,MCC
 48, 4.48, 0,34, 2,MCC
 48, 9.83, 0,35, 2,MCC
 48, 4.96, 0,36, 3,MCC
 48, 4.45, 1,37, 1,MCC
 48,15.43, 1,38, 4,MCC
 48, 3.64, 0,39, 3,MCC
 48, 9.86, 0,40, 3,MCC
 48, 7.46, 0,41, 6,MCC
 48, 3.99, 0,42, 2,MCC
 48, 8.35, 0,43, 3,MCC
 48, 3.97, 0,44, 3,MCC
 48,16.33, 0,45, 3,MCC
 48, 5.58, 0,46, 5,MCC
 48, 7.56, 0,47, 3,MCC
 44, 9.56, 0, 1,nan,MCC
 44, 9.75, 0, 2, 5,MCC
 44, 7.88, 0, 3, 6,MCC
 44,10.80, 0, 4, 4,MCC
 44,10.93, 1, 5, 2,MCC
 44, 8.05, 0, 6, 5,MCC
 44, 7.59, 1, 7, 3,MCC
 44,11.94, 0, 8, 3,MCC
 44,18.05, 0, 9, 1,MCC
 44,10.44, 0,10, 3,MCC
 44,14.31, 0,11, 3,MCC
 44,10.88, 0,12, 3,MCC
 44,15.43, 0,13, 2,MCC
 44, 8.37, 1,14, 2,MCC
 44, 9.59, 1,15, 4,MCC
 44, 7.41, 0,16, 3,MCC
 44, 8.62, 0,17, 1,MCC
 44,15.17, 1,18, 1,MCC
 44,11.12, 1,19, 2,MCC
 44, 9.21, 1,20, 2,MCC
 44, 6.08, 0,21, 3,MCC
 44, 5.93, 0,22, 3,MCC
 44,14.03, 1,23, 3,MCC
 44, 7.74, 0,24, 1,MCC
 44,10.10, 0,25, 0,MCC
 44, 9.73, 0,26, 1,MCC
 44, 6.84, 1,27, 0,MCC
 44, 7.53, 1,28, 2,MCC
 44, 8.47, 1,29, 2,MCC
 44, 8.69, 1,30, 3,MCC
 44, 7.93, 1,31, 3,MCC
 44, 5.66, 1,32, 4,MCC
 44, 7.90, 1,33, 2,MCC
 44, 6.81, 0,34, 2,MCC
 44, 5.21, 1,35, 4,MCC
 44, 9.16, 0,36, 4,MCC
 44, 4.81, 1,37, 2,MCC
 44, 7.41, 1,38, 4,MCC
 44, 4.17, 1,39, 4,MCC
 44, 4.96, 0,40, 3,MCC
 44,10.44, 0,41, 4,MCC
 44,11.01, 0,42, 2,MCC
 44, 8.50, 0,43, 3,MCC
 44, 6.12, 1,44, 3,MCC
 44,10.01, 1,45, 1,MCC
 44, 6.20, 1,46, 2,MCC
 44, 4.01, 0,47, 1,MCC
120, 4.17, 1, 1,nan,MCC
120, 5.00, 1, 2, 4,MCC
120,16.12, 1, 3, 3,MCC
120, 5.90, 1, 4, 4,MCC
120, 6.73, 1, 5, 2,MCC
120, 5.01, 1, 6, 5,MCC
120, 5.44, 1, 7, 3,MCC
120, 2.95, 1, 8, 2,MCC
120, 6.33, 1, 9, 0,MCC
120, 3.67, 1,10, 2,MCC
120, 4.23, 1,11, 2,MCC
120, 3.07, 1,12, 0,MCC
120, 4.06, 1,13, 4,MCC
120, 3.15, 1,14, 0,MCC
120, 2.75, 1,15, 3,MCC
120, 4.20, 1,16, 3,MCC
120, 2.73, 1,17, 1,MCC
120, 4.30, 1,18, 1,MCC
120, 4.56, 1,19, 1,MCC
120, 2.40, 1,20, 3,MCC
120, 1.90, 1,21, 3,MCC
120, 2.02, 1,22, 3,MCC
120, 3.10, 1,23, 2,MCC
120, 2.89, 0,24, 1,MCC
120, 3.22, 1,25, 1,MCC
120, 2.69, 0,26, 0,MCC
120, 3.52, 1,27, 0,MCC
120, 2.06, 1,28, 2,MCC
120, 1.60, 1,29, 3,MCC
120, 1.41, 1,30, 4,MCC
120, 1.97, 1,31, 4,MCC
120, 1.69, 1,32, 5,MCC
120, 2.20, 1,33, 4,MCC
120, 3.28, 1,34, 3,MCC
120, 2.88, 1,35, 2,MCC
120, 2.63, 1,36, 3,MCC
120, 2.87, 1,37, 2,MCC
120, 2.41, 1,38, 4,MCC
120, 1.66, 1,39, 3,MCC
120, 1.72, 1,40, 5,MCC
120, 2.11, 1,41, 2,MCC
120, 5.28, 1,42, 2,MCC
120, 3.20, 1,43, 3,MCC
120, 3.40, 0,44, 1,MCC
120, 2.45, 0,45, 2,MCC
120, 2.10, 0,46, 2,MCC
120, 1.85, 0,47, 3,MCC
104, 5.27, 1, 1,nan,MCC
104, 7.69, 0, 2, 5,MCC
104, 3.20, 1, 3, 4,MCC
104,12.11, 1, 4, 5,MCC
104, 5.52, 0, 5, 3,MCC
104, 9.66, 1, 6, 4,MCC
104, 4.13, 0, 7, 4,MCC
104, 4.55, 0, 8, 3,MCC
104, 2.16, 1, 9, 2,MCC
104, 2.20, 0,10, 2,MCC
104, 4.65, 0,11, 3,MCC
104, 1.78, 1,12, 1,MCC
104, 5.27, 0,13, 4,MCC
104, 2.85, 0,14, 3,MCC
104, 3.59, 0,15, 2,MCC
104, 5.06, 0,16, 1,MCC
104, 2.39, 1,17, 2,MCC
104, 2.92, 0,18, 3,MCC
104, 3.12, 0,19, 3,MCC
104, 3.71, 0,20, 3,MCC
104, 3.89, 1,21, 2,MCC
104, 5.55, 0,22, 2,MCC
104, 5.01, 0,23, 1,MCC
104, 3.47, 1,24, 2,MCC
104, 4.67, 0,25, 2,MCC
104, 1.99, 0,26, 2,MCC
104, 4.65, 1,27, 0,MCC
104, 5.02, 1,28, 1,MCC
104, 7.64, 1,29, 2,MCC
104, 3.14, 1,30, 4,MCC
104, 4.56, 0,31, 3,MCC
104, 2.36, 1,32, 4,MCC
104, 1.29, 1,33, 2,MCC
104, 2.70, 0,34, 1,MCC
104, 2.65, 0,35, 2,MCC
104, 3.35, 1,36, 2,MCC
104, 4.24, 1,37, 4,MCC
104, 4.67, 0,38, 4,MCC
104, 2.06, 0,39, 2,MCC
104, 8.04, 0,40, 4,MCC
104, 4.51, 1,41, 1,MCC
104, 3.77, 1,42, 2,MCC
104, 6.60, 0,43, 2,MCC
104, 2.30, 0,44, 1,MCC
104, 4.41, 0,45, 0,MCC
104, 2.76, 1,46, 0,MCC
104, 3.36, 0,47, 1,MCC
103, 2.76, 1, 1,nan,PD
103, 4.36, 1, 2, 6,PD
103, 5.47, 1, 3, 5,PD
103, 3.13, 0, 4, 3,PD
103, 4.17, 0, 5, 3,PD
103, 8.69, 0, 6, 2,PD
103,11.06, 0, 7, 4,PD
103, 5.55, 1, 8, 2,PD
103, 3.13, 0, 9, 2,PD
103,12.90, 0,10, 3,PD
103,12.28, 0,11, 3,PD
103, 3.34, 0,12, 0,PD
103, 2.88, 0,13, 6,PD
103, 2.84, 0,14, 4,PD
103, 5.38, 0,15, 1,PD
103, 3.55, 0,16, 2,PD
103, 2.43, 0,17, 1,PD
103, 3.60, 1,18, 2,PD
103, 5.67, 0,19, 2,PD
103, 3.20, 0,20, 0,PD
103, 2.62, 0,21, 1,PD
103, 4.07, 0,22, 5,PD
103, 2.14, 1,23, 1,PD
103, 5.95, 0,24, 1,PD
103, 1.81, 0,25, 2,PD
103, 1.71, 0,26, 1,PD
103, 2.88, 0,27, 0,PD
103, 5.97, 0,28, 3,PD
103, 4.20, 1,29, 1,PD
103, 4.21, 0,30, 1,PD
103, 2.04, 0,31, 2,PD
103, 1.98, 0,32, 2,PD
103, 2.58, 0,33, 3,PD
103, 2.08, 0,34, 1,PD
103, 1.80, 0,35, 1,PD
103, 1.58, 0,36, 0,PD
103, 1.94, 0,37, 2,PD
103, 1.92, 0,38, 2,PD
103, 1.99, 0,39, 1,PD
103, 8.68, 0,40, 4,PD
103, 4.50, 0,41, 0,PD
103, 4.06, 0,42, 1,PD
103, 2.97, 0,43, 1,PD
103, 7.17, 0,44, 1,PD
103, 3.42, 0,45, 0,PD
103, 3.41, 0,46, 0,PD
103, 3.77, 0,47, 2,PD
 86, 2.71, 1, 1,nan,MCC
 86, 5.83, 1, 2, 5,MCC
 86, 3.62, 0, 3, 4,MCC
 86, 3.63, 0, 4, 4,MCC
 86, 2.56, 1, 5, 3,MCC
 86, 9.53, 0, 6, 1,MCC
 86, 2.16, 1, 7, 3,MCC
 86,10.02, 0, 8, 0,MCC
 86, 7.21, 0, 9, 4,MCC
 86, 4.26, 1,10, 2,MCC
 86, 9.93, 0,11, 2,MCC
 86, 7.15, 0,12, 2,MCC
 86, 3.15, 0,13, 3,MCC
 86, 1.71, 0,14, 3,MCC
 86, 3.57, 0,15, 1,MCC
 86, 3.43, 0,16, 2,MCC
 86, 4.02, 0,17, 1,MCC
 86, 7.59, 0,18, 2,MCC
 86, 2.41, 0,19, 3,MCC
 86, 3.13, 0,20, 1,MCC
 86, 3.55, 1,21, 1,MCC
 86, 2.36, 1,22, 2,MCC
 86, 2.84, 0,23, 0,MCC
 86, 2.73, 0,24, 2,MCC
 86, 1.83, 0,25, 2,MCC
 86, 1.77, 0,26, 1,MCC
 86, 2.04, 0,27, 0,MCC
 86, 2.29, 0,28, 2,MCC
 86, 1.68, 0,29, 1,MCC
 86, 1.88, 0,30, 2,MCC
 86, 3.12, 0,31, 1,MCC
 86, 4.84, 0,32, 2,MCC
 86, 3.72, 0,33, 1,MCC
 86, 2.27, 0,34, 1,MCC
 86, 2.08, 0,35, 2,MCC
 86, 2.14, 0,36, 1,MCC
 86,14.22, 0,37, 1,MCC
 86, 2.45, 0,38, 2,MCC
 86, 1.77, 1,39, 1,MCC
 86, 3.81, 0,40, 2,MCC
 86, 3.46, 0,41, 1,MCC
 86, 2.14, 0,42, 1,MCC
 86, 1.74, 1,43, 0,MCC
 86, 3.23, 0,44, 0,MCC
 86, 2.45, 0,45, 1,MCC
 86, 2.03, 0,46, 2,MCC
 86, 3.03, 1,47, 1,MCC
 49, 5.91, 0, 1,nan,MCC
 49,15.87, 0, 2, 4,MCC
 49, 9.13, 0, 3, 4,MCC
 49,10.56, 0, 4, 2,MCC
 49, 7.24, 0, 5, 2,MCC
 49, 7.76, 0, 6, 2,MCC
 49, 8.42, 0, 7, 2,MCC
 49, 5.56, 1, 8, 2,MCC
 49,12.16, 0, 9, 2,MCC
 49,13.95, 0,10, 1,MCC
 49, 5.66, 0,11, 4,MCC
 49, 8.07, 0,12, 2,MCC
 49,10.33, 0,13, 1,MCC
 49, 7.27, 0,14, 1,MCC
 49,15.02, 0,15, 2,MCC
 49, 6.76, 0,16, 2,MCC
 49,12.68, 0,17, 1,MCC
 49,10.35, 0,18, 1,MCC
 49, 9.08, 1,19, 3,MCC
 49,11.16, 0,20, 0,MCC
 49, 7.10, 0,21, 1,MCC
 49, 6.71, 0,22, 4,MCC
 49, 4.68, 0,23, 1,MCC
 49, 8.91, 0,24, 2,MCC
 49, 8.74, 0,25, 1,MCC
 49,10.98, 0,26, 0,MCC
 49, 7.69, 0,27, 1,MCC
 49, 5.27, 0,28, 1,MCC
 49,15.85, 0,29, 2,MCC
 49, 7.09, 0,30, 2,MCC
 49, 7.39, 0,31, 1,MCC
 49, 6.82, 0,32, 1,MCC
 49, 6.94, 0,33, 2,MCC
 49, 4.40, 0,34, 1,MCC
 49,17.30, 0,35, 2,MCC
 49, 5.33, 0,36, 1,MCC
 49,20.12, 1,37, 0,MCC
 49, 9.09, 0,38, 1,MCC
 49, 8.04, 0,39, 1,MCC
 49,11.54, 0,40, 3,MCC
 49, 8.35, 0,41, 1,MCC
 49, 8.91, 0,42, 1,MCC
 49, 9.07, 0,43, 1,MCC
 49, 7.95, 0,44, 1,MCC
 49, 8.19, 0,45, 2,MCC
 49,13.15, 0,46, 2,MCC
 49, 7.03, 1,47, 0,MCC
 50, 6.84, 1, 1,nan,PD
 50, 7.66, 1, 2, 3,PD
 50, 9.13, 0, 3, 3,PD
 50, 6.86, 0, 4, 3,PD
 50, 9.65, 0, 5, 4,PD
 50, 5.34, 0, 6, 3,PD
 50, 8.29, 0, 7, 3,PD
 50, 7.40, 0, 8, 3,PD
 50, 7.51, 0, 9, 4,PD
 50, 4.95, 1,10, 1,PD
 50, 3.61, 0,11, 3,PD
 50, 5.94, 0,12, 5,PD
 50, 6.32, 0,13, 2,PD
 50, 3.65, 0,14, 1,PD
 50, 5.79, 1,15, 2,PD
 50, 3.15, 0,16, 2,PD
 50, 5.13, 0,17, 3,PD
 50, 7.26, 1,18, 2,PD
 50, 8.08, 0,19, 4,PD
 50, 6.49, 0,20, 3,PD
 50, 4.54, 0,21, 0,PD
 50, 7.66, 0,22, 4,PD
 50, 3.29, 1,23, 2,PD
 50, 3.58, 0,24, 3,PD
 50, 4.50, 0,25, 3,PD
 50, 4.54, 1,26, 1,PD
 50, 3.03, 0,27, 1,PD
 50, 2.47, 0,28, 2,PD
 50, 3.91, 0,29, 4,PD
 50, 2.95, 0,30, 3,PD
 50, 3.24, 0,31, 1,PD
 50, 3.26, 0,32, 3,PD
 50, 2.68, 0,33, 2,PD
 50, 2.94, 0,34, 2,PD
 50, 3.24, 0,35, 2,PD
 50, 2.16, 0,36, 1,PD
 50, 5.01, 1,37, 1,PD
 50, 1.96, 0,38, 2,PD
 50, 2.80, 0,39, 2,PD
 50, 3.49, 0,40, 2,PD
 50, 5.15, 0,41, 4,PD
 50, 2.68, 1,42, 3,PD
 50, 3.92, 0,43, 1,PD
 50, 1.63, 1,44, 1,PD
 50, 5.43, 0,45, 2,PD
 50, 4.56, 0,46, 4,PD
 50, 3.17, 1,47, 1,PD
 17, 3.25, 0, 1,nan,MCC
 17, 6.80, 1, 2, 4,MCC
 17, 9.88, 1, 3, 4,MCC
 17,12.23, 1, 4, 0,MCC
 17, 5.74, 0, 5, 3,MCC
 17,13.88, 0, 6, 3,MCC
 17,12.16, 1, 7, 3,MCC
 17, 7.94, 0, 8, 3,MCC
 17,11.00, 1, 9, 3,MCC
 17, 5.78, 1,10, 1,MCC
 17, 4.05, 1,11, 3,MCC
 17, 3.33, 0,12, 3,MCC
 17,19.33, 1,13, 3,MCC
 17, 2.12, 0,14, 2,MCC
 17, 6.70, 0,15, 3,MCC
 17, 3.54, 1,16, 3,MCC
 17,10.09, 0,17, 2,MCC
 17, 5.83, 1,18, 1,MCC
 17, 3.61, 1,19, 4,MCC
 17,11.82, 0,20, 2,MCC
 17, 6.55, 0,21, 1,MCC
 17,10.94, 1,22, 3,MCC
 17, 6.52, 1,23, 1,MCC
 17, 5.20, 1,24, 4,MCC
 17, 3.30, 1,25, 3,MCC
 17, 4.50, 1,26, 0,MCC
 17, 3.08, 1,27, 1,MCC
 17, 2.57, 0,28, 1,MCC
 17, 2.25, 0,29, 3,MCC
 17, 1.92, 0,30, 3,MCC
 17, 8.03, 0,31, 1,MCC
 17, 2.37, 0,32, 3,MCC
 17, 9.42, 0,33, 3,MCC
 17, 6.26, 0,34, 2,MCC
 17, 9.34, 0,35, 2,MCC
 17,14.31, 0,36, 1,MCC
 17, 8.71, 0,37, 2,MCC
 17,11.16, 0,38, 3,MCC
 17,10.55, 0,39, 2,MCC
 17, 8.47, 1,40, 1,MCC
 17, 8.45, 1,41, 3,MCC
 17, 4.40, 0,42, 2,MCC
 17, 8.94, 0,43, 4,MCC
 17,13.98, 0,44, 1,MCC
 17, 4.23, 0,45, 3,MCC
 17, 2.26, 0,46, 2,MCC
 17, 5.44, 1,47, 2,MCC
 39, 6.30, 0, 1,nan,PD
 39,13.81, 0, 2, 5,PD
 39, 8.80, 0, 3, 5,PD
 39,13.96, 0, 4, 2,PD
 39, 8.74, 0, 5, 4,PD
 39, 7.76, 0, 6, 2,PD
 39, 6.11, 0, 7, 5,PD
 39, 7.01, 0, 8, 5,PD
 39, 6.44, 0, 9, 4,PD
 39, 6.43, 0,10, 4,PD
 39, 6.62, 0,11, 3,PD
 39, 6.36, 0,12, 4,PD
 39, 3.50, 0,13, 4,PD
 39, 5.04, 0,14, 4,PD
 39, 4.00, 0,15, 2,PD
 39, 3.00, 0,16, 5,PD
 39, 3.37, 0,17, 4,PD
 39, 4.47, 0,18, 3,PD
 39, 5.09, 0,19, 5,PD
 39, 4.67, 0,20, 3,PD
 39, 4.50, 0,21, 3,PD
 39, 7.64, 0,22, 2,PD
 39, 8.51, 0,23, 3,PD
 39, 2.82, 0,24, 5,PD
 39, 3.67, 0,25, 5,PD
 39, 7.10, 0,26, 1,PD
 39, 6.21, 0,27, 2,PD
 39, 3.80, 0,28, 3,PD
 39, 5.38, 0,29, 2,PD
 39, 3.92, 0,30, 3,PD
 39, 5.01, 0,31, 2,PD
 39, 5.96, 0,32, 5,PD
 39, 8.46, 0,33, 3,PD
 39, 6.71, 0,34, 2,PD
 39, 6.82, 0,35, 3,PD
 39, 4.20, 0,36, 2,PD
 39, 7.77, 0,37, 3,PD
 39, 5.85, 0,38, 3,PD
 39, 5.35, 0,39, 4,PD
 39, 3.44, 0,40, 1,PD
 39, 4.67, 0,41, 4,PD
 39, 3.79, 0,42, 4,PD
 39, 4.12, 0,43, 3,PD
 39, 3.71, 0,44, 1,PD
 39, 4.51, 0,45, 3,PD
 39, 3.53, 0,46, 4,PD
 39, 5.50, 0,47, 4,PD
 82, 5.89, 0, 1,nan,MCC
 82, 8.12, 0, 2, 4,MCC
 82, 4.47, 1, 3, 4,MCC
 82, 7.35, 0, 4, 1,MCC
 82,20.54, 0, 5, 1,MCC
 82, 3.85, 1, 6, 0,MCC
 82, 2.29, 1, 7, 3,MCC
 82, 3.99, 0, 8, 4,MCC
 82, 4.01, 1, 9, 2,MCC
 82, 5.11, 1,10, 2,MCC
 82, 4.39, 0,11, 0,MCC
 82, 2.39, 0,12, 2,MCC
 82, 6.93, 1,13, 3,MCC
 82, 3.76, 0,14, 2,MCC
 82, 2.86, 1,15, 2,MCC
 82, 6.68, 1,16, 2,MCC
 82, 3.56, 1,17, 0,MCC
 82, 3.65, 1,18, 2,MCC
 82, 3.51, 0,19, 2,MCC
 82, 2.93, 0,20, 1,MCC
 82,14.49, 0,21, 4,MCC
 82, 4.06, 0,22, 0,MCC
 82, 5.64, 1,23, 2,MCC
 82, 8.31, 1,24, 2,MCC
 82, 3.15, 0,25, 2,MCC
 82, 3.83, 1,26, 0,MCC
 82,10.72, 0,27, 0,MCC
 82, 2.54, 0,28, 1,MCC
 82, 2.51, 0,29, 1,MCC
 82, 4.10, 0,30, 4,MCC
 82, 2.78, 1,31, 2,MCC
 82, 4.80, 0,32, 3,MCC
 82, 6.66, 0,33, 2,MCC
 82, 6.45, 1,34, 1,MCC
 82, 2.67, 1,35, 2,MCC
 82, 2.90, 0,36, 2,MCC
 82, 5.75, 0,37, 3,MCC
 82, 3.70, 1,38, 2,MCC
 82, 4.39, 0,39, 2,MCC
 82, 8.28, 0,40, 0,MCC
 82, 2.61, 1,41, 2,MCC
 82, 4.52, 0,42, 2,MCC
 82, 7.65, 0,43, 2,MCC
 82, 2.67, 0,44, 1,MCC
 82, 2.82, 1,45, 3,MCC
 82, 4.68, 1,46, 2,MCC
 82, 3.36, 0,47, 2,MCC
 65, 9.46, 1, 1,nan,MCC
 65,13.02, 1, 2, 3,MCC
 65, 9.95, 0, 3, 3,MCC
 65,15.04, 0, 4, 4,MCC
 65,14.71, 0, 5, 1,MCC
 65,12.55, 0, 6, 1,MCC
 65,18.17, 1, 7, 4,MCC
 65, 9.70, 0, 8, 4,MCC
 65,15.23, 0, 9, 2,MCC
 65,18.12, 0,10, 4,MCC
 65,16.21, 0,11, 2,MCC
 65,10.36, 1,12, 2,MCC
 65, 6.15, 0,13, 2,MCC
 65, 1.51, 0,14, 3,MCC
 65,14.40, 0,15, 2,MCC
 65, 3.73, 0,16, 5,MCC
 65, 3.25, 0,17, 2,MCC
 65, 2.08, 0,18, 4,MCC
 65, 6.03, 0,19, 3,MCC
 65, 2.17, 0,20, 1,MCC
 65, 2.35, 0,21, 4,MCC
 65, 1.79, 1,22, 2,MCC
 65, 4.04, 0,23, 3,MCC
 65, 1.63, 0,24, 4,MCC
 65, 4.19, 0,25, 2,MCC
 65, 1.76, 0,26, 0,MCC
 65, 3.77, 0,27, 2,MCC
 65, 1.21, 1,28, 1,MCC
 65, 6.57, 1,29, 1,MCC
 65, 2.80, 0,30, 2,MCC
 65,10.36, 0,31, 1,MCC
 65, 2.22, 0,32, 3,MCC
 65, 2.69, 0,33, 1,MCC
 65, 7.01, 1,34, 0,MCC
 65, 3.37, 0,35, 1,MCC
 65, 1.50, 0,36, 2,MCC
 65, 2.36, 0,37, 2,MCC
 65, 1.28, 0,38, 3,MCC
 65, 1.18, 0,39, 3,MCC
 65, 2.95, 0,40, 1,MCC
 65, 2.05, 0,41, 3,MCC
 65, 2.03, 0,42, 3,MCC
 65, 1.52, 1,43, 1,MCC
 65, 5.77, 1,44, 1,MCC
 65, 1.54, 0,45, 2,MCC
 65, 1.48, 0,46, 4,MCC
 65, 1.96, 0,47, 3,MCC
146,21.82, 1, 1,nan,MCC
146, 5.66, 1, 2, 3,MCC
146, 9.59, 1, 3, 3,MCC
146, 1.91, 1, 4, 3,MCC
146, 5.75, 1, 5, 0,MCC
146, 7.11, 1, 6, 1,MCC
146, 2.58, 1, 7, 1,MCC
146, 1.34, 1, 8, 3,MCC
146, 3.38, 1, 9, 0,MCC
146, 1.55, 1,10, 2,MCC
146, 1.86, 1,11, 2,MCC
146, 1.56, 1,12, 2,MCC
146, 0.56, 1,13, 1,MCC
146, 5.60, 1,14, 2,MCC
146, 0.59, 1,15, 2,MCC
146, 2.16, 1,16, 2,MCC
146, 1.75, 1,17, 1,MCC
146, 2.23, 1,18, 2,MCC
146, 9.01, 1,19, 1,MCC
146, 1.51, 1,20, 1,MCC
146, 1.63, 1,21, 2,MCC
146, 4.56, 1,22, 3,MCC
146, 1.64, 1,23, 3,MCC
146, 2.01, 1,24, 2,MCC
146, 2.56, 0,25, 1,MCC
146, 1.30, 0,26, 0,MCC
146, 3.12, 0,27, 2,MCC
146, 1.91, 1,28, 1,MCC
146, 1.87, 0,29, 1,MCC
146, 2.46, 0,30, 2,MCC
146, 1.42, 0,31, 0,MCC
146, 1.51, 0,32, 2,MCC
146, 1.80, 0,33, 1,MCC
146, 1.51, 0,34, 0,MCC
146, 1.52, 0,35, 3,MCC
146, 2.17, 0,36, 2,MCC
146, 2.75, 1,37, 2,MCC
146, 2.05, 1,38, 2,MCC
146, 2.07, 1,39, 1,MCC
146, 1.67, 1,40, 0,MCC
146, 1.91, 1,41, 3,MCC
146, 3.14, 1,42, 1,MCC
146, 6.25, 1,43, 0,MCC
146, 2.17, 1,44, 1,MCC
146, 2.14, 1,45, 2,MCC
146, 1.59, 1,46, 2,MCC
146, 1.84, 0,47, 1,MCC
 67, 7.68, 1, 1,nan,PD
 67, 7.77, 0, 2, 4,PD
 67, 8.87, 1, 3, 4,PD
 67,10.34, 0, 4, 3,PD
 67, 2.69, 0, 5, 1,PD
 67, 5.25, 0, 6, 4,PD
 67, 2.65, 0, 7, 2,PD
 67, 9.18, 0, 8, 3,PD
 67, 3.34, 0, 9, 1,PD
 67,11.69, 1,10, 3,PD
 67, 5.67, 1,11, 2,PD
 67, 5.54, 0,12, 1,PD
 67, 2.92, 0,13, 1,PD
 67, 5.53, 0,14, 3,PD
 67, 3.69, 0,15, 4,PD
 67, 2.51, 0,16, 5,PD
 67, 6.76, 0,17, 3,PD
 67, 2.87, 0,18, 2,PD
 67, 2.70, 0,19, 3,PD
 67, 1.71, 0,20, 3,PD
 67, 1.58, 0,21, 4,PD
 67, 2.87, 0,22, 4,PD
 67, 1.96, 0,23, 4,PD
 67, 3.04, 0,24, 3,PD
 67, 2.23, 0,25, 2,PD
 67, 2.48, 0,26, 0,PD
 67, 2.93, 0,27, 3,PD
 67, 6.82, 0,28, 2,PD
 67, 4.45, 0,29, 2,PD
 67, 5.83, 0,30, 1,PD
 67, 3.95, 0,31, 1,PD
 67, 2.78, 0,32, 3,PD
 67, 5.31, 0,33, 2,PD
 67, 1.72, 1,34, 1,PD
 67, 3.88, 0,35, 1,PD
 67, 3.62, 0,36, 3,PD
 67, 3.16, 0,37, 1,PD
 67, 3.28, 0,38, 4,PD
 67, 1.91, 0,39, 3,PD
 67, 9.01, 1,40, 2,PD
 67, 3.93, 0,41, 3,PD
 67, 2.43, 0,42, 1,PD
 67, 2.57, 0,43, 2,PD
 67, 3.39, 0,44, 1,PD
 67, 5.34, 0,45, 3,PD
