userid,rt,response,round,context,strategy
163, 4.27, 0, 2, 1,MCC
163, 5.13, 1, 3, 0,MCC
163, 7.00, 0, 4, 1,MCC
163, 8.57, 0, 5, 1,MCC
163, 3.78, 0, 6, 2,MCC
163, 8.90, 0, 7, 1,MCC
163,16.63, 1, 8, 1,MCC
163, 5.71, 0, 9, 0,MCC
163, 8.52, 0,10, 2,MCC
163, 3.48, 0,11, 1,MCC
163, 2.88, 0,12, 0,MCC
163, 4.18, 0,13, 0,MCC
163, 3.81, 0,14, 0,MCC
163, 9.03, 0,15, 0,MCC
163, 6.24, 1,16, 2,MCC
163, 5.91, 0,17, 2,MCC
163, 4.29, 0,18, 1,MCC
163, 4.78, 1,19, 1,MCC
163, 3.75, 0,20, 1,MCC
163, 6.33, 0,21, 1,MCC
163, 8.50, 0,22, 2,MCC
163, 8.92, 0,23, 1,MCC
163, 9.14, 1,24, 3,MCC
163, 8.75, 0,25, 2,MCC
163, 2.87, 0,26, 1,MCC
163, 3.05, 0,27, 2,MCC
163, 6.51, 0,28, 2,MCC
163, 4.60, 0,29, 0,MCC
163, 4.50, 0,30, 0,MCC
163, 4.53, 0,31, 2,MCC
163, 2.36, 1,32, 1,MCC
163, 5.74, 0,33, 2,MCC
163, 6.94, 0,34, 1,MCC
163, 3.38, 0,35, 0,MCC
163, 4.46, 0,36, 0,MCC
163, 6.83, 1,37, 1,MCC
163, 5.79, 0,38, 4,MCC
163, 3.82, 0,39, 2,MCC
163, 3.40, 0,40, 2,MCC
163, 6.82, 0,41, 0,MCC
163, 4.75, 0,42, 0,MCC
163, 6.76, 0,43, 2,MCC
163, 5.42, 0,44, 1,MCC
163, 3.28, 0,45, 1,MCC
163, 3.20, 0,46, 0,MCC
163, 4.06, 0,47, 0,MCC
163, 9.25, 1,48, 2,MCC
163, 3.79, 0,49, 0,MCC
163, 3.37, 0,50, 1,MCC
163, 3.12, 0,51, 0,MCC
163, 3.74, 0,52, 0,MCC
163, 7.72, 0,53, 1,MCC
163, 9.39, 1,54, 0,MCC
163, 6.19, 0,55, 1,MCC
163,14.91, 0,56, 0,MCC
163, 4.93, 1,57, 0,MCC
163, 4.32, 0,58, 0,MCC
119, 4.21, 0, 1,nan,MCC
119, 5.99, 0, 2, 1,MCC
119, 4.02, 0, 3, 0,MCC
119, 2.58, 0, 4, 3,MCC
119, 3.67, 1, 5, 1,MCC
119, 4.42, 1, 6, 1,MCC
119, 4.24, 0, 7, 1,MCC
119, 6.54, 0, 8, 2,MCC
119, 6.32, 1, 9, 1,MCC
119, 3.38, 0,10, 1,MCC
119, 3.47, 0,11, 1,MCC
119, 3.89, 0,12, 1,MCC
119, 2.02, 0,13, 2,MCC
119, 3.42, 0,14, 0,MCC
119, 6.89, 1,15, 1,MCC
119, 3.30, 1,16, 0,MCC
119, 3.39, 1,17, 1,MCC
119, 2.52, 0,18, 1,MCC
119, 3.34, 0,19, 1,MCC
119, 2.26, 0,20, 4,MCC
119, 2.87, 1,21, 0,MCC
119,17.86, 1,22, 0,MCC
119, 2.46, 1,23, 1,MCC
119, 4.67, 1,24, 1,MCC
119, 2.36, 1,25, 3,MCC
119, 2.31, 1,26, 1,MCC
119, 2.68, 1,27, 2,MCC
119, 2.97, 0,28, 0,MCC
119, 2.61, 0,29, 2,MCC
119, 3.01, 1,30, 0,MCC
119, 9.88, 1,37, 0,MCC
119, 3.97, 1,38, 2,MCC
119, 2.67, 1,39, 0,MCC
119, 3.03, 0,40, 0,MCC
119, 3.47, 0,41, 1,MCC
119, 3.20, 1,42, 0,MCC
119, 2.77, 1,43, 1,MCC
119, 3.26, 0,44, 0,MCC
119, 4.14, 0,45, 0,MCC
119, 2.82, 0,46, 1,MCC
119, 1.68, 0,47, 1,MCC
119, 3.17, 0,48, 1,MCC
119, 2.17, 0,49, 2,MCC
119, 1.78, 0,50, 1,MCC
119, 7.69, 0,51, 0,MCC
119, 2.23, 0,52, 1,MCC
119, 3.45, 0,53, 1,MCC
119, 1.79, 0,54, 0,MCC
119, 2.21, 0,55, 1,MCC
119, 2.06, 0,56, 1,MCC
119, 2.02, 0,57, 1,MCC
119, 5.74, 0,58, 2,MCC
166, 6.35, 0, 1,nan,MCC
166, 5.50, 0, 2, 1,MCC
166, 5.21, 1, 3, 1,MCC
166, 3.31, 0, 4, 2,MCC
166, 3.69, 0, 5, 1,MCC
166, 5.91, 0, 6, 2,MCC
166, 7.08, 1, 7, 3,MCC
166, 9.07, 0, 8, 1,MCC
166, 2.44, 0, 9, 0,MCC
166, 3.87, 0,10, 3,MCC
166, 3.85, 0,11, 3,MCC
166, 6.36, 1,12, 2,MCC
166, 6.35, 0,13, 2,MCC
166, 3.28, 1,14, 0,MCC
166, 4.05, 0,15, 0,MCC
166, 3.93, 0,16, 1,MCC
166, 9.24, 1,17, 1,MCC
166,11.01, 0,18, 2,MCC
166,12.22, 1,19, 2,MCC
166,10.77, 0,20, 3,MCC
166, 2.68, 0,21, 0,MCC
166,10.14, 0,22, 2,MCC
166, 5.15, 1,23, 2,MCC
166, 4.07, 1,24, 1,MCC
166,12.70, 1,25, 2,MCC
166, 9.11, 1,26, 2,MCC
166, 8.79, 0,27, 2,MCC
166, 5.36, 1,28, 1,MCC
166, 5.01, 0,29, 1,MCC
166, 5.98, 0,30, 0,MCC
166, 4.56, 0,31, 1,MCC
166, 9.26, 0,32, 1,MCC
166, 6.84, 0,33, 1,MCC
166, 5.76, 1,34, 1,MCC
166, 6.09, 0,35, 0,MCC
166, 3.68, 1,36, 0,MCC
166, 3.45, 0,37, 0,MCC
166, 6.53, 0,38, 3,MCC
166, 4.84, 0,39, 2,MCC
166, 5.41, 1,40, 1,MCC
166, 6.61, 0,41, 0,MCC
166, 3.70, 0,42, 1,MCC
166, 3.55, 0,43, 3,MCC
166, 1.78, 0,44, 1,MCC
166, 4.00, 1,45, 1,MCC
166, 3.12, 1,49, 1,MCC
166, 2.74, 0,50, 0,MCC
166, 4.87, 0,51, 1,MCC
166, 6.30, 1,52, 1,MCC
166, 2.73, 0,53, 0,MCC
166,13.31, 0,54, 0,MCC
166,10.71, 1,55, 0,MCC
166, 2.32, 0,56, 0,MCC
166, 2.50, 0,57, 2,MCC
166, 1.98, 0,58, 1,MCC
 34,15.91, 0, 1,nan,PD
 34,11.53, 0, 2, 2,PD
 34, 8.11, 0, 3, 2,PD
 34,15.34, 0, 4, 3,PD
 34,15.02, 0, 5, 1,PD
 34, 5.32, 1, 6, 2,PD
 34, 5.08, 0, 7, 1,PD
 34, 8.60, 0, 8, 2,PD
 34,10.74, 1,10, 1,PD
 34, 9.91, 0,11, 2,PD
 34, 5.95, 1,12, 2,PD
 34, 5.35, 0,13, 2,PD
 34, 5.52, 0,14, 0,PD
 34, 4.38, 0,15, 1,PD
 34,16.47, 0,16, 0,PD
 34, 4.88, 0,17, 0,PD
 34,16.10, 0,18, 3,PD
 34, 9.26, 1,19, 2,PD
 34, 5.36, 0,20, 3,PD
 34,12.57, 0,21, 0,PD
 34, 3.87, 0,22, 2,PD
 34, 5.19, 0,23, 1,PD
 34, 4.56, 0,24, 2,PD
 34, 4.25, 0,25, 2,PD
 34, 3.12, 0,26, 2,PD
 34, 4.32, 0,27, 2,PD
 34, 6.32, 0,28, 1,PD
 34, 4.11, 0,29, 2,PD
 34,10.37, 0,30, 1,PD
 34, 6.58, 0,31, 0,PD
 34,18.42, 0,32, 0,PD
 34, 6.64, 0,33, 0,PD
 34, 5.94, 0,34, 1,PD
 34, 5.76, 0,35, 1,PD
 34, 7.81, 0,36, 0,PD
 34,10.34, 0,37, 1,PD
 34, 7.11, 0,38, 2,PD
 34, 4.14, 0,41, 1,PD
 34, 8.04, 1,42, 2,PD
 34, 4.04, 0,43, 1,PD
 34, 2.71, 0,44, 0,PD
 34, 1.76, 0,45, 2,PD
 34, 4.17, 0,46, 2,PD
 34, 3.21, 0,47, 1,PD
 34, 3.89, 0,48, 2,PD
 34, 2.91, 0,49, 1,PD
 34, 5.22, 0,50, 2,PD
 34, 6.71, 0,51, 1,PD
 34,15.34, 0,52, 1,PD
 34, 5.39, 0,53, 1,PD
 34, 5.17, 0,54, 0,PD
 34,13.56, 0,55, 0,PD
 34,13.97, 0,56, 1,PD
 34, 6.05, 0,57, 2,PD
 34, 8.09, 0,58, 1,PD
 47, 4.78, 0, 1,nan,MCC
 47, 3.73, 0, 2, 2,MCC
 47, 2.84, 0, 3, 2,MCC
 47, 3.80, 0, 4, 1,MCC
 47, 3.50, 0, 5, 1,MCC
 47, 9.23, 0, 6, 3,MCC
 47, 6.68, 0, 7, 3,MCC
 47, 3.20, 0, 8, 0,MCC
 47, 5.58, 0, 9, 1,MCC
 47, 3.37, 0,10, 1,MCC
 47, 4.37, 0,11, 3,MCC
 47, 5.61, 0,12, 2,MCC
 47, 6.00, 0,13, 2,MCC
 47, 3.85, 0,14, 0,MCC
 47, 3.44, 0,15, 0,MCC
 47,13.35, 0,16, 2,MCC
 47, 7.38, 1,17, 0,MCC
 47, 6.86, 0,18, 2,MCC
 47, 4.96, 0,19, 1,MCC
 47, 8.53, 0,20, 2,MCC
 47, 6.02, 1,21, 1,MCC
 47, 4.66, 0,22, 1,MCC
 47, 3.86, 1,23, 0,MCC
 47, 3.21, 0,24, 1,MCC
 47,17.20, 0,25, 1,MCC
 47, 3.35, 0,26, 1,MCC
 47, 3.45, 1,27, 0,MCC
 47, 4.19, 0,28, 1,MCC
 47, 5.61, 1,29, 0,MCC
 47, 4.10, 0,30, 1,MCC
 47, 4.37, 0,31, 1,MCC
 47, 3.08, 0,32, 1,MCC
 47, 3.20, 0,33, 0,MCC
 47, 4.37, 0,34, 1,MCC
 47, 3.24, 0,35, 1,MCC
 47, 3.13, 0,36, 0,MCC
 47, 3.39, 0,37, 0,MCC
 47, 4.48, 0,38, 1,MCC
 47, 3.76, 0,39, 1,MCC
 47, 2.35, 0,40, 0,MCC
 47, 4.87, 1,41, 0,MCC
 47,10.78, 0,42, 2,MCC
 47, 6.25, 0,43, 3,MCC
 47, 3.60, 1,44, 1,MCC
 47, 5.40, 0,45, 2,MCC
 47, 4.59, 0,46, 1,MCC
 47, 3.70, 1,47, 0,MCC
 47, 4.66, 0,48, 2,MCC
 47, 4.67, 1,49, 0,MCC
 47, 3.26, 0,50, 0,MCC
 47, 2.40, 0,51, 1,MCC
 47, 2.59, 0,52, 0,MCC
 47, 2.25, 0,53, 0,MCC
 47, 2.98, 0,54, 0,MCC
 47, 4.46, 0,55, 1,MCC
 47, 3.80, 0,56, 0,MCC
 47, 3.05, 0,57, 1,MCC
 47, 5.94, 0,58, 0,MCC
 24, 2.41, 0, 1,nan,PD
 24, 4.78, 0, 2, 2,PD
 24, 4.13, 0, 3, 2,PD
 24, 3.37, 0, 4, 0,PD
 24, 4.30, 0, 5, 1,PD
 24, 4.78, 0, 6, 3,PD
 24, 7.42, 0, 7, 3,PD
 24, 3.31, 0, 8, 0,PD
 24, 4.25, 0, 9, 1,PD
 24, 2.25, 0,10, 0,PD
 24, 3.78, 0,11, 3,PD
 24, 2.35, 0,12, 2,PD
 24, 2.77, 0,13, 1,PD
 24, 6.52, 0,14, 0,PD
 24, 2.68, 0,15, 0,PD
 24, 5.19, 0,16, 2,PD
 24, 5.61, 1,17, 0,PD
 24, 3.51, 0,18, 1,PD
 24, 4.02, 0,19, 0,PD
 24, 3.27, 0,20, 1,PD
 24, 2.50, 0,21, 1,PD
 24, 3.47, 0,22, 1,PD
 24, 3.05, 0,23, 0,PD
 24, 6.62, 0,24, 2,PD
 24, 4.88, 0,25, 1,PD
 24, 5.21, 0,26, 0,PD
 24, 4.36, 0,27, 0,PD
 24, 4.02, 0,28, 2,PD
 24, 5.69, 0,29, 0,PD
 24, 3.83, 0,30, 2,PD
 24, 5.56, 0,31, 1,PD
 24, 3.06, 0,32, 1,PD
 24, 3.64, 0,33, 0,PD
 24, 5.73, 0,34, 0,PD
 24, 3.72, 0,35, 1,PD
 24, 2.61, 0,36, 0,PD
 24, 3.93, 0,37, 0,PD
 24, 2.89, 0,38, 0,PD
 24, 3.52, 0,39, 0,PD
 24, 2.74, 0,40, 0,PD
 24, 3.63, 0,41, 0,PD
 24, 4.05, 1,42, 2,PD
 24, 4.03, 0,43, 1,PD
 24, 5.15, 1,44, 1,PD
 24, 7.93, 0,45, 1,PD
 24, 6.72, 0,46, 0,PD
 24, 2.25, 0,47, 0,PD
 24, 2.53, 0,48, 2,PD
 24, 3.83, 0,49, 0,PD
 24, 2.22, 0,50, 1,PD
 24, 2.05, 0,51, 0,PD
 24, 6.01, 0,52, 0,PD
 24, 4.34, 0,53, 0,PD
 24, 3.65, 0,54, 0,PD
 24, 3.96, 0,55, 1,PD
 24, 4.37, 0,56, 0,PD
 24, 3.91, 0,57, 0,PD
 24, 3.48, 0,58, 0,PD
  1, 5.39, 0, 1,nan,PD
  1, 7.96, 1, 2, 1,PD
  1, 3.71, 0, 3, 1,PD
  1, 5.09, 0, 4, 1,PD
  1, 6.01, 0, 5, 1,PD
  1, 2.66, 0, 6, 4,PD
  1, 2.13, 0, 7, 4,PD
  1, 2.49, 0, 8, 0,PD
  1, 5.51, 0, 9, 0,PD
  1, 5.28, 1,10, 0,PD
  1, 1.84, 0,11, 4,PD
  1, 3.01, 0,12, 2,PD
  1, 4.36, 0,13, 2,PD
  1, 8.76, 0,14, 1,PD
  1, 2.69, 0,15, 1,PD
  1, 2.21, 0,16, 2,PD
  1, 2.83, 0,17, 1,PD
  1, 2.38, 0,18, 2,PD
  1, 3.93, 0,19, 1,PD
  1, 3.91, 0,20, 2,PD
  1, 2.69, 0,21, 2,PD
  1, 4.28, 0,22, 0,PD
  1, 5.95, 0,23, 0,PD
  1, 2.57, 0,24, 2,PD
  1, 2.61, 0,25, 1,PD
  1, 2.16, 0,26, 1,PD
  1, 2.81, 0,27, 0,PD
  1, 2.00, 0,28, 1,PD
  1, 2.87, 0,29, 1,PD
  1, 3.85, 0,30, 2,PD
  1, 2.26, 0,31, 2,PD
  1, 2.98, 0,32, 2,PD
  1, 1.83, 0,33, 1,PD
  1, 7.04, 0,34, 0,PD
  1, 1.46, 0,35, 2,PD
  1, 1.73, 0,36, 1,PD
  1, 1.59, 0,37, 1,PD
  1, 1.66, 0,38, 1,PD
  1, 1.58, 0,39, 0,PD
  1, 2.40, 0,40, 1,PD
  1, 1.39, 0,41, 2,PD
  1, 2.18, 0,42, 2,PD
  1, 1.78, 0,43, 2,PD
  1, 1.52, 0,44, 1,PD
  1, 2.06, 0,45, 2,PD
  1, 1.93, 0,46, 1,PD
  1, 2.20, 0,47, 1,PD
  1, 1.95, 0,48, 2,PD
  1, 3.00, 0,49, 0,PD
  1, 2.11, 0,50, 1,PD
  1, 1.59, 0,51, 0,PD
  1, 2.24, 0,52, 2,PD
  1, 1.76, 0,53, 1,PD
  1, 2.40, 0,54, 0,PD
  1, 3.43, 0,55, 2,PD
  1, 1.74, 0,56, 1,PD
  1, 2.99, 0,57, 1,PD
  1, 1.16, 0,58, 0,PD
157, 4.54, 0, 1,nan,PD
157, 5.42, 0, 2, 0,PD
157, 9.18, 0, 3, 2,PD
157, 6.94, 0, 4, 1,PD
157, 3.72, 0, 5, 0,PD
157, 2.67, 0, 6, 2,PD
157, 3.18, 0, 7, 2,PD
157, 3.98, 0, 8, 0,PD
157, 2.10, 0, 9, 0,PD
157, 2.44, 0,10, 0,PD
157,10.78, 0,11, 4,PD
157, 4.51, 0,12, 1,PD
157, 8.93, 0,13, 1,PD
157, 4.79, 0,14, 1,PD
157, 3.75, 0,15, 1,PD
157, 3.51, 0,16, 0,PD
157, 2.94, 0,17, 1,PD
157, 2.52, 0,19, 1,PD
157, 3.21, 0,20, 1,PD
157, 9.50, 0,21, 1,PD
157, 8.95, 0,22, 0,PD
157, 4.37, 0,23, 0,PD
157, 2.89, 0,24, 1,PD
157, 3.22, 0,25, 0,PD
157, 3.90, 0,26, 1,PD
157, 4.34, 0,27, 0,PD
157, 6.03, 0,28, 0,PD
157, 4.62, 0,29, 1,PD
157, 5.15, 0,30, 1,PD
157, 3.55, 0,31, 1,PD
157, 1.99, 0,32, 1,PD
157,13.14, 0,33, 1,PD
157, 5.12, 0,34, 0,PD
157, 4.03, 0,35, 1,PD
157, 2.22, 0,36, 1,PD
157, 1.91, 0,37, 1,PD
157, 2.91, 0,38, 1,PD
157, 2.21, 0,39, 0,PD
157, 3.84, 1,40, 1,PD
157, 8.39, 0,41, 1,PD
157, 4.25, 0,42, 1,PD
157, 3.80, 0,43, 0,PD
157, 3.89, 0,44, 0,PD
157, 2.53, 0,45, 1,PD
157, 1.65, 0,46, 1,PD
157, 1.68, 0,47, 1,PD
157, 1.46, 0,48, 1,PD
157, 0.99, 0,49, 0,PD
157, 1.35, 0,50, 1,PD
157, 4.36, 0,51, 0,PD
157, 3.62, 0,52, 2,PD
157, 1.60, 0,53, 1,PD
157, 4.36, 0,54, 0,PD
157, 0.69, 0,55, 1,PD
157, 0.98, 0,56, 1,PD
157, 1.62, 0,57, 1,PD
157, 4.13, 0,58, 0,PD
164, 3.28, 0, 1,nan,PD
164, 2.10, 0, 2, 2,PD
164, 1.56, 0, 3, 3,PD
164, 1.43, 0, 4, 3,PD
164, 1.52, 0, 5, 2,PD
164, 1.84, 0, 6, 4,PD
164, 1.54, 0, 7, 3,PD
164, 1.66, 0, 8, 2,PD
164, 2.52, 0, 9, 2,PD
164, 2.56, 0,10, 2,PD
164, 1.99, 0,11, 4,PD
164, 1.84, 0,12, 1,PD
164, 1.25, 0,13, 2,PD
164, 1.26, 0,14, 2,PD
164, 1.26, 0,15, 2,PD
164, 2.12, 0,16, 1,PD
164, 1.26, 0,17, 2,PD
164, 1.93, 0,18, 2,PD
164, 1.96, 0,19, 2,PD
164, 1.62, 0,20, 2,PD
164, 1.50, 0,21, 2,PD
164, 4.51, 0,22, 1,PD
164, 1.34, 0,23, 1,PD
164, 6.93, 0,24, 3,PD
164, 1.39, 0,25, 1,PD
164, 1.28, 0,26, 2,PD
164, 1.11, 0,27, 1,PD
164, 2.30, 0,28, 1,PD
164, 1.29, 0,29, 2,PD
164, 2.67, 0,30, 2,PD
164, 1.97, 0,31, 2,PD
164, 1.09, 0,33, 2,PD
164, 2.08, 0,34, 2,PD
164, 1.71, 0,35, 3,PD
164, 1.85, 0,36, 3,PD
164, 1.85, 0,37, 3,PD
164, 1.54, 0,38, 2,PD
164, 1.68, 0,39, 2,PD
164, 1.27, 0,40, 3,PD
164, 3.46, 0,41, 3,PD
164, 2.26, 0,42, 3,PD
164, 2.38, 0,43, 2,PD
164, 1.55, 0,44, 2,PD
164, 2.11, 0,45, 3,PD
164, 1.86, 0,46, 2,PD
164, 1.20, 0,47, 2,PD
164, 1.61, 0,48, 2,PD
164, 2.25, 0,49, 1,PD
164, 1.16, 0,50, 2,PD
164, 1.62, 0,51, 1,PD
164, 1.79, 0,52, 4,PD
164, 2.75, 0,53, 3,PD
164, 1.66, 0,54, 2,PD
164, 1.44, 0,55, 4,PD
164, 1.17, 0,56, 3,PD
164, 0.76, 0,57, 2,PD
164, 1.30, 0,58, 1,PD
 72, 3.89, 0, 1,nan,PD
 72,24.28, 0, 2, 3,PD
 72, 2.95, 0, 3, 2,PD
 72, 2.20, 0, 4, 3,PD
 72, 1.92, 0, 5, 2,PD
 72, 1.86, 0, 6, 3,PD
 72, 2.21, 0, 7, 2,PD
 72, 3.80, 0, 8, 2,PD
 72, 2.11, 0, 9, 2,PD
 72, 1.89, 0,10, 2,PD
 72, 1.79, 0,11, 2,PD
 72, 2.39, 0,12, 1,PD
 72, 2.98, 0,13, 1,PD
 72, 1.42, 0,14, 1,PD
 72, 1.81, 0,15, 2,PD
 72, 1.63, 0,16, 1,PD
 72, 1.93, 0,17, 1,PD
 72, 5.91, 0,18, 1,PD
 72, 2.80, 0,19, 1,PD
 72, 2.75, 0,20, 1,PD
 72, 4.04, 0,21, 1,PD
 72, 1.93, 0,22, 1,PD
 72, 2.82, 1,23, 1,PD
 72, 2.78, 0,24, 1,PD
 72, 7.45, 0,25, 1,PD
 72, 3.47, 0,26, 1,PD
 72, 1.82, 0,27, 1,PD
 72, 1.64, 0,28, 1,PD
 72, 1.81, 0,29, 1,PD
 72, 1.52, 0,30, 1,PD
 72, 1.95, 0,31, 1,PD
 72, 6.31, 0,32, 1,PD
 72, 1.73, 0,33, 1,PD
 72, 3.24, 0,34, 2,PD
 72, 1.65, 0,35, 2,PD
 72, 3.58, 0,36, 2,PD
 72, 1.54, 0,37, 2,PD
 72, 2.00, 0,38, 2,PD
 72, 2.48, 0,39, 3,PD
 72, 1.59, 0,40, 2,PD
 72, 2.67, 1,41, 1,PD
 72, 3.40, 0,42, 1,PD
 72, 2.18, 0,43, 2,PD
 72, 2.76, 1,44, 2,PD
 72, 2.95, 0,45, 1,PD
 72, 1.89, 0,46, 1,PD
 72, 2.83, 0,47, 1,PD
 72, 2.35, 0,48, 2,PD
 72, 1.68, 0,49, 1,PD
 72, 3.41, 0,50, 2,PD
 72, 3.40, 0,51, 1,PD
 72, 2.16, 0,52, 2,PD
 72, 2.97, 0,53, 2,PD
 72, 3.55, 1,54, 2,PD
 72, 5.22, 0,55, 2,PD
 72, 3.07, 0,56, 2,PD
 72, 6.12, 0,57, 1,PD
 72, 4.67, 1,58, 1,PD
 11, 7.84, 0, 1,nan,PD
 11, 7.24, 0, 2, 4,PD
 11, 6.18, 0, 3, 3,PD
 11, 9.64, 0, 4, 3,PD
 11, 4.28, 0, 5, 3,PD
 11, 5.75, 0, 6, 4,PD
 11, 3.30, 0, 7, 3,PD
 11, 8.66, 0, 8, 4,PD
 11, 7.12, 0, 9, 3,PD
 11, 5.93, 0,10, 2,PD
 11, 2.79, 0,11, 3,PD
 11, 3.92, 0,12, 1,PD
 11, 6.14, 0,13, 1,PD
 11, 3.76, 0,14, 2,PD
 11, 3.61, 0,15, 2,PD
 11, 4.00, 0,16, 1,PD
 11, 3.73, 0,17, 2,PD
 11, 3.25, 0,18, 0,PD
 11, 2.26, 0,19, 2,PD
 11, 4.89, 0,20, 2,PD
 11, 5.57, 0,21, 1,PD
 11, 5.19, 0,22, 1,PD
 11, 4.14, 0,23, 0,PD
 11, 8.90, 0,24, 2,PD
 11, 3.24, 0,25, 1,PD
 11, 5.82, 0,26, 1,PD
 11, 3.53, 0,27, 1,PD
 11, 4.64, 0,28, 2,PD
 11, 3.55, 0,29, 1,PD
 11, 2.11, 0,30, 1,PD
 11, 5.03, 0,31, 1,PD
 11, 2.06, 0,32, 1,PD
 11, 2.16, 0,33, 0,PD
 11, 2.35, 0,34, 2,PD
 11, 5.18, 0,35, 4,PD
 11, 6.00, 0,36, 3,PD
 11, 2.70, 0,37, 2,PD
 11, 2.69, 0,38, 1,PD
 11, 2.44, 0,39, 2,PD
 11, 4.98, 0,40, 1,PD
 11, 2.63, 0,41, 1,PD
 11, 4.19, 0,42, 2,PD
 11, 4.92, 0,43, 1,PD
 11, 2.61, 0,44, 2,PD
 11, 2.72, 0,45, 2,PD
 11, 3.90, 0,46, 0,PD
 11, 4.16, 0,47, 1,PD
 11, 1.75, 0,48, 2,PD
 11, 3.42, 0,49, 0,PD
 11, 5.20, 0,50, 2,PD
 11, 5.29, 0,51, 2,PD
 11, 4.05, 0,52, 2,PD
 11, 4.02, 0,53, 4,PD
 11, 4.10, 0,54, 2,PD
 11, 6.37, 0,55, 4,PD
 11,12.97, 0,56, 3,PD
 11, 9.88, 0,57, 1,PD
 11, 9.16, 0,58, 2,PD
 64, 5.39, 0, 1,nan,MCC
 64, 4.04, 0, 2, 5,MCC
 64, 2.29, 1, 3, 3,MCC
 64, 3.78, 1, 4, 2,MCC
 64, 3.35, 1, 5, 3,MCC
 64, 5.07, 0, 6, 3,MCC
 64, 5.72, 1, 7, 1,MCC
 64, 7.88, 1, 8, 1,MCC
 64, 4.89, 0, 9, 1,MCC
 64, 1.89, 1,10, 1,MCC
 64, 7.00, 0,11, 1,MCC
 64, 4.09, 0,12, 1,MCC
 64, 5.26, 1,13, 0,MCC
 64, 4.16, 1,14, 1,MCC
 64, 4.65, 0,15, 1,MCC
 64, 6.35, 0,16, 1,MCC
 64, 3.03, 0,17, 1,MCC
 64, 2.77, 1,18, 0,MCC
 64, 4.03, 1,19, 2,MCC
 64, 3.22, 0,20, 1,MCC
 64, 5.68, 1,21, 1,MCC
 64, 3.68, 0,22, 1,MCC
 64, 2.65, 0,23, 0,MCC
 64, 7.48, 1,24, 2,MCC
 64, 2.50, 0,25, 1,MCC
 64, 3.23, 0,26, 1,MCC
 64, 3.27, 1,27, 1,MCC
 64, 4.19, 0,28, 1,MCC
 64, 7.64, 0,29, 1,MCC
 64, 1.87, 1,30, 0,MCC
 64, 3.07, 1,31, 1,MCC
 64, 3.75, 0,32, 0,MCC
 64, 2.66, 0,33, 0,MCC
 64, 2.47, 1,34, 1,MCC
 64, 2.84, 1,35, 2,MCC
 64, 5.68, 0,36, 1,MCC
 64, 3.57, 0,37, 1,MCC
 64, 5.20, 0,38, 3,MCC
 64, 3.83, 0,39, 3,MCC
 64,16.57, 1,40, 1,MCC
 64, 9.23, 0,41, 1,MCC
 64, 1.87, 0,42, 2,MCC
 64, 3.13, 1,43, 2,MCC
 64, 3.11, 0,44, 0,MCC
 64, 3.97, 0,45, 0,MCC
 64, 5.42, 0,46, 0,MCC
 64, 3.31, 1,47, 1,MCC
 64, 8.13, 0,48, 2,MCC
 64,11.29, 0,49, 0,MCC
 64, 2.56, 1,50, 2,MCC
 64, 4.12, 0,51, 1,MCC
 64, 5.13, 1,52, 1,MCC
 64, 5.07, 0,53, 2,MCC
 64, 7.28, 0,54, 2,MCC
 64, 5.22, 1,55, 2,MCC
 64, 4.50, 0,56, 1,MCC
 64, 3.95, 1,57, 1,MCC
 64, 4.12, 0,58, 2,MCC
  8, 8.16, 0, 1,nan,PD
  8,13.33, 0, 2, 4,PD
  8, 8.01, 0, 3, 2,PD
  8, 9.69, 0, 4, 3,PD
  8, 5.73, 0, 5, 3,PD
  8, 5.53, 0, 6, 2,PD
  8, 6.17, 0, 7, 0,PD
  8, 5.23, 0, 8, 1,PD
  8, 5.06, 0, 9, 2,PD
  8, 5.49, 0,10, 1,PD
  8, 3.46, 0,11, 1,PD
  8, 3.95, 0,12, 0,PD
  8, 4.87, 0,13, 0,PD
  8, 9.50, 0,14, 2,PD
  8,11.21, 0,15, 2,PD
  8, 7.14, 0,16, 1,PD
  8, 5.68, 0,17, 2,PD
  8, 6.37, 0,18, 0,PD
  8, 5.26, 0,19, 2,PD
  8, 5.47, 0,20, 3,PD
  8, 8.84, 0,21, 1,PD
  8, 5.35, 0,22, 3,PD
  8, 8.69, 1,23, 0,PD
  8, 2.89, 0,24, 0,PD
  8, 7.19, 0,25, 3,PD
  8, 8.96, 0,26, 1,PD
  8, 4.69, 0,27, 1,PD
  8, 2.21, 0,28, 2,PD
  8, 2.55, 0,29, 1,PD
  8, 6.23, 0,30, 0,PD
  8, 5.95, 0,31, 2,PD
  8, 6.98, 0,32, 1,PD
  8, 3.65, 0,33, 1,PD
  8, 4.38, 0,34, 0,PD
  8, 4.44, 0,35, 2,PD
  8, 3.98, 0,36, 1,PD
  8, 1.83, 1,37, 0,PD
  8, 5.55, 0,38, 3,PD
  8, 4.34, 0,39, 3,PD
  8, 3.36, 0,40, 1,PD
  8, 5.23, 0,41, 2,PD
  8, 3.31, 0,42, 2,PD
  8, 3.25, 0,43, 2,PD
  8, 2.82, 0,44, 1,PD
  8, 3.56, 0,45, 0,PD
  8, 4.97, 0,46, 0,PD
  8, 1.88, 1,47, 0,PD
  8, 4.58, 0,48, 2,PD
  8, 6.96, 0,49, 1,PD
  8, 9.43, 0,50, 1,PD
